chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
15	Adat1	XM_078032690.1	XM_013365634.4	50542922	50550304	34.0	6.333	19.667	0.322	7.333	7.333	4.667	1.571	4.646638632583327	2.5680772659656773e-09	3.898658877116337e-08		transcript1	
5	Klc1	XM_078051000.1	XM_078050982.1	122692279	122710638	44.0	44.0	31.667	1.389	36.667	15.0	26.333	0.57	0.4365338842523813	2.6545892769310616e-09	4.004380434692618e-08	transcript1		
10	Sfmbt2	XR_005730286.2	XM_078023181.1	72244517	72268956	34.667	21.333	24.0	0.889	28.667	28.667	11.0	2.606	2.6505172927453886	2.8190668799676353e-09	4.243500250606673e-08		transcript1	
4	LOC101978269	XM_078045791.1	XM_078045790.1	9382273	9384348	129.667	129.667	69.0	1.879	59.333	26.333	27.0	0.975	0.5185105962604457	2.884901304068439e-09	4.333438245773689e-08	transcript1		
4	Ttc17	XM_005330042.5	XM_078046205.1	22722109	22753189	33.333	30.333	33.333	0.91	30.0	11.333	30.0	0.378	0.41115965323828374	2.938009747606223e-09	4.403921979569749e-08	transcript2	transcript2	
6	Cdk8	XR_013423247.1;XR_013423245.1;XR_013423243.1;XR_013423242.1;XR_013423239.1	XM_013366050.4	117035523	117154856	26.0	1.0	26.0	0.038	13.333	5.0	13.333	0.375	8.679337054513535	3.510907878411246e-09	5.240600439054104e-08	transcript2	transcript2	
3	Myo19	XR_005726401.2;XR_005726400.2;XM_040269092.2	XM_040269093.2	35394593	35399257	33.667	14.0	30.667	0.457	30.333	28.0	25.667	1.091	2.479864595333667	3.712398330625009e-09	5.495275699386707e-08			
x	Lamp2	XM_005319353.5	XM_021722386.3	29592339	29595083	75.0	65.0	61.667	1.054	72.333	43.667	72.333	0.604	0.5785710746856114	3.7563009849367075e-09	5.548726766130572e-08		transcript2	
11	LOC144367969	XR_013427634.1	XR_013427633.1	19331673	19337332	45.333	1.667	45.333	0.037	1.667	1.0	1.667	0.6	14.413998215701955	3.796870055400666e-09	5.597042400507814e-08	transcript2	transcript2	
6	Clybl	XM_040281678.2;XM_040281679.2;XM_013360927.3;XM_005317017.4;XM_078016285.1;XM_021729822.3	XM_040281675.2;XM_078016284.1	189314569	189319361	24.0	24.0	10.333	2.323	26.667	20.0	22.333	0.896	0.361303873069665	4.0721523242180994e-09	5.990438956287782e-08	transcript1		
7	Mmadhc	XM_078017379.1;XM_078017380.1;XM_078017384.1	XM_013366324.4	120800947	120862275	57.333	8.333	57.333	0.145	67.333	1.333	67.333	0.02	0.1607549217133397	4.1954002212827e-09	6.146347649286589e-08	transcript2	transcript2	
5	Zbtb25	XM_078050055.1;XM_021724787.3	XM_005322788.2;XM_078050050.1;XM_078050051.1;XM_021724785.3;XM_078050047.1;XM_078050048.1	59491450	59507959	43.667	43.667	40.333	1.083	46.0	46.0	19.667	2.339	2.043174100752288	4.2657124954141075e-09	6.236524223274836e-08	transcript1	transcript1	
3	LOC144376311	XR_013436622.1	XM_078043591.1	106163520	106170730	13.667	13.667	12.333	1.108	18.0	18.0	4.333	4.154	3.8522747336670053	4.279886539058864e-09	6.244424622561294e-08	transcript1	transcript1	
x	Znf75d	XM_078034245.1	XM_021734807.3;XM_040285956.2	16887128	16893958	22.333	1.0	22.333	0.045	13.667	5.667	13.667	0.415	9.084360435916343	4.9179537072170655e-09	7.14608783579296e-08	transcript2	transcript2	
3	Cdk12	XM_078042077.1;XM_078042075.1;XM_078042076.1	XM_078042081.1;XM_078042082.1;XM_078042079.1;XM_078042080.1;XM_021724188.3;XM_078042071.1;XM_078042069.1;XM_021724185.3;XM_078042070.1;XM_021724186.3;XM_021724184.3;XM_078042073.1;XM_078042068.1	22409738	22426870	59.667	12.0	54.0	0.222	49.667	12.667	20.333	0.623	2.836424540573831	5.209235842169634e-09	7.52327772743363e-08			
3	Tlcd3a	XM_005327884.5	XM_021728145.3	44351619	44355124	44.0	38.333	24.0	1.597	20.333	8.333	14.667	0.568	0.35139493964515683	5.531207224051527e-09	7.95599907782765e-08			
7	Dis3l2	XM_078018228.1	XM_078018226.1	191675031	191781640	34.667	34.667	24.0	1.444	30.333	30.333	7.667	3.956	2.6925253420946476	5.686091243335666e-09	8.162292268659264e-08	transcript1	transcript1	
12	Rmdn2	XR_013429059.1;XR_013429060.1;XM_078029349.1;XM_078029360.1	XM_078029347.1	91736378	91758296	68.0	64.667	56.667	1.141	53.333	52.0	24.333	2.137	1.8729805759795315	6.740721450861527e-09	9.629691931087882e-08			
5	Ppp4r4	XR_013439242.1	XM_021735856.2	114109982	114124548	23.667	23.667	5.667	4.176	24.667	9.667	10.333	0.936	0.2580452761452589	6.748899260692209e-09	9.629691931087882e-08	transcript1		
8	Orc3	XR_013425013.1;XM_078019628.1	XM_013358344.4;XM_005324725.5	72857159	72891991	32.0	1.333	32.0	0.042	19.667	5.0	19.667	0.254	6.006264640292802	6.794369165747257e-09	9.675181692024093e-08	transcript2	transcript2	
5	Znf609	XM_078048886.1	XM_078048889.1	18345111	18382577	29.333	1.0	29.0	0.034	29.0	8.333	29.0	0.287	6.847373903503495	6.892345288121949e-09	9.79510947134297e-08		transcript2	
10	Znf3	XM_078023776.1	XM_078023783.1;XM_078023784.1	115276864	115283190	10.0	9.0	10.0	0.9	24.0	5.0	23.333	0.214	0.2606337913416746	6.9851419267119615e-09	9.907213250635291e-08	transcript2		
10	Nvl	XR_013426572.1;XM_078022903.1;XM_078022902.1	XR_013426570.1;XR_013426571.1	50051111	50071212	26.0	20.667	15.0	1.378	42.333	12.667	23.333	0.543	0.3691400789769722	7.545402139277012e-09	1.0680569230944797e-07			
12	Rnaseh1	XR_005727372.2	XM_040271200.2	118832167	118834695	22.667	21.0	17.0	1.235	51.333	26.667	51.333	0.519	0.4416131465844662	7.692592806343018e-09	1.086731364705601e-07		transcript2	
6	Fam83f	XM_040277727.2	XM_078052696.1	7730934	7734925	78.0	78.0	32.0	2.438	42.333	42.333	32.667	1.296	0.516660829980169	7.951573683098738e-09	1.1210931608646141e-07	transcript1	transcript1	
11	Mtf2	XM_078026759.1	XR_013427910.1	76207822	76209884	28.333	14.333	22.0	0.652	34.0	7.667	34.0	0.226	0.36661006519490275	9.02798561503767e-09	1.2604386972093673e-07		transcript2	
9	Afg2a	XM_078022146.1	XM_078022148.1;XM_078022147.1	145688023	145731219	21.0	21.0	16.0	1.312	39.333	17.333	28.333	0.612	0.39941581383757196	9.028423252482827e-09	1.2604386972093673e-07	transcript1		
1	Fer	XR_005728664.2	XM_040273792.2	115097109	115246871	9.333	6.667	9.333	0.714	15.0	1.667	15.0	0.111	0.16654333304883018	1.0049075971183991e-08	1.3920120800550586e-07	transcript2	transcript2	
11	Pde4dip	XM_078026858.1;XM_078026893.1;XM_078026857.1;XM_078026856.1;XM_078026866.1;XM_078026859.1;XM_078026855.1	XM_078026888.1	98153488	98185951	70.667	22.0	24.0	0.917	40.667	14.333	40.667	0.352	0.4162456851865953	1.0592536908305476e-08	1.4644439376142717e-07		transcript2	
2	Setd2	XM_078029148.1	XM_078029153.1	16710395	16714281	56.667	42.333	40.0	1.058	83.0	39.0	65.0	0.6	0.5402955568114941	1.0848117385395183e-08	1.496872011318095e-07			
11	Zyg11b	XM_078026259.1	XM_040288681.2	39649360	39654685	45.0	45.0	41.0	1.098	62.667	62.667	34.667	1.808	1.8046518712970367	1.0889831055736369e-08	1.4997214142522814e-07	transcript1	transcript1	
6	Aebp2	XM_078015135.1	XM_078015132.1	88454308	88550584	22.0	5.667	13.0	0.436	26.0	2.0	26.0	0.077	0.17974031696118173	1.1380220207612256e-08	1.5642310401196768e-07		transcript2	
6	Brd1	XM_078052498.1;XM_078052499.1	XM_040276586.2;XM_005335012.5	1042506	1047921	42.667	42.667	34.667	1.231	30.667	30.667	10.333	2.968	2.3452143046312397	1.1469870270565752e-08	1.5735159215111395e-07	transcript1	transcript1	
11	Epb41	XM_078025760.1;XM_078025762.1	XM_078025735.1;XM_078025741.1;XM_078025739.1;XM_078025745.1;XM_078025744.1;XM_078025736.1	19976073	20010625	82.667	62.333	82.667	0.754	65.333	64.667	58.667	1.102	1.639403842225473	1.2411857283058697e-08	1.6832842639119606e-07	transcript2		
11	Epb41	XM_078025757.1;XM_078025759.1;XM_078025765.1	XM_078025735.1;XM_078025741.1;XM_078025739.1;XM_078025745.1;XM_078025744.1;XM_078025736.1	19976074	20010625	82.667	62.333	82.667	0.754	65.333	64.667	58.667	1.102	1.639403842225473	1.2411857283058697e-08	1.6832842639119606e-07	transcript2		
11	Epb41	XM_078025763.1	XM_078025735.1;XM_078025741.1;XM_078025739.1;XM_078025745.1;XM_078025744.1;XM_078025736.1	19976075	20010625	82.667	62.333	82.667	0.754	65.333	64.667	58.667	1.102	1.639403842225473	1.2411857283058697e-08	1.6832842639119606e-07	transcript2		
14	LOC144370447	XR_013430420.1	XR_013430417.1	62134020	62146988	59.333	3.333	27.667	0.12	9.667	4.667	7.333	0.636	4.856362895856402	1.3174337046081919e-08	1.7832942921692633e-07			
9	Larp1b	XR_013425525.1	XM_078020686.1	142152535	142219144	71.333	28.0	71.333	0.393	34.667	3.667	34.667	0.106	0.334997276919786	1.3241815168265053e-08	1.7890270208358098e-07	transcript2	transcript2	
6	Cdk8	XR_013423246.1;XR_013423244.1;XR_013423241.1	XM_013366050.4	117108717	117154856	26.0	3.333	26.0	0.128	13.333	7.333	13.333	0.55	4.065676181137259	1.3637859784036089e-08	1.8365363985231896e-07	transcript2	transcript2	
1	Brd9	XR_013424643.1	XM_040271917.2	262388536	262390948	39.0	11.0	39.0	0.282	23.333	17.333	23.333	0.743	2.5329273043345553	1.3956694626648441e-08	1.874937089466734e-07	transcript2	transcript2	
3	Itsn1	XM_021725314.3	XM_078044567.1;XM_078044570.1;XM_078044573.1	206584687	206623289	19.667	10.667	3.333	3.2	12.333	3.0	6.0	0.5	0.1720874721358301	1.4726391437017432e-08	1.974612185151867e-07			
11	S100pbp	XM_078025862.1	XM_021735223.3;XM_078025861.1	22533831	22546704	36.667	36.667	17.0	2.157	16.667	10.0	12.667	0.789	0.3612319606822672	1.5423113990665427e-08	2.0641460829612377e-07	transcript1		
10	Upf2	XM_005320276.4	XM_078023225.1	76329335	76338840	48.333	48.333	16.667	2.9	25.667	25.667	20.333	1.262	0.43163541841381053	1.631437457561686e-08	2.1793310877747097e-07	transcript1	transcript1	
6	Plekha5	XR_013423044.1	XM_078015180.1	88763001	88814001	41.667	27.0	30.0	0.9	53.0	19.667	9.0	2.185	2.5696402377554226	1.7700755587546927e-08	2.355689341744563e-07			
2	Ubn2	XM_078040615.1	XM_078040613.1;XM_078040614.1	216617414	216641311	26.333	26.333	9.667	2.724	24.0	14.667	16.333	0.898	0.3378223335517154	1.773956109085925e-08	2.3564491598305572e-07	transcript1		
3	Myo19	XM_040269091.2	XR_005726401.2;XR_005726400.2;XM_040269092.2	35391605	35394593	33.667	33.667	14.0	2.405	30.333	30.333	28.0	1.083	0.4291099935418889	1.8179873749939384e-08	2.410441361258257e-07	transcript1	transcript1	
6	Plekha5	XM_078015178.1	XM_078015179.1	88798796	88803330	41.667	26.0	30.0	0.867	53.0	28.0	12.333	2.27	2.4026077931315966	2.1084991333939487e-08	2.7904300798819543e-07			
6	Plekha5	XR_013423045.1	XM_078015180.1	88763575	88814001	41.667	21.0	30.0	0.7	53.0	16.333	9.0	1.815	2.7147026363189095	2.1227480421181954e-08	2.8040753357850747e-07			
5	LOC144377760	XR_013438821.1	XR_013438820.1	38945547	38949165	122.667	67.0	122.667	0.546	73.0	23.667	73.0	0.324	0.572281753053535	2.4111974948033334e-08	3.167477151844969e-07	transcript2	transcript2	
7	Steap3	XM_013355745.4	XM_078017242.1	97538756	97568590	19.667	19.667	5.0	3.933	14.0	14.0	13.667	1.024	0.2938466329627008	2.6586889195990175e-08	3.4861630032311245e-07	transcript1	transcript1	
3	LOC101971789	XM_078044670.1	XM_078044669.1	212625382	212632191	11.0	2.0	6.333	0.316	11.333	11.333	4.667	2.428	6.700083943787858	2.7382274571446226e-08	3.583856524792227e-07		transcript1	
2	Znf664	XM_078039344.1;XM_078039345.1	XM_078039332.1;XM_078039336.1	93605253	93608469	55.0	55.0	35.667	1.542	38.667	38.667	10.667	3.625	2.1982364308573015	3.1224305701859716e-08	4.0792120476558013e-07	transcript1	transcript1	
14	Ppp2r2a	XM_078030863.1	XM_078030864.1	9848296	9851282	109.0	109.0	63.0	1.73	96.0	96.0	36.333	2.642	1.6314211187660286	3.157417337475217e-08	4.1173647331178655e-07	transcript1	transcript1	
7	Znf623	XR_005737638.2	XM_005316085.5	1157877	1165852	70.667	4.0	70.667	0.057	43.0	7.667	43.0	0.178	3.4811431243366555	3.246445768751198e-08	4.225721000641413e-07	transcript2	transcript2	
6	Cdk8	XR_013423247.1;XR_013423245.1;XR_013423243.1;XR_013423242.1;XR_013423239.1	XR_013423250.1	117035523	117133025	26.0	1.0	6.667	0.15	13.333	5.0	2.667	1.875	11.727148202351684	3.514436595295411e-08	4.566202291697687e-07			
7	Ptk2	XM_078016644.1	XM_021723892.3	3214274	3233035	44.0	43.0	44.0	0.977	39.0	18.0	39.0	0.462	0.5104723858492193	3.568738597569447e-08	4.6198943299444477e-07	transcript2	transcript2	
3	Kalrn	XM_078044077.1	XM_078044086.1	143851775	144012091	97.667	3.0	3.333	0.9	83.667	16.333	3.0	5.444	6.478673751132627	3.644348281604868e-08	4.7092122985529326e-07			
1	As3mt	XR_013424141.1;XR_013424127.1	XR_013424135.1;XM_078017500.1	24420220	24427148	65.333	38.0	65.333	0.582	68.0	60.333	68.0	0.887	1.6804508403715583	3.718222186139294e-08	4.795967747339088e-07	transcript2	transcript2	
x	Fam120c	XM_078034768.1	XM_078034773.1	80582445	80675581	21.0	13.0	13.333	0.975	25.667	8.0	23.333	0.343	0.33647680080792125	3.7612192619401784e-08	4.842654818266559e-07			
5	Stk35	XM_078051535.1	XM_078051534.1	173387054	173402601	38.333	38.333	14.333	2.674	22.333	22.333	20.0	1.117	0.42914352937089884	3.819140053971646e-08	4.908353282360671e-07	transcript1	transcript1	
12	LOC120885096	XM_078028007.1	XR_013428410.1;XR_013428407.1;XM_078028011.1	8665108	8694450	12.667	4.333	11.0	0.394	22.667	1.0	20.333	0.049	0.12868973107505743	3.839657925746231e-08	4.925831429065436e-07			
13	Aopep	XR_013429875.1	XM_078030502.1	91471051	91479002	64.667	50.333	29.0	1.736	83.667	26.333	30.0	0.878	0.49394457029698063	4.077720726368269e-08	5.193805290114861e-07			
2	Znf84	XM_078039492.1	XM_078039482.1;XM_078039481.1	107420710	107427676	27.333	27.333	15.333	1.783	15.333	15.333	1.667	9.198	4.592900578388248	4.2441860766100794e-08	5.386560582079102e-07	transcript1	transcript1	
1	Pwwp2a	XM_021726472.3	XR_013439747.1	171137077	171139255	39.0	35.0	35.333	0.991	29.0	15.667	29.0	0.54	0.4733977531338228	4.371329759664816e-08	5.528218097480194e-07		transcript2	
6	Rbfox2	XR_013440306.1	XM_021724450.3	10748245	10756038	50.0	40.333	50.0	0.807	90.333	43.667	90.333	0.483	0.5806665962336098	4.4968837737559234e-08	5.676917104457833e-07	transcript2	transcript2	
12	Rnf103	XM_078027927.1	XM_005338436.5	1555172	1563961	106.667	60.0	106.667	0.562	82.667	56.667	66.333	0.854	1.601762152061556	4.736610300910969e-08	5.958421438601784e-07	transcript2		
3	Dnajc13	XR_013436523.1	XM_078043319.1	79981831	79993625	27.333	27.0	27.333	0.988	32.0	15.333	32.0	0.479	0.44453419882959233	4.765440971997819e-08	5.984116352843822e-07	transcript2	transcript2	
2	Mrpl40	XM_021732695.3	XR_013434579.1	71210279	71213037	53.333	53.333	9.0	5.926	17.667	17.667	8.333	2.12	0.3544737818522917	4.941463598800782e-08	6.194227888162911e-07	transcript1	transcript1	
3	Coil	XM_005321596.5	XM_040269014.2	31157523	31161324	19.333	19.333	15.333	1.261	38.333	38.333	10.0	3.833	2.5143776225377406	4.9501624555683936e-08	6.194227888162911e-07	transcript1	transcript1	
6	Rbfox2	XR_013440305.1	XM_021724450.3	10748273	10756038	50.0	39.0	50.0	0.78	90.333	42.0	90.333	0.465	0.5783071599860126	5.113167222254571e-08	6.375788200079256e-07	transcript2	transcript2	
10	Cdk18	XM_005329504.4	XR_013426489.1;XR_013426490.1;XR_013426491.1;XR_013426492.1	33930215	33937758	48.667	35.667	48.667	0.733	30.667	10.0	30.667	0.326	0.4232215745670492	5.124874741602806e-08	6.379214713323772e-07	transcript2	transcript2	
9	Rufy3	XR_013425813.1	XM_013361939.4	53233931	53240749	108.333	100.667	97.333	1.034	80.667	59.0	80.667	0.731	0.6592694441860302	5.158644217716924e-08	6.410043076814048e-07		transcript2	
5	Sord	XM_021726509.3	XM_040274755.2	35631180	35636214	277.333	68.0	108.667	0.626	274.667	114.0	274.667	0.415	0.6783229153198501	5.193797163346247e-08	6.442480105056669e-07		transcript2	
4	Fnbp4	XR_013437572.1	XM_078046014.1	19195784	19203878	51.667	50.0	45.0	1.111	78.667	78.667	44.0	1.788	1.6770429390300912	5.461005512840343e-08	6.73276124005597e-07		transcript1	
12	LOC120885096	XM_078028007.1	XR_013428408.1;XM_078028009.1	8665108	8694133	12.667	4.333	12.667	0.342	22.667	1.0	22.667	0.044	0.13491681305821643	5.4656404448768974e-08	6.73276124005597e-07	transcript2	transcript2	
12	LOC120885096	XM_078028007.1	XR_013428412.1;XR_013428406.1	8665108	8694137	12.667	4.333	12.667	0.342	22.667	1.0	22.667	0.044	0.13491681305821643	5.4656404448768974e-08	6.73276124005597e-07	transcript2	transcript2	
11	Evi5	XM_021728012.3;XM_040288993.2;XM_040288991.2	XM_040288994.2	75697010	75701462	86.667	30.667	86.667	0.354	42.333	31.0	42.333	0.732	1.8508734305093943	6.136778519134732e-08	7.520458357356161e-07	transcript2	transcript2	
4	Alkbh3	XR_005733535.2;XM_040284478.2	XM_005330040.5	22333470	22350258	26.333	6.667	26.333	0.253	26.333	18.333	26.333	0.696	2.7812076473957723	6.486603314343695e-08	7.93550096187751e-07	transcript2	transcript2	
x	Arhgap6	XM_078035128.1	XM_078035123.1	120206575	120210935	7.333	6.667	3.667	1.818	7.667	2.0	7.667	0.261	0.1514319660837911	6.626222322063673e-08	8.092401875316185e-07		transcript2	
13	LOC144369947	XR_013429793.1	XR_013429795.1;XR_013429796.1;XR_013429794.1	86337309	86343073	12.667	12.667	8.0	1.583	17.0	17.0	2.0	8.5	4.908353272176359	6.958554772930246e-08	8.48371746288756e-07	transcript1	transcript1	
7	Dis3l2	XM_078018226.1	XM_040268002.2;XM_040268006.2	191781640	191824753	34.667	24.0	16.0	1.5	30.333	7.667	15.333	0.5	0.3509076541639409	7.223145679787794e-08	8.79124739146822e-07			
13	Aopep	XR_013429875.1	XM_078030513.1	91471051	91479006	64.667	50.333	29.333	1.716	83.667	26.333	30.0	0.878	0.5017416251286988	7.48418485212191e-08	9.077920979064394e-07			
5	Mga	XM_078049775.1	XM_078049780.1	38408709	38412214	36.667	36.667	17.333	2.115	27.333	27.333	4.333	6.308	2.973032430219983	7.559383447263158e-08	9.153539140223415e-07	transcript1	transcript1	
10	Bend7	XM_078023513.1	XM_078023500.1;XM_078023501.1	97808338	97871384	16.0	16.0	3.667	4.363	21.0	11.0	10.333	1.065	0.2610973760487156	8.095949976578033e-08	9.78661525182268e-07	transcript1		
x	Fam120c	XM_078034770.1	XM_078034773.1	80633222	80675581	21.0	16.0	13.333	1.2	25.667	11.0	23.333	0.471	0.37030000300165855	8.337279422432901e-08	1.0061259235207162e-06			
8	Rnf217	XM_078019250.1;XM_078019251.1;XM_078019247.1	XM_078019249.1	37834252	37850242	67.333	67.333	52.667	1.278	63.667	63.667	28.667	2.221	1.734306814330814	8.559897786635746e-08	1.0312431851243063e-06	transcript1	transcript1	
7	Dis3l2	XM_078018229.1	XM_078018228.1	191663335	191675031	34.667	31.0	34.667	0.894	30.333	12.667	30.333	0.418	0.45984736014994193	8.771089717803204e-08	1.0549013309249799e-06	transcript2	transcript2	
3	Xrn1	XM_005328037.5	XM_078043446.1	88227723	88278655	33.333	10.667	33.333	0.32	24.333	18.667	23.0	0.812	2.46140349445162	8.999424706337514e-08	1.0769059480524891e-06	transcript2		
1	Snap47	XM_005341281.5	XM_078014574.1	189898078	189903694	87.0	87.0	33.0	2.636	31.333	26.333	20.0	1.317	0.5023377721310887	9.416489157794559e-08	1.1249228658304909e-06	transcript1		
9	Coq2	XM_078021512.1	XM_078021519.1;XM_078021518.1;XM_078021516.1	63843262	63853781	35.333	12.0	11.667	1.029	40.0	9.0	28.667	0.314	0.3541836679964675	9.669115232610952e-08	1.153167511828978e-06			
12	Rmdn2	XM_078029350.1	XM_078029347.1	91735661	91758296	68.0	68.0	56.667	1.2	53.333	53.333	24.333	2.192	1.787844411691102	1.0296971632801599e-07	1.223947212446534e-06	transcript1	transcript1	
6	Clybl	XM_040281675.2;XM_078016284.1	XM_040281677.2	189319361	189329744	24.0	10.333	10.333	1.0	26.667	22.333	6.333	3.526	3.4386122894995452	1.06151527767199e-07	1.2596647961707614e-06			
12	Alms1	XM_078029017.1;XM_078029015.1	XM_078029018.1	61301222	61359546	16.667	15.0	16.667	0.9	30.0	11.667	30.0	0.389	0.40072652268040576	1.2347379145053187e-07	1.4603544769564567e-06	transcript2	transcript2	
9	LOC120892547	XR_013426044.1	XR_005737264.2	98456802	98472200	119.333	24.333	119.333	0.204	25.667	1.0	25.667	0.039	0.18507377219150875	1.2569238535471729e-07	1.4841289945697961e-06	transcript2	transcript2	
2	LOC144375423	XR_013435258.1	XR_013435257.1	179443307	179456579	51.0	51.0	1.333	38.26	3.667	3.667	1.0	3.667	0.09861775456071552	1.2945637751757422e-07	1.5260420661012063e-06	transcript1	transcript1	
9	Pdlim5	XM_013363894.4	XM_078021907.1;XM_013363903.4;XM_013363902.4;XM_013363900.4;XM_078021906.1	107421991	107502121	74.0	74.0	68.333	1.083	51.667	51.667	29.333	1.761	1.6941659665414308	1.307893856723009e-07	1.539207315680632e-06	transcript1	transcript1	
6	Bcl2l13	XM_040281251.2	XM_005340575.5	112728343	112730647	30.333	25.667	27.333	0.939	42.333	42.333	21.0	2.016	2.0717251013167854	1.6797520916909426e-07	1.9606286709572967e-06		transcript1	
13	LOC120885357	XR_013429504.1	XR_013429505.1	12920528	12960014	14.0	14.0	1.0	14.0	2.333	2.333	2.0	1.166	0.09343679029967146	1.7399627034780488e-07	2.0242703347653116e-06	transcript1	transcript1	
16	Gxylt2	XM_078033586.1;XM_078033585.1;XM_078033583.1	XM_078033587.1	51369943	51373751	26.667	1.333	26.667	0.05	3.0	1.667	3.0	0.556	9.24099987717371	1.905789709253351e-07	2.213576301775507e-06	transcript2	transcript2	
13	Mbd2	XM_078030025.1	XR_013429551.1	20055685	20096034	29.0	24.333	24.0	1.014	39.667	39.667	18.667	2.125	2.0678409252540755	1.9814982883856902e-07	2.2977634875091393e-06		transcript1	
1	Fer	XR_005728664.2	XM_040273797.2	115097109	115103319	9.333	6.667	6.333	1.053	15.0	1.667	8.667	0.192	0.16951028383613975	2.0013740554684288e-07	2.3170379308837744e-06			
8	Scaf8	XR_013424744.1	XM_078018852.1	11675386	11782601	47.333	10.667	47.333	0.225	65.333	4.667	65.333	0.071	0.3390877116776322	2.076867314857753e-07	2.4005349483420784e-06	transcript2	transcript2	
2	Map4	XM_078037954.1	XM_078037937.1	15970550	16055662	20.333	16.667	18.667	0.893	20.333	6.0	20.333	0.295	0.3438141348058589	2.1309399975512546e-07	2.4550635570493416e-06		transcript2	
11	LOC101977879	XM_078026210.1	XM_005318000.5	34571412	34573508	194.0	194.0	158.0	1.228	381.333	381.333	242.333	1.574	1.2919940055740688	2.26163816240877e-07	2.601431941252091e-06	transcript1	transcript1	
1	Ccar1	XM_078041249.1	XM_078041250.1	52806200	52812144	65.0	28.333	65.0	0.436	34.333	28.0	34.333	0.816	1.8464226782558384	2.3307906654719342e-07	2.6766499255097047e-06	transcript2	transcript2	
7	Iws1	XM_013366558.4;XM_005315875.5	XM_078017269.1	104838362	104841310	60.667	58.667	35.667	1.645	50.333	45.667	46.0	0.993	0.5762515930133831	2.4598793611483503e-07	2.820344774778785e-06			
15	LOC101969663	XM_078033024.1	XM_021721130.3	3684578	3724693	47.333	9.667	47.333	0.204	47.667	2.667	47.667	0.056	0.3001386852404877	2.5277588835368075e-07	2.8842377004458445e-06	transcript2	transcript2	
9	Coq2	XM_078021505.1;XM_078021506.1;XM_078021502.1;XM_078021500.1;XM_078021504.1;XM_078021499.1;XM_078021511.1;XM_078021507.1;XM_078021510.1;XM_078021508.1;XM_078021503.1;XM_078021509.1;XM_078021501.1;XM_078021497.1;XM_078021498.1	XM_078021514.1	63802796	63841553	35.333	3.333	18.333	0.182	40.0	9.0	13.667	0.659	3.5603406861525744	2.7003103007853993e-07	3.0712794475386653e-06			
6	Aebp2	XM_078015136.1	XM_078015137.1	88544677	88593742	22.0	14.333	22.0	0.652	26.0	14.667	8.333	1.76	2.6800059660378635	2.9656558095563837e-07	3.3676984631645057e-06	transcript2		
3	Abhd10	XM_005340981.5	XM_078044258.1	154945951	154950851	26.667	26.667	11.0	2.424	41.0	41.0	34.333	1.194	0.47378359130252473	3.0521614580761047e-07	3.460412353742335e-06	transcript1	transcript1	
2	Nktr	XM_021735039.3;XM_078038055.1	XR_013434319.1	20109036	20122930	44.667	36.333	34.0	1.069	70.333	30.0	46.0	0.652	0.5509824883293029	3.135098262873464e-07	3.5487916743496127e-06			
7	Nhej1	XR_013424319.1	XM_040267860.2;XM_040267859.2	181024476	181050092	24.333	14.333	24.333	0.589	18.333	15.333	9.333	1.643	2.5492198950341156	3.211362814506327e-07	3.6235979776996904e-06	transcript2		
12	Alms1	XM_078029017.1;XM_078029015.1	XR_013428867.1	61301222	61314820	16.667	15.0	11.333	1.324	30.0	11.667	25.0	0.467	0.3799316426007877	3.640889523568737e-07	4.0823832138282534e-06			
9	Coq2	XM_078021505.1;XM_078021506.1;XM_078021502.1;XM_078021500.1;XM_078021504.1;XM_078021499.1;XM_078021511.1;XM_078021507.1;XM_078021510.1;XM_078021508.1;XM_078021503.1;XM_078021509.1;XM_078021501.1;XM_078021497.1;XM_078021498.1	XM_005339312.5	63802796	63863115	35.333	3.333	35.333	0.094	40.0	9.0	27.0	0.333	3.206799499638863	3.8869805402779016e-07	4.351462491631865e-06	transcript2		
2	Znf277	XM_078040063.1	XM_005340419.4	160895280	160927012	25.667	22.333	25.667	0.87	32.667	14.0	32.667	0.429	0.46330934213992436	4.1242440759523534e-07	4.609830113152395e-06	transcript2	transcript2	
2	Rnf32	XM_078040919.1	XM_078040925.1	230130702	230147370	13.333	13.333	2.0	6.666	5.0	5.0	4.333	1.154	0.16974341610304206	4.210806321095865e-07	4.699207054263724e-06	transcript1	transcript1	
6	Cdk8	XR_013423246.1;XR_013423244.1;XR_013423241.1	XR_013423250.1	117108717	117133025	26.0	3.333	6.667	0.5	13.333	7.333	2.667	2.75	5.6275432553716795	4.631333115034238e-07	5.160421248676647e-06			
1	Snx18	XM_078016409.1	XM_005319637.5	222028010	222132267	25.333	3.667	25.333	0.145	5.333	3.667	5.333	0.688	4.3959966471107395	4.643459416989922e-07	5.165848601401288e-06	transcript2	transcript2	
9	Sh3tc1	XM_078020941.1	XR_013425649.1	3142514	3149793	52.0	46.667	52.0	0.897	54.667	29.667	54.667	0.543	0.587075932519928	4.69510990533592e-07	5.215161080497933e-06	transcript2	transcript2	
