Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652344	tts_down_50k_SRR13652344	ratio_SRR13652344	last_exon_SRR13652345	tts_down_50k_SRR13652345	ratio_SRR13652345	last_exon_SRR13652346	tts_down_50k_SRR13652346	ratio_SRR13652346
XM_078031994.1	Plpp2	2	-	1952	168928	170879	0.9511290203899796	6.008270226987887e-08	1.5595935482819622e-07	19	48	2.6111	24	43	1.8261	60	85	1.4237	20	84	4.3684	5	19	4.5	30	84	2.8621
XM_013356910.4;XM_078018838.1	Arid1b	8	-	2112	10136029	10138140	0.6959271872349433	6.300499956410967e-08	1.6285190565299534e-07	42	58	1.3902	51	68	1.34	96	162	1.6947	61	148	2.45	7	24	3.8333	55	119	2.1852
XM_040277574.2	Lyplal1	10	+	853	45696585	45697437	-1.4999578958402153	7.873325372031164e-08	2.026467711788612e-07	8	32	4.4286	4	32	10.3333	25	101	4.1667	10	18	1.8889	4	4	1.0	11	21	2.0
XM_078022774.1	Lpgat1	10	-	133	39261984	39262116	2.1422782503937845	1.0415572869872424e-07	2.669537584295033e-07	1	50	NA	7	52	8.5	2	154	153.0	2	270	269.0	1	63	NA	3	323	161.0
XM_078015964.1	LOC101976695	6	+	8404	159043732	159052135	0.7709153246248723	1.2640657060144064e-07	3.226276488153924e-07	48	23	0.4681	52	16	0.2941	138	52	0.3723	86	91	1.0588	32	19	0.5806	85	31	0.3571
XR_013428380.1;XR_013428379.1	LOC120884803	12	-	588	1147532	1148119	-0.8600976437650217	1.5655361707532503e-07	3.979071100664511e-07	45	49	1.0909	83	63	0.7561	228	102	0.4449	52	22	0.4118	8	3	0.2857	73	25	0.3333
XR_002484123.3	LOC106144929	2	+	2339	226552370	226554708	-0.6115473867347968	1.8714788528150506e-07	4.7369381751750243e-07	59	58	0.9828	33	57	1.75	118	135	1.1453	121	102	0.8417	17	14	0.8125	161	119	0.7375
XR_013440415.1;XM_005324422.4	Tmtc3	6	-	305	29763625	29763929	0.7782535450493364	2.1809411270732987e-07	5.497413584771538e-07	58	32	0.5439	53	27	0.5	140	42	0.295	54	34	0.6226	7	23	3.6667	90	42	0.4607
XM_005335576.5;XM_013363034.4	Cd47	3	+	242	158660998	158661239	-1.6887009502221093	2.2583307578821767e-07	5.669060750239209e-07	3	36	17.5	2	46	45.0	4	71	23.3333	1	40	NA	14	14	1.0	2	46	45.0
XM_078053030.1	Btg1	6	+	1312	26288497	26289808	-0.7390078558103803	2.9006946242147323e-07	7.25173656053683e-07	81	384	4.7875	21	111	5.5	55	241	4.4444	37	98	2.6944	4	18	5.6667	35	97	2.8235
XM_005328706.5	Llph	6	+	374	48750370	48750743	0.8843923894201802	3.099844110877339e-07	7.717979214837456e-07	10	46	5.0	8	20	2.7143	22	50	2.3333	21	311	15.5	35	57	1.6471	20	218	11.4211
XR_013440504.1	LOC144378621	6	+	888	47755874	47756761	1.30201008565196	3.3157999020986557e-07	8.222105448293415e-07	8	15	2.0	7	6	0.8333	4	21	6.6667	19	175	9.6667	8	63	8.8571	41	118	2.925
XM_040277157.2;XM_005320410.4	Irf2bp2	10	-	1120	62036434	62037553	0.8751414442666161	4.315346976363944e-07	1.0657334637983827e-06	34	625	18.9091	32	425	13.6774	87	1759	20.4419	10	333	36.8889	3	169	84.0	18	454	26.6471
XM_078016997.1	Zfhx4	7	-	342	54595353	54595694	2.5028292598535566	4.337630275105245e-07	1.0669171241186288e-06	5	68	16.75	2	22	21.0	6	65	12.8	1	83	NA	1	30	NA	1	123	NA
XM_078019319.1;XM_078019318.1	Man1a1	8	+	2710	43484787	43487496	0.30074530028338564	6.440038527069849e-07	1.5776801210894009e-06	135	306	2.2761	137	231	1.6912	720	1006	1.3978	246	344	1.4	62	195	3.1803	239	569	2.3866
XM_078014875.1	Gxylt1	6	+	7835	71538518	71546352	0.7666473362323959	6.665879166953881e-07	1.626474516736747e-06	49	39	0.7917	53	23	0.4231	113	67	0.5893	34	47	1.3939	23	13	0.5455	45	47	1.0455
XM_040280856.2	Ccdc91	6	-	139	81109865	81110003	1.2519449189536973	7.542451190465698e-07	1.8330259865275201e-06	11	32	3.1	6	36	7.0	47	56	1.1957	9	51	6.25	1	15	NA	11	42	4.1
XM_040291319.2;XM_040291320.2;XM_078040691.1	Tcaf2	2	-	1821	220411296	220413116	0.9622308468903704	1.030211564823907e-06	2.493766089454695e-06	26	10	0.36	29	9	0.2857	68	28	0.403	67	31	0.4545	1	11	NA	83	54	0.6463
XM_005339935.5	Coxfa4	2	+	261	193746747	193747007	-1.4126857645322441	1.1316496211293294e-06	2.7284832762406756e-06	3	95	47.0	4	60	19.6667	6	180	35.8	7	58	9.5	10	63	6.8889	7	105	17.3333
XM_040270443.2	Cblb	3	+	3654	161672843	161676496	0.7203681659666156	1.1449920243020586e-06	2.749783995371086e-06	29	33	1.1429	36	16	0.4286	71	34	0.4714	75	67	0.8919	37	30	0.8056	74	101	1.3699
XM_005334409.5	Cxcl12	1	+	3017	76288288	76291304	0.4982179000744468	1.175318357346503e-06	2.8115458744367326e-06	123	117	0.9508	85	59	0.6905	548	270	0.4918	107	77	0.717	23	29	1.2727	87	95	1.093
XM_005329805.5	Tnfaip3	8	-	139	26588913	26589051	1.913809352557758	1.6960883269512093e-06	4.041460466563428e-06	8	8	1.0	12	8	0.6364	7	10	1.5	4	11	3.3333	1	8	NA	4	13	4.0
XM_005328838.4	Apool	x	-	100	61536355	61536454	-1.408069646517615	1.7388954393391535e-06	4.12733936963768e-06	6	24	4.6	7	11	1.6667	3	42	20.5	13	16	1.25	3	11	5.0	18	23	1.2941
XM_005329732.5	Actl7b	4	-	1902	186601259	186603160	1.5835521156088792	1.8929951889388236e-06	4.475686299429002e-06	2	7	6.0	5	4	0.75	10	8	0.7778	12	74	6.6364	3	14	6.5	24	45	1.913
XM_078050225.1	Cfl2	5	+	970	80023233	80024202	-1.1485712855279462	2.076947659839136e-06	4.8916527895825205e-06	4	77	25.3333	8	49	6.8571	21	140	6.95	14	26	1.9231	3	10	4.5	13	90	7.4167
XM_005325783.5	Arl5b	10	-	353	84485679	84486031	0.520153622342398	2.507210254877517e-06	5.882300982597251e-06	84	80	0.9518	66	79	1.2	184	154	0.8361	83	106	1.2805	3	33	16.0	114	115	1.0088
XM_005329285.5;XM_013360346.4	Ints10	14	-	221	15080761	15080981	1.0976402335335318	2.7506009948513426e-06	6.428607689116165e-06	23	16	0.6818	21	19	0.9	26	34	1.32	12	31	2.7273	1	10	NA	25	30	1.2083
XM_005340231.4	Tmx3	13	+	3431	8490934	8494364	-0.5077101626270873	3.1127958917580383e-06	7.247349213635127e-06	38	66	1.7568	61	52	0.85	129	141	1.0938	147	135	0.9178	61	27	0.4333	102	102	1.0
XM_078037706.1	Bub3	1	-	161	7850532	7850692	1.2959107797832736	3.3219609001750374e-06	7.704928323599896e-06	8	42	5.8571	9	42	5.125	11	74	7.3	6	85	16.8	1	21	NA	14	165	12.6154
XM_005328762.4	Etv1	2	+	2786	159579046	159581831	1.146504457229322	3.606136364113546e-06	8.332360538292662e-06	17	12	0.6875	25	14	0.5417	19	17	0.8889	14	20	1.4615	6	12	2.2	19	28	1.5
XM_005316325.5	Uqcrb	7	+	207	38873246	38873452	-1.2301838762070292	3.751181762078726e-06	8.634795754218955e-06	1	135	NA	7	94	15.5	11	221	22.0	7	95	15.6667	7	14	2.1667	5	113	28.0
XM_078016315.1;XM_078016316.1;XM_078016317.1;XM_078016318.1;XM_078016319.1;XM_078016320.1	LOC101967703	6	+	7339	191818219	191825557	0.8907988378029845	4.018248917097977e-06	9.214781351239721e-06	11	7	0.6	18	5	0.2353	118	54	0.453	61	50	0.8167	15	22	1.5	52	29	0.549
XM_040272113.2	Hsd17b4	1	-	197	141116320	141116516	0.47701072047013515	4.342429100539722e-06	9.920905435690001e-06	73	184	2.5417	48	103	2.1702	190	572	3.0212	60	176	2.9661	4	91	30.0	87	249	2.8837
XM_005322616.5	Ttc32	12	+	7083	106596151	106603233	-0.9867867611336687	4.533926742159171e-06	1.0319758629541396e-05	33	45	1.375	41	25	0.6	86	61	0.7059	36	14	0.3714	6	1	0.0	30	16	0.5172
XM_005331743.5	Rps29	5	+	109	67136413	67136521	-0.8218542771143226	5.481098745735157e-06	1.242925737880463e-05	12	85	7.6364	4	65	21.3333	15	142	10.0714	26	290	11.56	30	43	1.4483	17	184	11.4375
XM_005330825.4	Nrp1	10	+	2936	91328896	91331831	0.8859325448162243	5.590668978658611e-06	1.2630770655487973e-05	28	22	0.7778	27	22	0.8077	46	31	0.6667	29	43	1.5	14	6	0.3846	17	41	2.5
XR_013426044.1	LOC120892547	9	-	120	98484025	98484144	-1.5031809692625022	5.6551549850110014e-06	1.2729315648917751e-05	29	29	1.0	27	40	1.5	59	70	1.1897	6	6	1.0	1	2	NA	18	2	0.0588
XM_005322482.5	Lbh	12	-	251	98061963	98062213	-0.7468436421620317	5.917954686471898e-06	1.3271883671867124e-05	175	49	0.2759	211	28	0.1286	337	93	0.2738	122	12	0.0909	4	4	1.0	172	23	0.1287
XM_078043672.1	Naaladl2	3	+	7495	120212451	120219945	0.8329367781801815	6.059603064731643e-06	1.3539772415700742e-05	16	15	0.9333	28	8	0.2593	84	35	0.4096	54	35	0.6415	21	21	1.0	47	45	0.9565
XM_005328668.5	Ndufaf6	7	-	239	39913114	39913352	0.9090707368506682	7.304904598133313e-06	1.6262743813362483e-05	27	41	1.5385	41	15	0.35	73	36	0.4861	14	27	2.0	1	9	NA	36	22	0.6
XM_005322977.4	Ca8	7	-	383	62020437	62020819	0.8132861867018087	8.096938690542983e-06	1.7960482186295345e-05	84	38	0.4458	68	33	0.4776	186	109	0.5838	34	32	0.9394	3	6	2.5	26	18	0.68
XM_005327221.3	Pja2	1	-	139	115434864	115435002	-0.6905489522911553	9.442713220320187e-06	2.086976472606998e-05	25	73	3.0	48	64	1.3404	141	134	0.95	41	33	0.8	2	7	6.0	59	47	0.7931
XM_005317404.3	Eif1b	2	-	142	22420468	22420609	1.6095640202187693	9.792417715362758e-06	2.1564529986899936e-05	8	53	7.4286	1	50	NA	13	72	5.9167	3	51	25.0	2	38	37.0	2	112	111.0
XM_021721160.3	Phkb	15	+	608	27278338	27278945	1.8001046983933615	1.0913025675784377e-05	2.3945847705857806e-05	4	23	7.3333	5	20	4.75	12	79	7.0909	1	26	NA	3	21	10.0	1	68	NA
XM_005334255.5	Fdx1	4	+	1043	94100011	94101053	-0.7087709858646171	1.4958317817614604e-05	3.270456583779537e-05	14	95	7.2308	12	94	8.4545	60	259	4.3729	26	90	3.56	12	34	3.0	30	116	3.9655
XM_078030101.1;XM_078030100.1	Pik3c3	13	-	167	30211613	30211779	-0.688516875475638	1.5553457400290734e-05	3.388431790777624e-05	27	47	1.7692	9	15	1.75	64	91	1.4286	72	63	0.8732	2	22	21.0	97	57	0.5833
XM_078050007.1	Ppm1a	5	+	902	55882286	55883187	-0.7735790133041791	1.5619192125632312e-05	3.390643130475342e-05	19	71	3.8889	10	48	5.2222	54	171	3.2075	35	75	2.1765	6	9	1.6	26	62	2.44
XM_040281712.2;XM_005316995.5	Efnb2	6	-	833	194888133	194888965	0.949626439166602	1.7531197052406492e-05	3.7922092914779996e-05	26	13	0.48	23	7	0.2727	33	17	0.5	45	19	0.4091	2	11	10.0	56	50	0.8909
XM_040277582.2	Fmo4	10	+	367	5886851	5887217	-1.4543349402485375	1.8255255304581936e-05	3.934878351871018e-05	5	82	20.25	2	32	31.0	8	151	21.4286	5	28	6.75	5	10	2.25	2	45	44.0
XR_013439449.1	LOC144378019	5	+	5949	141803720	141809668	-0.7993609668808243	3.138086885884033e-05	6.740257043624155e-05	43	177	4.1905	28	111	4.0741	118	439	3.7436	20	42	2.1579	2	4	3.0	14	35	2.6154
XM_005341129.5	Tcim	14	+	1536	64878437	64879972	0.4249206493873751	3.6925064981558555e-05	7.903259522368673e-05	823	406	0.4927	531	90	0.1679	1260	362	0.2867	167	67	0.3976	8	13	1.7143	93	30	0.3152
XM_078050832.1;XM_078050831.1	Setd3	5	-	176	118570179	118570354	0.8172944989280838	4.278036715251495e-05	9.124483903158783e-05	21	67	3.3	22	40	1.8571	51	84	1.66	11	71	7.0	2	8	7.0	24	56	2.3913
XM_078043963.1	Lmln	3	-	281	140284888	140285168	0.9241649020313136	4.8691078688982046e-05	0.00010348974912989216	37	11	0.2778	29	5	0.1429	74	20	0.2603	28	12	0.4074	5	9	2.0	87	28	0.314
XR_013424179.1;XM_040294521.2	Rbm45	7	+	10283	145806647	145816929	0.506726081585451	5.010826263806476e-05	0.00010613208405978994	107	51	0.4717	81	33	0.4	227	70	0.3053	116	48	0.4087	41	24	0.575	78	55	0.7013
XM_005340156.4	Yipf6	x	+	4556	71981821	71986376	0.5907507312279358	6.75637406931676e-05	0.00014260858762225686	35	24	0.6765	42	21	0.4878	85	47	0.5476	98	78	0.7938	21	18	0.85	87	81	0.9302
XR_005729478.2;XR_013430000.1	LOC120886504	13	+	258	97807303	97807560	-1.3337547696895935	6.852809416779126e-05	0.00014414530152535404	9	104	12.875	3	90	44.5	4	137	45.3333	5	33	8.0	1	10	NA	9	80	9.875
XM_005319206.5;XM_013355978.4	Vps41	2	+	715	137496865	137497579	-1.094170328492951	8.758092294571656e-05	0.00018358887627796254	6	56	11.0	3	45	22.0	10	125	13.7778	14	49	3.6923	3	35	17.0	10	62	6.7778
XM_005335752.4	C1H5orf15	1	+	1449	158853060	158854508	-0.7966288580605064	0.00012676335055835495	0.00026481384876916614	7	34	5.5	18	23	1.2941	25	48	1.9583	29	29	1.0	11	9	0.8	26	47	1.84
XM_078034968.1	Mid1ip1	x	-	25	95411316	95411340	1.7087500209953137	0.00013560067879294803	0.00028184305563588516	4	287	95.3333	7	57	9.3333	4	555	184.6667	1	140	NA	1	80	NA	1	114	NA
XM_005329233.5	Ing2	14	+	2003	32918937	32920939	-0.5537592090159335	0.00013583911206057416	0.00028184305563588516	34	75	2.2424	21	45	2.2	76	134	1.7733	51	68	1.34	15	20	1.3571	52	72	1.3922
XM_005329640.5;XM_005329639.5	Tbx3	2	-	389	87232152	87232540	1.4746508442413633	0.00016051071840444194	0.0003319035194125749	7	50	8.1667	6	35	6.8	19	117	6.4444	3	49	24.0	1	7	NA	2	57	56.0
XM_078050438.1;XM_078050440.1;XM_078050441.1;XM_078050442.1;XM_078050439.1;XM_078050443.1;XM_078050444.1	Pcnx1	5	+	5975	94033167	94039141	-0.4569923943932806	0.00016426471247864028	0.0003385184953107114	56	97	1.7455	41	47	1.15	130	164	1.2636	76	73	0.96	29	17	0.5714	75	96	1.2838
XM_078050448.1	Sipa1l1	5	+	1981	94556597	94558577	0.7966568496953124	0.00017682093653879818	0.0003631675800965215	13	21	1.6667	9	14	1.625	48	78	1.6383	13	48	3.9167	10	17	1.7778	21	63	3.1
XM_005330906.5	Plrg1	9	+	230	120946074	120946303	1.4386974769526313	0.00019213111343927897	0.0003932885207985241	2	51	50.0	2	43	42.0	9	93	11.5	3	125	62.0	3	91	45.0	3	168	83.5
XM_078050707.1	Calm1	5	+	3518	110996382	110999899	-0.26718370193238206	0.0002498015270455996	0.0005096285334375109	127	94	0.7381	106	93	0.8762	208	141	0.6763	664	332	0.4992	205	118	0.5735	518	419	0.8085
XR_013437756.1	LOC144377095	4	-	442	50507811	50508252	1.6077772109998043	0.0002678516910149465	0.0005446317717303912	2	2	1.0	8	17	2.2857	6	1	0.0	2	1	0.0	2	11	10.0	8	33	4.5714
XR_013429402.1;XR_013429401.1	LOC144369611	12	-	100	96927354	96927453	1.5676477615952313	0.00028656228464154696	0.0005807408426290486	22	10	0.4286	24	10	0.3913	53	15	0.2692	2	6	5.0	1	1	NA	6	3	0.4
XM_078029769.1	Sh3yl1	12	+	444	120029884	120030327	-0.9007207292351858	0.0003172875425715901	0.0006408788111545363	6	105	20.8	4	54	17.6667	22	202	9.5714	12	92	8.2727	5	13	3.0	10	81	8.8889
XM_078018996.1;XM_078019015.1;XM_078019003.1;XM_078019024.1;XM_078019025.1;XM_078019020.1	Hivep2	8	+	2494	22585691	22588184	0.7811473338591314	0.0003476532918128341	0.0006998960660258377	22	24	1.0952	5	11	2.5	32	37	1.1613	27	31	1.1538	9	20	2.375	12	56	5.0
XR_013438598.1	LOC144377606	5	+	204	168513096	168513299	0.997090345497999	0.0003616745973853498	0.0007257286329113927	4	11	3.3333	6	15	2.8	5	81	20.0	13	157	13.0	10	99	10.8889	5	76	18.75
XM_005319570.4	Cwc27	1	-	79	213365384	213365462	1.3626687245905014	0.0004207840232930494	0.0008415680465860988	2	10	9.0	10	7	0.6667	9	20	2.375	4	20	6.3333	1	7	NA	6	21	4.0
XM_040276603.2;XM_021723042.3	Sfmbt2	10	-	884	72375027	72375910	-0.4757747068400486	0.0004330890354271136	0.000863347423563854	28	97	3.5556	21	56	2.75	34	110	3.303	82	94	1.1481	3	83	41.0	96	191	2.0
XR_005725879.2	LOC120883698	7	-	204	184839820	184840023	1.0980976915700096	0.000442691476877885	0.0008796149866303253	18	27	1.5294	40	107	2.7179	32	31	0.9677	4	28	9.0	1	1	NA	6	11	2.0
XM_040285919.2;XM_040285917.2	Aptx	4	-	93	172407284	172407376	1.8215472714990346	0.0004968080200332403	0.0009839379617541447	2	30	29.0	4	25	8.0	3	54	26.5	1	67	NA	1	13	NA	1	72	NA
XM_078022167.1;XM_078022168.1	Anxa5	9	+	467	146812821	146813287	-0.8559243347770217	0.0005083588279355079	0.0010035562622675075	7	31	5.0	5	38	9.25	7	48	7.8333	14	73	5.5385	13	10	0.75	14	93	7.0769
XM_078018940.1;XM_078018939.1;XM_078018938.1;XM_078018935.1;XM_078018937.1	Stxbp5	8	-	461	18509015	18509475	0.6230111597812708	0.0005599975496601424	0.0011019306622344737	40	29	0.7179	39	20	0.5	69	47	0.6765	32	37	1.1613	2	7	6.0	62	44	0.7049
XM_005322683.4	Nfkbia	5	+	560	79431644	79432203	0.5161615892585073	0.0006451763227592276	0.0012654583822608644	39	202	5.2895	24	98	4.2174	72	292	4.0986	21	128	6.35	15	32	2.2143	13	183	15.1667
XM_078043562.1	Serp1	3	+	1970	101993193	101995162	0.3912009364274101	0.0006798084072832904	0.0013291125911628434	81	230	2.8625	94	228	2.4409	179	359	2.0112	57	87	1.5357	11	34	3.3	25	178	7.375
XM_005331872.5	Mgst1	6	-	155	91281358	91281512	0.4654434895920468	0.000750036784762931	0.0014617330310076292	31	264	8.7667	41	101	2.5	65	341	5.3125	11	149	14.8	21	48	2.35	27	224	8.5769
XM_078018266.1	Spp2	7	+	161	193167266	193167426	-1.0118743291490724	0.0007812958615164095	0.0015178040621815598	1	60	NA	4	74	24.3333	4	165	54.6667	7	224	37.1667	14	70	5.3077	10	426	47.2222
XM_005337128.5	Aqr	5	+	3791	44469909	44473699	-0.5872682133815403	0.0008217323735677663	0.001591291263099484	24	32	1.3478	24	31	1.3043	40	69	1.7436	51	47	0.92	9	12	1.375	44	40	0.907
XM_005337521.5	LOC101954857	9	+	213	113199730	113199942	-0.8473942882720292	0.0008520291765690509	0.0016447398661617754	3	57	28.0	3	42	20.5	9	124	15.375	16	251	16.6667	18	51	2.9412	11	179	17.8
XM_078019303.1	LOC144366059	8	-	1614	40473595	40475208	0.7362089690646356	0.0009565783525038357	0.001840734369171419	54	8	0.1321	57	4	0.0536	122	36	0.2893	37	10	0.25	24	14	0.5652	59	10	0.1552
XM_005339498.5;XM_013364822.4	Sema6a	1	+	3436	143996709	144000144	0.7618162980054682	0.0009805270337690693	0.0018808851905633092	16	19	1.2	9	9	1.0	31	19	0.6	29	41	1.4286	9	14	1.625	21	31	1.5
XM_005330425.5	Atxn7l3b	6	-	3633	41458950	41462582	0.2923186382762406	0.0010114737386646595	0.0019341660833399443	112	70	0.6216	111	36	0.3182	259	175	0.6744	180	90	0.4972	54	112	2.0943	300	125	0.4147
XM_005317043.3	Gpr180	6	+	3147	185057659	185060805	-0.755962182517434	0.001050348751100222	0.002002227306784798	6	48	9.4	14	35	2.6154	50	79	1.5918	13	18	1.4167	7	12	1.8333	14	24	1.7692
XM_078016330.1	Tnfsf13b	6	+	1607	196240676	196242282	-1.0112971547852811	0.001089731209375329	0.002070828777940656	4	13	4.0	7	19	3.0	21	66	3.25	9	16	1.875	5	6	1.25	9	13	1.5
XM_078051282.1	Tjp1	5	+	1586	149971159	149972744	-0.48309917026959187	0.001135109176703742	0.0021459294550434833	29	160	5.6786	27	96	3.6538	64	268	4.2381	38	106	2.8378	8	16	2.1429	29	116	4.1071
XM_040278227.2;XM_013360085.4;XM_005328544.5	LOC101974766	10	-	159	122366119	122366277	-0.5952224159069412	0.0011362872360312214	0.0021459294550434833	50	32	0.6327	40	22	0.5385	73	41	0.5556	57	27	0.4643	3	4	1.5	94	24	0.2473
XM_013363624.3	Rab12	13	+	1247	56615053	56616299	-0.614495509058866	0.0012257012427623175	0.002307647401496956	14	50	3.7692	7	38	6.1667	37	72	1.9722	32	59	1.871	11	19	1.8	27	59	2.2308
XM_005337950.5	Mapk1ip1l	5	+	4541	51203790	51208330	0.3121422357425528	0.0013085515230073694	0.00245605055087537	56	84	1.5091	77	85	1.1053	155	141	0.9091	117	178	1.5259	43	76	1.7857	142	152	1.0709
XM_040271527.2	Sptlc1	13	+	1361	99745788	99747148	-0.6090865067063173	0.0013739292642028762	0.0025708492366986334	16	41	2.6667	9	40	4.875	24	106	4.5652	40	68	1.7179	6	24	4.6	28	81	2.963
XM_078044420.1	Msh3	1	+	1246	90783304	90784549	-0.6821549692292305	0.0013833910101145022	0.0025806376641279707	15	60	4.2143	8	35	4.8571	26	95	3.76	8	31	4.2857	12	16	1.3636	24	64	2.7391
XM_005332283.4	Tes	2	-	228	189286900	189287127	0.7917177223356376	0.0014162021583311892	0.0026337905993354433	8	14	1.8571	8	29	4.0	33	20	0.5938	10	25	2.6667	2	13	12.0	27	46	1.7308
XM_013360376.4	Hmgb1	6	+	640	174763907	174764546	0.4974300355422802	0.0015966357509161959	0.0029603276840695428	7	121	20.0	9	41	5.0	18	137	8.0	27	1220	46.8846	63	249	4.0	39	1275	33.5263
XM_005328899.4	Etnk1	6	-	439	86167335	86167773	-0.37790778269761593	0.0016268756346479796	0.003007254961015962	68	52	0.7612	99	28	0.2755	208	74	0.3527	182	56	0.3039	5	21	5.0	270	44	0.1599
XM_005342995.5	Ch25h	1	+	1456	36332001	36333456	1.9418611062806421	0.0016397303798638553	0.0030218596124379203	7	1	0.0	22	3	0.0952	7	1	0.0	8	5	0.5714	1	1	NA	6	2	0.2
XM_040291540.2	Asns	2	+	345	197179544	197179888	1.0527640687083313	0.0016567019774128722	0.0030439403801863015	3	15	7.0	7	13	2.0	3	14	6.5	20	167	8.7368	4	21	6.6667	7	46	7.5
XM_005318592.5	Mmut	8	+	1313	102725209	102726521	-0.6585530851140009	0.0017641022631844554	0.003231538680307861	12	47	4.1818	4	45	14.6667	24	137	5.913	25	64	2.625	7	21	3.3333	18	108	6.2941
XM_078048872.1	Ythdc2	1	-	441	146670772	146671212	-0.47921966014566153	0.001825407806576942	0.0033338286287782474	60	57	0.9492	51	54	1.06	112	95	0.8468	44	26	0.5814	5	11	2.5	76	43	0.56
XM_078026806.1	LOC120890846	11	+	3133	82332629	82335761	-0.2809003024095591	0.0018401095844647855	0.003350647303055281	87	196	2.2674	54	72	1.3396	213	371	1.7453	108	140	1.2991	51	49	0.96	127	253	2.0
XM_078043575.1	Wwtr1	3	+	3458	102835127	102838584	-0.6115786329172876	0.0018584333125634513	0.0033739414305467416	17	40	2.4375	26	20	0.76	52	45	0.8627	43	35	0.8095	12	6	0.4545	25	20	0.7917
XM_005338007.5	Ndufaf4	8	+	2174	64957970	64960143	0.47484233198066095	0.0018707027317654778	0.0033861384758959684	16	36	2.3333	18	41	2.3529	57	111	1.9643	44	115	2.6512	20	31	1.5789	34	172	5.1818
XM_040294058.2	Aga	14	-	237	27819815	27820051	0.463035592469661	0.002196868116688846	0.0039647619857402245	54	44	0.8113	31	31	1.0	104	87	0.835	40	51	1.2821	2	17	16.0	81	64	0.7875
XR_005736534.2;XR_013435097.1;XR_013435099.1;XR_013435098.1	LOC120891947	2	-	161	149063297	149063457	1.3195182942225152	0.002340521854155222	0.004211558498627391	27	4	0.1154	19	3	0.1111	59	9	0.1379	9	5	0.5	2	1	0.0	13	3	0.1667
XM_078027701.1	Chd1l	11	-	133	133048879	133049011	0.7444514273997446	0.002351680322905399	0.00421919116756557	10	56	6.1111	3	31	15.0	40	95	2.4103	6	60	11.8	2	32	31.0	20	78	4.0526
XR_013424021.1;XR_013424024.1;XM_021722200.3;XM_078017227.1	Slc35f5	7	-	313	92797059	92797371	0.36269734421546235	0.002487745717812775	0.004450219612509656	45	45	1.0	41	46	1.125	92	113	1.2308	115	193	1.6842	2	50	49.0	123	74	0.5984
XM_078042285.1	Akap1	3	+	1073	31291851	31292923	-0.4398798673459837	0.002498091757077193	0.004455660736307274	17	142	8.8125	23	92	4.1364	84	311	3.7349	37	124	3.4167	12	21	1.8182	31	142	4.7
XM_078043354.1	Anapc13	3	-	191	81685529	81685719	-0.6951715217031718	0.0025550525849860808	0.004543971069508774	16	14	0.8667	15	8	0.5	27	28	1.0385	61	24	0.3833	2	5	4.0	66	30	0.4462
XM_005322771.4;XM_078050014.1	Slc38a6	5	+	794	56523527	56524320	-0.9543828461255977	0.002673821065998462	0.0047413687507530874	5	18	4.25	6	11	2.0	7	38	6.1667	11	24	2.3	5	3	0.5	9	21	2.5
XM_078016191.1	Lnx2	6	+	2270	177217764	177220033	-0.3785062266356718	0.0026916674650377384	0.004759180155573972	35	171	5.0	44	189	4.3721	109	396	3.6574	49	124	2.5625	17	64	3.9375	28	109	4.0
XM_078019485.1	Rpf2	8	-	132	52797739	52797870	0.43506454797002764	0.002748956130055784	0.004840407616984745	24	129	5.5652	34	71	2.1212	45	239	5.4091	28	199	7.3333	4	52	17.0	48	162	3.4255
XM_078019530.1	Foxo3	8	-	285	54742577	54742861	-0.26840783019925013	0.0027534777755634536	0.004840407616984745	86	709	8.3294	82	470	5.7901	236	1439	6.1191	61	363	6.0333	3	156	77.5	102	345	3.4059
XM_021730013.3	Hgsnat	14	+	1366	68115986	68117351	0.37538287967112	0.0035061184630312014	0.0061457823633592895	27	80	3.0385	20	72	3.7368	80	252	3.1772	66	188	2.8769	17	118	7.3125	41	189	4.7
XM_005335753.5	Hspa4	1	-	345	159714647	159714991	0.4336272240412509	0.0035227343869792737	0.006157214831109905	29	62	2.1786	35	64	1.8529	63	83	1.3226	53	100	1.9038	1	14	NA	61	133	2.2
XR_013438149.1	Caap1	4	-	418	167321234	167321651	0.5169278088585925	0.0036895564755238413	0.006430369857341552	41	23	0.55	27	21	0.7692	91	40	0.4333	42	46	1.0976	2	7	6.0	78	35	0.4416
XM_005330381.4	Znf281	10	-	159	29057362	29057520	0.29991247361044526	0.003747835312956807	0.006513332025366531	98	118	1.2062	89	91	1.0227	184	273	1.4863	88	120	1.3678	2	38	37.0	112	131	1.1712
XM_005319524.5	Gtf2h2c	1	-	152	209146150	209146301	0.8373266869414209	0.004352756217205946	0.0075431286718625765	10	23	2.4444	4	28	9.0	8	51	7.1429	8	84	11.8571	1	20	NA	14	70	5.3077
XM_013360044.3	Mthfs	5	+	809	5580663	5581471	-0.4726385761018785	0.004430104356595495	0.007655421126128192	16	113	7.4667	20	139	7.2632	39	330	8.6579	31	132	4.3667	5	50	12.25	26	146	5.8
