Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50kb	associated_gene-4DGenome	Cell_Tissue	Detection_method	PMID	closest_gene	distance
572	9	107643751	107644220	107644001	N	NA	Hpgds,Pdlim5	NA	NA	NA	NA	Pdlim5	14042
573	9	117032719	117034810	117033988	N	NA	Etfdh	NA	NA	NA	NA	Etfdh	45367
574	9	131891741	131893224	131892105	N	NA	NA	NA	NA	NA	NA	Znf330	71086
575	9	133758686	133761282	133760125	N	NA	Noct	NA	NA	NA	NA	Noct	25362
576	9	133771531	133778909	133773424,133774133,133775742	N,N,N	NA;NA;NA	Noct	NA	NA	NA	NA	Noct	38207
577	9	133788037	133789737	133788918	N	NA	NA	NA	NA	NA	NA	Noct	54713
578	9	142043520	142045325	142044168	N	NA	LOC120892605	NA	NA	NA	NA	LOC120892605	42365
579	9	142065088	142067810	142067098	N	NA	LOC120892605	NA	NA	NA	NA	LOC120892605	19880
580	9	146021244	146022455	146021924	N	NA	NA	NA	NA	NA	NA	Spry1	375834
581	9	18416508	18445731	18445151	N	NA	Pi4k2b,Sepsecs	NA	NA	NA	NA	Pi4k2b	16372
582	9	22923534	22924270	22923991	N	NA	NA	NA	NA	NA	NA	Stim2	3189185
583	9	28046444	28048045	28047321	N	NA	NA	NA	NA	NA	NA	Pgcka1	188481
584	9	28870457	28872251	28870979	N	NA	NA	NA	NA	NA	NA	LOC120892384	319839
585	9	30497814	30501479	30499826	N	NA	NA	NA	NA	NA	NA	Rbm47	103230
586	9	30701376	30703095	30702136	N	NA	NA	NA	NA	NA	NA	Rbm47	96667
587	9	30766607	30768266	30767312	N	NA	NA	NA	NA	NA	NA	Rbm47	161898
588	9	30783230	30784384	30783952	N	NA	NA	NA	NA	NA	NA	Rbm47	178521
589	9	30785711	30787298	30786319	N	NA	NA	NA	NA	NA	NA	Rbm47	181002
590	9	39153249	39154651	39154198	N	NA	NA	NA	NA	NA	NA	Chic2	203232
591	9	39188918	39209208	39208308	N	NA	NA	NA	NA	NA	NA	Chic2	148675
592	9	51532241	51537055	51533841,51535597	N,N	NA;NA	LOC101970443	NA	NA	NA	NA	LOC101970443	23169
593	9	51691288	51697366	51692648,51694464	N,N	NA;NA	LOC101976079	NA	NA	NA	NA	LOC101976079	16084
594	9	51774648	51777896	51776996	N	NA	LOC144366698	NA	NA	NA	NA	LOC144366698	20273
595	9	51846550	51850520	51847718,51849763	N,N	NA;NA	LOC144366700	NA	NA	NA	NA	LOC144366700	15965
596	9	55198988	55200945	55199797	N	NA	LOC101970734	NA	NA	NA	NA	LOC101970734	6737
597	9	55261432	55265391	55263730	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC144366714	2999
598	9	55272897	55275753	55274068	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC144366714	14464
599	9	55279133	55282248	55280558	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC144366714	20700
600	9	55284622	55287609	55285473,55287082	N,N	NA;NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC101965856	17329
601	9	55294448	55297317	55296090	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC101965856	7621
602	9	55298381	55301294	55299352	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC101965856	3644
603	9	58282563	58283716	58283142	N	NA	NA	NA	NA	NA	NA	Septin11	51048
604	9	75340289	75341880	75341290	N	NA	NA	NA	NA	NA	NA	LOC144366802	1781849
605	9	90013391	90014719	90014054	N	NA	NA	NA	NA	NA	NA	Ugt8	79293
606	9	93780990	93782866	93781883	N	NA	NA	NA	NA	NA	NA	Elovl6	72934
607	9	93815020	93816466	93815653	N	NA	Elovl6	NA	NA	NA	NA	Elovl6	39334
608	x	12848271	12850405	12849545	N	NA	NA	NA	NA	NA	NA	Atp11c	59644
609	x	12860704	12864401	12861395,12863465	N,N	NA;NA	Atp11c	NA	NA	NA	NA	Atp11c	45648
610	x	16681120	16682212	16681636	N	NA	NA	NA	NA	NA	NA	Znf449	74632
611	x	30381278	30383246	30382232	N	NA	Slc25a5	NA	NA	NA	NA	Slc25a5	29884
612	x	40355022	40356853	40356133	N	NA	NA	NA	NA	NA	NA	Prps1	63604
613	x	40363468	40366124	40364895	N	NA	NA	NA	NA	NA	NA	Prps1	54333
614	x	87803172	87804141	87803698	N	NA	NA	NA	NA	NA	NA	Timp1	57247
615	x	88850031	88851255	88851004	N	NA	NA	NA	NA	NA	NA	Krabd4	100959
616	x	89242654	89247084	89243178,89244383	N,N	NA;NA	NA	NA	NA	NA	NA	Krabd4	493582
617	x	93469975	93471818	93471116	N	NA	Usp9x	NA	NA	NA	NA	Usp9x	34636
618	x	94529545	94531751	94530652	N	NA	NA	NA	NA	NA	NA	Bcor	288874
619	x	94543407	94544936	94544083	N	NA	NA	NA	NA	NA	NA	Bcor	302736
620	x	94699283	94701127	94700235	N	NA	NA	NA	NA	NA	NA	Bcor	458612
621	x	95820467	95821358	95820972	N	NA	Otc	NA	NA	NA	NA	Otc	11883
622	y	24605945	24608144	24607044	N	NA	LOC144372122,LOC144372123	NA	NA	NA	NA	LOC144372123	32279
