Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652335	tts_down_50k_SRR13652335	ratio_SRR13652335	last_exon_SRR13652336	tts_down_50k_SRR13652336	ratio_SRR13652336	last_exon_SRR13652337	tts_down_50k_SRR13652337	ratio_SRR13652337
XM_078029769.1	Sh3yl1	12	+	444	120029884	120030327	0.5388991876698994	0.09576920274290898	0.19398357661967947	6	105	20.8	4	54	17.6667	22	202	9.5714	4	56	18.3333	3	69	34.0	5	87	21.5
XM_078050438.1;XM_078050440.1;XM_078050441.1;XM_078050442.1;XM_078050439.1;XM_078050443.1;XM_078050444.1	Pcnx1	5	+	5975	94033167	94039141	-0.19546404006729048	0.09567276968150079	0.19398357661967947	56	97	1.7455	41	47	1.15	130	164	1.2636	45	48	1.0682	64	66	1.0317	75	109	1.4595
XM_021732242.3;XM_078026637.1	Znhit6	11	-	212	68891776	68891987	-0.34916571551701486	0.09692604549164291	0.19549490531365263	40	10	0.2308	27	14	0.5	87	18	0.1977	42	9	0.1951	82	14	0.1605	77	23	0.2895
XM_078022225.1	Uck2	10	+	216	2099640	2099855	0.7896286488002088	0.09676987777323513	0.19549490531365263	3	30	14.5	3	28	13.5	4	25	8.0	3	21	10.0	2	33	32.0	1	37	NA
XM_078050794.1	Dicer1	5	-	141	114971647	114971787	-0.6793523526956468	0.09714178053886492	0.19551580353699663	1	84	NA	1	81	NA	8	158	22.4286	2	77	76.0	4	97	32.0	8	132	18.7143
XM_005325234.5	Slc2a10	5	-	158	195765349	195765506	0.3804649448131275	0.09884235006492134	0.19851881278861838	6	8	1.4	20	24	1.2105	78	48	0.6104	8	9	1.1429	20	13	0.6316	23	40	1.7727
XM_005324107.5	Anxa1	4	-	210	138849016	138849225	0.5308741379283741	0.09928168327641854	0.19898139469294832	4	17	5.3333	15	21	1.4286	8	14	1.8571	7	25	4.0	3	15	7.0	9	15	1.75
XR_013439449.1	LOC144378019	5	+	5949	141803720	141809668	-0.16239879660295575	0.10011032277676586	0.20022064555353172	43	177	4.1905	28	111	4.0741	118	439	3.7436	70	178	2.5652	71	317	4.5143	84	303	3.6386
XM_078046437.1	Copb1	4	+	380	47989092	47989471	0.46014810995218824	0.10216381770831184	0.20347270807178425	4	100	33.0	8	82	11.5714	11	158	15.7	6	88	17.4	5	137	34.0	8	168	23.8571
XM_040281504.2;XM_013365655.4	Zc3h13	6	-	337	159993059	159993395	0.1930160640236929	0.1020288741602702	0.20347270807178425	73	48	0.6528	63	31	0.4839	181	111	0.6111	52	50	0.9608	97	60	0.6146	120	68	0.563
XM_005328685.5	Avpr1a	6	+	2279	51163793	51166071	0.27120409565184633	0.10270080295832468	0.2041151657960858	55	72	1.3148	48	76	1.5957	35	64	1.8529	14	26	1.9231	11	29	2.8	44	70	1.6047
XM_078018997.1;XM_078019016.1;XM_078019000.1;XM_078019026.1;XM_078019027.1;XM_078019021.1	Hivep2	8	+	2494	22585691	22588184	0.39858791053852954	0.10309310297600878	0.20446798756908408	22	24	1.0952	5	11	2.5	32	37	1.1613	10	18	1.8889	17	20	1.1875	12	28	2.4545
XM_021725687.3	Arhgef37	1	+	3415	129179695	129183109	-0.20594437821816788	0.10387199898102066	0.20558449694372488	82	94	1.1481	25	27	1.0833	152	132	0.8675	45	37	0.8182	71	60	0.8429	64	60	0.9365
XM_021733318.3;XM_021733319.3;XM_005343091.5	Trmt11	8	-	155	37047901	37048055	-0.3285068828710904	0.10447457777757986	0.20592090692392553	33	17	0.5	35	15	0.4118	74	18	0.2329	34	12	0.3333	59	14	0.2241	75	23	0.2973
XM_005341780.5	Ccdc50	3	+	7304	136127391	136134694	0.15584910266337418	0.10446875303255461	0.20592090692392553	118	74	0.6239	99	39	0.3878	307	128	0.415	117	71	0.6034	166	80	0.4788	211	105	0.4952
XM_005334460.5	Susd2	2	+	710	73720776	73721485	0.8617155394552003	0.10540918533722766	0.20733376950628252	2	25	24.0	9	39	4.75	4	63	20.6667	1	22	NA	1	16	NA	2	22	21.0
XM_005316217.5	Utp23	7	-	298	22088623	22088920	-0.22334672938865618	0.10628389619573503	0.20862323541925723	54	69	1.283	34	21	0.6061	138	78	0.562	40	23	0.5641	68	43	0.6269	75	56	0.7432
XM_078040594.1	Akr1d1	2	+	468	215602434	215602901	-0.20961278225283028	0.10710517502534175	0.20980272967927027	30	158	5.4138	24	101	4.3478	85	336	3.9881	24	66	2.8261	40	183	4.6667	38	147	3.9459
XM_005339669.5	Dnajc15	6	+	227	157117154	157117380	0.6720682612820124	0.11214711630962394	0.21922803845331007	5	53	13.0	2	35	34.0	3	97	48.0	2	57	56.0	4	91	30.0	3	104	51.5
XM_078016727.1	Tmem65	7	+	7433	15880097	15887529	0.2382810889825326	0.11456410723322108	0.22349391411070998	25	37	1.5	37	52	1.4167	70	89	1.2754	32	43	1.3548	26	54	2.12	42	64	1.5366
XM_005329736.4	Tmem38b	4	+	1929	184099305	184101233	-0.40445542237124626	0.11531245878355682	0.22449378478925583	5	33	8.0	8	38	5.2857	17	67	4.125	11	24	2.3	6	36	7.0	15	57	4.0
XM_005337603.5	Fbxw7	9	+	1971	122945941	122947911	0.36607656093886076	0.11560631692043805	0.22460655858827966	12	29	2.5455	13	24	1.9167	22	55	2.5714	6	33	6.4	14	23	1.6923	15	47	3.2857
XM_013363859.3	LOC101974036	4	-	201	118415648	118415848	1.2488382760574688	0.11777535534810091	0.2283546604712669	2	1	0.0	3	1	0.0	1	3	NA	2	2	1.0	1	4	NA	2	4	3.0
XM_013361348.4	Sem1	2	+	199	198080131	198080329	0.5945291988852919	0.12079467731486603	0.23373279025152935	3	64	31.5	2	32	31.0	9	115	14.25	4	44	14.3333	4	94	31.0	2	131	130.0
XR_013436533.1;XR_013436534.1;XR_013436535.1;XM_078043374.1	Il20rb	3	+	330	83857793	83858122	-0.9033398624573091	0.12138538666867456	0.23439936736019912	2	13	12.0	2	13	12.0	1	36	NA	1	10	NA	3	13	6.0	2	9	8.0
XM_021726645.3	Slc39a8	9	+	1516	100825221	100826736	0.3492392992514665	0.12202784759948898	0.235131184243508	11	26	2.5	11	16	1.5	34	49	1.4545	12	25	2.1818	16	30	1.9333	16	39	2.5333
XR_013423076.1	LOC144364924	6	-	866	94555088	94555953	-0.6922431746747276	0.12225833634510135	0.235131184243508	8	4	0.4286	13	6	0.4167	12	11	0.9091	4	2	0.3333	11	4	0.3	9	3	0.25
XM_021724847.3	Frmd6	5	-	23	65381131	65381153	-0.9924427570733848	0.12352772083998095	0.23661647935545646	1	21	NA	1	28	NA	1	56	NA	1	22	NA	4	37	12.0	2	58	57.0
XM_078049491.1	Dapk2	5	+	222	19033566	19033787	0.7250098558787382	0.12338025661210529	0.23661647935545646	2	56	55.0	2	28	27.0	3	76	37.5	2	72	71.0	4	120	39.6667	3	143	71.0
XM_078053188.1	Cand1	6	-	378	47750845	47751222	0.16208073753203436	0.12498352366546957	0.23882766755037124	67	70	1.0455	74	64	0.863	136	141	1.037	50	72	1.449	112	91	0.8108	95	116	1.2234
XM_005330139.5	Ostm1	8	+	2311	55224641	55226951	-0.3285779814222282	0.12518382994499502	0.23882766755037124	12	33	2.9091	9	26	3.125	35	59	1.7059	14	33	2.4615	12	24	2.0909	28	37	1.3333
XM_078024688.1	Oat	1	+	1152	6928475	6929626	-0.4442509749415419	0.12559360042430234	0.23913021520787164	36	152	4.3143	38	157	4.2162	128	332	2.6063	4	7	2.0	3	15	7.0	7	14	2.1667
XM_005317051.5	Rasl11a	6	-	3143	177459561	177462703	-0.34442133167413497	0.12587551261670904	0.23918859882456486	71	11	0.1429	75	16	0.2027	138	32	0.2263	37	7	0.1667	80	12	0.1392	54	8	0.1321
XR_013429711.1	LOC120886375	13	-	198	57209297	57209494	-0.7025654159393265	0.12832130529594837	0.24335036382817302	65	2	0.0156	85	3	0.0238	126	6	0.04	43	1	0.0	138	2	0.0073	116	4	0.0261
XM_078034646.1	Ar	x	+	1522	71268315	71269836	0.46105852413843046	0.12867797000240816	0.24354160525306673	8	18	2.4286	10	15	1.5556	11	27	2.6	5	11	2.5	10	20	2.1111	6	30	5.8
XM_021723335.3	Trub1	1	-	321	14413352	14413672	-0.2636259298139804	0.12912538614694904	0.2439035071664593	36	25	0.6857	23	19	0.8182	77	55	0.7105	28	12	0.4074	57	22	0.375	46	50	1.0889
XM_005330313.5	Snrpe	10	+	245	32142113	32142357	0.7754692077231835	0.13034820737689934	0.24572572955011518	1	52	NA	3	40	19.5	3	89	44.0	2	62	61.0	2	107	106.0	2	96	95.0
XR_013432043.1	LOC144371997	y	-	145	4489070	4489214	-0.5687179783500634	0.13139147359906242	0.24720293056582496	2	53	52.0	5	42	10.25	5	42	10.25	2	27	26.0	10	37	4.0	2	37	36.0
XM_078030701.1	LOC120891991	14	-	325	145033	145357	-0.29281508649201826	0.13368572433534545	0.25102329303204907	14	82	6.2308	13	25	2.0	36	107	3.0286	6	25	4.8	28	46	1.6667	19	69	3.7778
XM_078051612.1	Commd7	5	-	135	176471836	176471970	-0.39769249749135976	0.13517218230038655	0.25331479832670867	7	72	11.8333	8	47	6.5714	8	89	12.5714	4	43	14.0	9	64	7.875	16	79	5.2
XM_005325202.5	Pfdn4	5	-	157	190805558	190805714	-0.7907499692735633	0.13824730134497612	0.2585686264841204	1	31	NA	1	20	NA	3	36	17.5	1	28	NA	3	34	16.5	7	44	7.1667
XR_005728533.2	LOC120885806	1	-	196	98178080	98178275	0.2736366440999529	0.1406247802469702	0.2624995897943444	26	108	4.28	23	70	3.1364	76	225	2.9867	14	49	3.6923	14	60	4.5385	10	43	4.6667
XR_013423895.1	LOC144365446	7	+	3972	35363560	35367531	-0.33289950742483093	0.14120380903649057	0.26306463053373585	11	21	2.0	10	20	2.1111	24	38	1.6087	11	16	1.5	29	40	1.3929	23	33	1.4545
XM_078047227.1	Znf202	4	-	145	106454175	106454319	-0.3405823554777145	0.14158400206928223	0.26325775384757166	6	26	5.0	13	59	4.8333	9	45	5.5	6	60	11.8	27	54	2.0385	18	68	3.9412
XM_078014903.1	Cpne8	6	+	1704	74609458	74611161	-0.23811943320138512	0.14394177538617547	0.2671200198199592	20	69	3.5789	13	37	3.0	37	67	1.8333	32	57	1.8065	30	66	2.2414	40	97	2.4615
XM_078015964.1	LOC101976695	6	+	8404	159043732	159052135	0.23815030673277454	0.14455111883932759	0.2677289204961865	48	23	0.4681	52	16	0.2941	138	52	0.3723	43	28	0.6429	54	25	0.4528	79	25	0.3077
XM_078020665.1	LOC144366403	8	-	152	157082362	157082513	0.2963906031374002	0.14592112379166589	0.2697415725236232	18	21	1.1765	14	9	0.6154	49	63	1.2917	15	24	1.6429	22	31	1.4286	33	36	1.0938
XM_005315812.5	Rnd3	7	-	450	121680597	121681046	0.10577367864422096	0.14761062108356626	0.2723358745572773	151	162	1.0733	118	81	0.6838	362	240	0.662	193	162	0.8385	201	172	0.855	247	205	0.8293
XR_013423292.1	LOC120888417	6	-	7466	131458892	131466357	-0.19161321280612714	0.14884789240109716	0.27408741502097583	83	47	0.561	59	29	0.4828	243	141	0.5785	64	38	0.5873	64	27	0.4127	85	38	0.4405
XM_005322772.4	Tmem30b	5	-	3399	56713193	56716591	-0.18442661118643688	0.14950078452662577	0.2747581985894744	64	31	0.4762	47	23	0.4783	175	99	0.5632	69	36	0.5147	110	43	0.3853	147	71	0.4795
XR_013425022.1;XR_013425023.1;XM_078019685.1;XM_078019684.1;XM_078019687.1;XM_078019689.1	Ube3d	8	+	579	76535235	76535813	-0.6306419953390127	0.150652652797596	0.27634166755936684	2	14	13.0	3	11	5.0	2	33	32.0	2	20	19.0	8	21	2.8571	5	30	7.25
XM_078033782.1	LOC144371476	16	-	2388	15112809	15115196	0.6330621745914665	0.15245938317953026	0.27911794766714004	4	2	0.3333	16	4	0.2	43	20	0.4524	4	3	0.6667	10	6	0.5556	6	3	0.4
XM_005320267.4	Yme1l1	10	-	213	77384033	77384245	0.24482570388750852	0.15359519181472736	0.2806576249666419	13	103	8.5	13	74	6.0833	49	195	4.0417	11	100	9.9	23	106	4.7727	25	159	6.5833
XM_078024208.1	Mgmt	1	-	111	2826819	2826929	-0.22438221168728295	0.15395329668773844	0.2807730621584808	31	72	2.3667	21	33	1.6	150	175	1.1678	29	46	1.6071	23	22	0.9545	33	46	1.4062
XM_005320270.4;XM_040277783.2;XM_021723005.3	Cdc123	10	+	278	76613075	76613352	-0.3848604536290912	0.15775745893550946	0.2866587127459336	8	47	6.5714	6	47	9.2	11	101	10.0	9	38	4.625	7	40	6.5	8	64	9.0
XM_005322936.5	Prex2	7	+	6200	68986658	68992857	0.24441079880543165	0.15778273684755167	0.2866587127459336	38	36	0.9459	10	6	0.5556	59	52	0.8793	31	25	0.8	39	40	1.0263	63	75	1.1935
XM_005327987.4;XM_005327986.5	Nfib	4	-	1132	156598328	156599459	0.14496439471615552	0.16159988721090227	0.2930344621424361	108	70	0.6449	75	49	0.6486	239	88	0.3655	106	44	0.4095	154	76	0.4902	123	103	0.8361
XM_005335111.4	Fastkd2	7	+	321	170626271	170626591	-0.6185886191358215	0.16764273276390473	0.3034142235574854	3	41	20.0	2	34	33.0	2	67	66.0	4	25	8.0	5	52	12.75	1	60	NA
XM_005333732.5	Marchf5	1	-	435	33776605	33777039	0.2249669949537578	0.16797704719094209	0.3034424078287986	22	108	5.0952	28	88	3.2222	40	178	4.5385	6	70	13.8	25	87	3.5833	30	126	4.3103
XM_021721417.3	Il1rap	3	+	1115	135352564	135353678	0.6123608019536788	0.16982528407569764	0.30620013340921237	7	10	1.5	3	6	2.5	8	14	1.8571	4	7	2.0	3	14	6.5	3	6	2.5
XM_005325687.5	Rap2b	3	-	16176	99610276	99626451	-0.425889754127001	0.17135694197074183	0.308377710314076	82	5	0.0494	99	6	0.051	272	25	0.0886	40	2	0.0256	88	5	0.046	125	7	0.0484
XM_013365378.3	Gprasp1	x	-	78	58745278	58745355	0.7476187257687524	0.17264789984833356	0.31011471821813874	3	61	30.0	2	46	45.0	2	71	70.0	3	68	33.5	1	55	NA	1	95	NA
XM_005330803.5	Lonrf1	14	+	1342	69467945	69469286	-0.28110338767848975	0.17350925114323817	0.3110749662681031	21	52	2.55	10	30	3.2222	39	113	2.9474	11	23	2.2	19	38	2.0556	15	42	2.9286
XM_005333255.5	Cox18	9	-	520	54875592	54876111	-0.24273178764883893	0.1780848633213839	0.31867817646984486	26	32	1.24	29	19	0.6429	77	44	0.5658	23	16	0.6818	51	28	0.54	40	28	0.6923
XM_078016052.1	Spryd7	6	-	204	163315380	163315583	-0.21444765710494001	0.17935395782883257	0.3203470316192281	20	116	6.0526	22	72	3.381	70	222	3.2029	11	45	4.4	25	68	2.7917	31	105	3.4667
XR_013431464.1	LOC144371494	16	-	75	21234204	21234278	-1.1004211536933621	0.1797824640251665	0.3205110594605965	1	13	NA	1	10	NA	1	26	NA	1	2	NA	1	12	NA	1	9	NA
XM_040277157.2;XM_005320410.4	Irf2bp2	10	-	1120	62036434	62037553	-0.13253409324308868	0.1811789975897615	0.3217955330325615	34	625	18.9091	32	425	13.6774	87	1759	20.4419	36	613	17.4857	70	1149	16.6377	86	1312	15.4235
XM_078015913.1	Cwc27	1	-	273	213365007	213365279	-0.3494941775047318	0.18108403068225426	0.3217955330325615	11	13	1.2	13	7	0.5	17	12	0.6875	21	11	0.5	32	21	0.6452	39	25	0.6316
XM_013359191.4;XM_040268000.2;XM_013359192.4	Cops7b	7	+	1424	191384059	191385482	-0.2686193012158366	0.18200183685158144	0.3226550254798986	8	68	9.5714	14	51	3.8462	27	136	5.1923	7	59	9.6667	15	63	4.4286	28	86	3.1481
XR_013429655.1	LOC120886246	13	+	608	47162830	47163437	-0.23141816148905284	0.18251599697870982	0.32296510989541216	19	65	3.5556	17	21	1.25	30	71	2.4138	27	39	1.4615	29	49	1.7143	28	80	2.9259
XM_005329734.5	Rad23b	4	+	1333	185377882	185379214	0.11549139983525845	0.1835396868446828	0.32417399234905014	95	298	3.1596	50	216	4.3878	107	528	4.9717	67	267	4.0303	76	345	4.5867	92	427	4.6813
XM_005326017.5	Oma1	11	-	114	44633429	44633542	-0.21587957461959356	0.18417436673277987	0.32469258727704897	24	43	1.8261	27	44	1.6538	30	80	2.7241	17	50	3.0625	49	63	1.2917	33	53	1.625
XM_013360965.4	Saraf	14	-	270	71528427	71528696	-0.12260363657181036	0.18781058645720455	0.33049108744410116	117	86	0.7328	158	63	0.3949	423	131	0.3081	170	53	0.3077	155	60	0.3831	207	102	0.4903
XM_005319656.5	Nnt	1	-	140	227702192	227702331	0.21138357111593872	0.18865124451981122	0.33135790550343225	24	71	3.0435	27	39	1.4615	41	53	1.3	15	34	2.3571	42	67	1.6098	35	85	2.4706
XM_078019274.1	Smpdl3a	8	-	438	39886983	39887420	-0.258492611860247	0.1897035180982299	0.33198115667190237	12	58	5.1818	7	25	4.0	19	93	5.1111	25	60	2.4583	19	107	5.8889	28	117	4.2963
XM_013358700.4	Mat2b	1	+	1087	174035551	174036637	0.3119182282472906	0.18939116763933034	0.33198115667190237	7	63	10.3333	10	34	3.6667	17	146	9.0625	6	62	12.2	9	86	10.625	16	101	6.6667
XM_005328706.5	Llph	6	+	374	48750370	48750743	0.36199333641294684	0.19393077799922864	0.33875614799131315	10	46	5.0	8	20	2.7143	22	50	2.3333	9	11	1.25	6	32	6.2	4	34	11.0
XM_078042866.1	Cxcl12	1	+	768	76287514	76288281	-0.13627210397393494	0.19925612100554807	0.3467857901230014	31	211	7.0	20	122	6.3684	125	758	6.1048	44	212	4.907	60	408	6.8983	79	435	5.5641
XR_013440504.1	LOC144378621	6	+	888	47755874	47756761	0.4957473450302989	0.1991915197464328	0.3467857901230014	8	15	2.0	7	6	0.8333	4	21	6.6667	3	6	2.5	5	20	4.75	5	13	3.0
XM_078053169.1;XM_078053168.1;XM_078053167.1;XM_078053165.1;XM_078053166.1	Cpsf6	6	-	160	45926764	45926923	-0.16199456518123453	0.20157030260013756	0.35017322641483756	31	77	2.5333	28	87	3.1852	66	203	3.1077	28	92	3.3704	47	120	2.587	70	157	2.2609
XM_078018941.1	Stxbp5	8	-	130	18509275	18509404	-0.2121707161123015	0.20197423694278652	0.3502358352814805	31	29	0.9333	30	20	0.6552	64	47	0.7302	19	27	1.4444	71	31	0.4286	66	39	0.5846
XM_078021344.1	LOC144366693	9	-	996	50205482	50206477	0.5411385073982331	0.20418773816351468	0.3534304122393927	2	3	2.0	6	28	5.4	24	52	2.2174	3	6	2.5	3	15	7.0	3	15	7.0
XM_005328388.5	Sc5d	4	+	5742	104329954	104335695	0.08159962556995799	0.20751087828053988	0.35771430225852674	402	188	0.4663	288	111	0.3833	775	400	0.5155	239	118	0.4916	289	152	0.5243	375	172	0.4572
XM_005322616.5	Ttc32	12	+	7083	106596151	106603233	-0.17913146939117855	0.20763639800309666	0.35771430225852674	33	45	1.375	41	25	0.6	86	61	0.7059	48	35	0.7234	68	46	0.6716	79	63	0.7949
XM_040289812.2;XM_078038347.1;XM_040289813.2;XM_005317240.5;XM_013361539.4;XM_040289809.2;XM_040289804.2;XM_040289811.2;XM_040289805.2;XM_040289806.2;XM_040289810.2;XM_005317238.5;XM_040289808.2;XM_013361515.4;XM_040289803.2;XM_013361532.4;XM_013361525.4;XM_013361519.4;XM_013361523.4;XM_013361520.4;XM_013361526.4;XM_040289807.2;XM_013361513.4;XM_013361518.4	Slmap	2	-	802	43632855	43633656	0.33066753603057286	0.20778992557664422	0.35771430225852674	7	40	6.5	10	45	4.8889	22	115	5.4286	4	40	13.0	9	46	5.625	10	60	6.5556
XM_013363104.4;XM_013363102.4	P4ha2	1	+	480	160521489	160521968	-0.6438807910032569	0.20886676905928683	0.3589190688527817	2	9	8.0	4	10	3.0	6	32	6.2	3	8	3.5	3	7	3.0	2	5	4.0
XR_013435963.1	LOC144375990	3	+	468	8502025	8502492	-1.0071171517070743	0.20951550404178731	0.3593851528788856	2	13	12.0	2	8	7.0	2	17	16.0	1	2	NA	1	4	NA	1	3	NA
XM_078052496.1	Brd1	6	+	1463	1046459	1047921	0.23184702354256448	0.211968247295328	0.36293843781502205	18	52	3.0	22	61	2.8571	36	93	2.6286	13	56	4.5833	14	46	3.4615	24	60	2.5652
XM_005326576.5	Fh	10	+	193	57735922	57736114	0.30528797846344424	0.21331853745321075	0.36395965130277813	8	449	64.0	13	250	20.75	24	492	21.3478	6	152	30.2	7	232	38.5	6	230	45.8
XM_078043594.1	LOC144376311	3	+	3064	106167667	106170730	-0.3029752842721844	0.21332929141486365	0.36395965130277813	25	9	0.3333	19	17	0.8889	45	37	0.8182	13	8	0.5833	24	9	0.3478	28	19	0.6667
XM_005319381.5	Slc25a5	x	-	209	30412922	30413130	-0.20048060131114223	0.21476080470722972	0.36574648672859156	82	24	0.284	50	12	0.2245	156	46	0.2903	70	13	0.1739	140	23	0.1583	103	41	0.3922
XM_040285171.2	Ddx10	4	+	676	92953584	92954259	0.539275186896282	0.21545824997874521	0.36627902496386683	3	8	3.5	3	14	6.5	3	23	11.0	4	25	8.0	4	27	8.6667	5	39	9.5
XM_078040904.1	Insig1	2	+	1938	229109093	229111030	-0.102521282190273	0.21632673942885375	0.36668789397810314	76	174	2.3067	289	637	2.2083	455	649	1.4273	36	87	2.4571	75	97	1.2973	127	230	1.8175
XM_005322037.5	Papolg	12	-	265	72310740	72311004	-0.18276853742097987	0.21646911388203147	0.36668789397810314	56	28	0.4909	53	17	0.3077	122	59	0.4793	78	26	0.3247	69	37	0.5294	119	39	0.322
XM_078039859.1	Herpud2	2	+	1822	140482231	140484052	-0.22359962589730906	0.21778614200221721	0.36826360068580954	15	51	3.5714	9	32	3.875	45	113	2.5455	19	44	2.3889	20	55	2.8421	36	92	2.6
XM_005332436.5	Mrps33	2	-	116	218041223	218041338	-0.5726540256711442	0.22176868307496916	0.3743329544102316	3	35	17.0	3	30	14.5	1	53	NA	2	22	21.0	5	38	9.25	3	47	23.0
XM_078030402.1	LOC144369878	13	+	1380	59895173	59896552	-0.5324139490481116	0.22294278910042978	0.3756487349090427	3	15	7.0	29	67	2.3571	8	24	3.2857	3	6	2.5	3	6	2.5	3	7	3.0
XM_005325613.4	Fbxo4	1	+	1881	248491200	248493080	-0.24985974197156172	0.22385777026720352	0.375893469145138	12	34	3.0	11	25	2.4	27	111	4.2308	11	38	3.7	17	51	3.125	28	56	2.037
XM_005324219.4	Yipf5	1	-	159	124256316	124256474	-0.19955959933334821	0.2238777279467366	0.375893469145138	21	80	3.95	12	55	4.9091	33	120	3.7188	21	74	3.65	30	85	2.8966	36	141	4.0
XM_005339125.5	Hs2st1	11	+	4795	70273187	70277981	-0.304916054573246	0.22688135000626497	0.38026592465838777	18	20	1.1176	9	12	1.375	22	12	0.5238	17	11	0.625	25	17	0.6667	25	22	0.875
XM_005319604.3	Plk2	1	+	795	218721447	218722241	0.188400071406579	0.22779274780048311	0.38112248841135316	31	66	2.1667	16	18	1.1333	39	61	1.5789	68	90	1.3284	23	54	2.4091	39	92	2.3947
XM_078016605.1;XM_078016612.1;XM_078016610.1;XM_078016608.1;XM_078016611.1;XM_078016613.1;XM_078016609.1	Tsnare1	7	+	1109	2130223	2131331	-0.4422246163530432	0.230234454111892	0.383858494421228	3	29	14.0	4	31	10.0	7	64	10.5	6	20	3.8	5	36	8.75	3	39	19.0
XM_040273761.2	Gpbp1	1	-	18	219832906	219832923	-0.7690073375721322	0.22997797287462085	0.383858494421228	1	120	NA	1	71	NA	2	175	174.0	1	65	NA	2	102	101.0	3	147	73.0
XM_005320095.5	Arrdc4	5	+	2688	146400804	146403491	-0.10043610653515192	0.2321938210599931	0.38644845742851996	147	124	0.8425	93	50	0.5326	254	172	0.6759	140	95	0.6763	196	135	0.6872	266	157	0.5887
XM_078053038.1	Dusp6	6	+	1491	28757332	28758822	-0.1185538948292513	0.23301444223191312	0.38713743281811747	43	117	2.7619	86	127	1.4824	54	146	2.7358	107	177	1.6604	59	153	2.6207	125	239	1.9194
XM_005328227.5	Psmd12	3	-	218	13531929	13532146	-0.14187480856159407	0.2337296990067046	0.3876492568891686	23	113	5.0909	44	70	1.6047	110	220	2.0092	38	67	1.7838	47	110	2.3696	68	152	2.2537
XM_078051901.1	Zfp64	5	+	1219	192452413	192453631	0.7469899342587552	0.234870198564742	0.38809093424551266	1	3	NA	1	5	NA	4	10	3.0	4	9	2.6667	1	14	NA	2	15	14.0
NM_001282256.1	Foxo1	6	+	125	165680338	165680462	0.33499735969480954	0.2352189801046857	0.38809093424551266	6	114	22.6	13	242	20.0833	7	259	43.0	5	138	34.25	5	171	42.5	8	215	30.5714
XM_078047182.1	Sorl1	4	+	4144	104624390	104628533	0.16539810463692384	0.23478739056582154	0.38809093424551266	54	59	1.0943	34	41	1.2121	77	81	1.0526	36	34	0.9429	35	78	2.2647	61	54	0.8833
XM_005318945.5	Qdpr	9	-	232	12064743	12064974	-0.10035223161787088	0.23780306021962236	0.3916756285970251	81	289	3.6	63	89	1.4194	146	632	4.3517	40	191	4.8718	127	322	2.5476	108	262	2.4393
XM_021734208.3	Pros1	3	-	236	127451968	127452203	0.20085943380413904	0.24413555954629224	0.4014111445389814	11	57	5.6	23	55	2.4545	29	112	3.9643	14	43	3.2308	33	111	3.4375	26	158	6.28
XM_005329640.5;XM_005329639.5	Tbx3	2	-	389	87232152	87232540	0.2932636874206999	0.24474042546218083	0.4017118707586141	7	50	8.1667	6	35	6.8	19	117	6.4444	3	45	22.0	16	110	7.2667	15	97	6.8571
XM_021725027.3;XM_078030067.1;XM_021725029.3;XM_078030068.1	Smad2	13	+	8701	25287985	25296685	-0.13662807683303244	0.24711515220050934	0.40491157468999117	67	61	0.9091	47	31	0.6522	145	121	0.8333	58	51	0.8772	97	66	0.6771	113	79	0.6964
XM_013357463.4	Sec23a	5	+	1382	76301565	76302946	0.20082956453460044	0.25047607288195867	0.40971343880347877	15	88	6.2143	13	46	3.75	32	167	5.3548	16	78	5.1333	22	111	5.2381	28	195	7.1852
XM_040274548.2;XM_005333899.3;XM_040274554.2;XM_040274555.2	Vrk1	5	+	421	116406036	116406456	-0.6126635872392149	0.251428001678116	0.410565107371469	2	16	15.0	2	11	10.0	3	44	21.5	1	18	NA	4	10	3.0	2	14	13.0
XM_005330425.5	Atxn7l3b	6	-	3633	41458950	41462582	0.1069053041211886	0.2582523280722056	0.42018023945554095	112	70	0.6216	111	36	0.3182	259	175	0.6744	95	65	0.6809	189	99	0.5213	202	124	0.6119
XM_078019693.1;XM_078019694.1;XM_078019695.1	Ibtk	8	+	2503	77101773	77104275	-0.1634418753598379	0.25817235678160516	0.42018023945554095	22	87	4.0952	21	86	4.25	48	241	5.1064	26	82	3.24	25	131	5.4167	48	180	3.8085
XM_078019056.1;XM_078019057.1;XM_040283383.2	Il20ra	8	+	2337	27330815	27333151	-0.41850327586598407	0.2597896937700758	0.42018023945554095	3	7	3.0	4	8	2.3333	7	9	1.3333	9	12	1.375	16	19	1.2	15	21	1.4286
XR_013428825.1;XR_013428824.1	LOC110598396	12	+	2661	45501816	45504476	-0.31256218938391683	0.2599644548732286	0.42018023945554095	9	18	2.125	5	15	3.5	16	35	2.2667	5	23	5.5	14	28	2.0769	17	15	0.875
XM_078043071.1;XM_078043072.1;XM_078043073.1	LOC106145337	3	+	2503	64273725	64276227	0.3694857978800432	0.25900699998637206	0.42018023945554095	8	11	1.4286	7	7	1.0	12	13	1.0909	8	8	1.0	11	20	1.9	11	18	1.7
