chr	Gene	Transcript1	Transcript2	TSS_transcript1	TSS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
2	Limk2	XM_005339860.5	XM_040292042.2	112723549	112761526	56.333	56.333	41.0	1.374	58.0	58.0	24.333	2.384	1.762181357744785	1.2787966530684328e-07	7.755664886665031e-07	transcript1	transcript1	
2	Limk2	XM_005339860.5	XM_005339859.5	112723549	112761742	56.333	56.333	41.0	1.374	58.0	58.0	24.333	2.384	1.762181357744785	1.2787966530684328e-07	7.755664886665031e-07	transcript1	transcript1	
9	Sh3d19	XM_078022040.1	XM_078022042.1	123880095	123964674	33.333	22.333	33.0	0.677	17.333	17.333	9.333	1.857	2.443077501515878	1.295371161576517e-07	7.819982588319065e-07		transcript1	
3	Col18a1	XM_040287141.2	XM_040287137.2	215571780	215585259	61.667	22.0	61.667	0.357	87.333	14.333	87.0	0.165	0.49235661534942354	1.303370950177411e-07	7.83218323271747e-07	transcript2		
9	Sh3d19	XM_078022039.1	XM_078022042.1	123879742	123964674	33.333	22.0	33.0	0.667	17.333	17.0	9.333	1.821	2.4491025162228577	1.4564046971359056e-07	8.711827183780988e-07			
12	LOC106144768	XR_013428890.1;XR_013428888.1	XR_013428883.1	64360424	64361427	61.667	57.667	14.0	4.119	53.333	52.667	26.333	2.0	0.49667269422033467	1.481950055353183e-07	8.807144777596382e-07			
9	Klf3	XM_005319908.5	XM_078021187.1	29192389	29202192	33.667	33.0	21.333	1.547	35.333	29.0	35.333	0.821	0.4988934801346636	1.4857854930143515e-07	8.807144777596382e-07		transcript2	
11	Nadk	XM_078025018.1	XM_078025017.1	486917	494550	65.333	65.0	16.333	3.98	40.0	39.333	22.0	1.788	0.48463173425910394	1.9163644906099844e-07	1.1295170599097643e-06			
4	Slc25a25	XM_021723578.3	XM_078048313.1	203098544	203126254	200.333	51.333	49.667	1.034	224.333	41.333	66.0	0.626	0.593033900585106	1.922765682136469e-07	1.1295170599097643e-06			
8	Rmnd1	XM_021723905.3;XM_005321372.5	XM_078018895.1	14594723	14598049	107.667	107.667	59.333	1.815	81.0	81.0	23.333	3.471	1.685012295209283	2.627567577866645e-07	1.5366578245559396e-06	transcript1	transcript1	
4	Slc25a25	XM_005321011.4	XM_078048313.1	203098546	203126254	200.333	51.333	49.667	1.034	224.333	41.667	66.0	0.631	0.597358989742689	2.7481778887539446e-07	1.6000502374522965e-06			
15	Kifc3	XM_078032399.1	XM_078032397.1	36063173	36102917	44.333	44.333	21.667	2.046	48.333	40.0	6.667	6.0	2.422346644158497	2.984159775655608e-07	1.7297563301366579e-06	transcript1		
9	Elf2	XM_078022115.1;XM_078022118.1;XM_078022120.1;XM_078022122.1	XM_005327574.4;XM_005327575.4	133596506	133679397	46.667	38.0	46.667	0.814	43.667	20.333	43.667	0.466	0.5441243787611533	3.002499542885498e-07	1.732720000519825e-06	transcript2	transcript2	
11	Nadk	XM_078025018.1	XM_078025020.1	486917	494738	65.333	65.0	16.333	3.98	40.0	39.333	21.667	1.815	0.49058267536717726	3.2174121758808194e-07	1.8486008554402954e-06			
4	Misfa	XR_013437717.1	XR_013437722.1	44394766	44440144	72.333	22.0	72.333	0.304	74.333	11.667	74.333	0.157	0.5017954626505972	3.28152003069897e-07	1.874494914362092e-06	transcript2	transcript2	
11	Nadk	XM_078025019.1	XM_078025017.1	486666	494550	65.333	65.333	16.333	4.0	40.0	40.0	22.0	1.818	0.49233689479759524	3.2910979412464207e-07	1.874494914362092e-06	transcript1	transcript1	
x	Tsc22d3	XM_078034415.1;XM_040284025.2	XM_005323376.5	40261625	40324523	229.667	17.0	229.667	0.074	230.333	28.667	230.333	0.124	1.7408845237960926	3.368298680420123e-07	1.9019272721337761e-06	transcript2	transcript2	
x	Tsc22d3	XM_078034415.1;XM_040284025.2	XM_005323377.5	40261625	40325059	229.667	17.0	229.333	0.074	230.333	28.667	230.333	0.124	1.7400755620844621	3.4343289757384875e-07	1.9308888232692784e-06		transcript2	
10	Acbd5	XM_078023270.1;XM_078023267.1	XM_078023266.1	77471373	77472567	73.667	73.667	46.333	1.59	58.667	58.667	56.667	1.035	0.6289689064871703	3.65732208539312e-07	2.047475184557687e-06	transcript1	transcript1	
15	Sphk2	XM_078031713.1	XM_013363497.4	7357575	7360074	39.0	23.667	38.667	0.612	32.333	8.667	32.333	0.268	0.4248775008280055	3.9681383803437764e-07	2.184143394222835e-06		transcript2	
15	Sphk2	XM_078031712.1	XM_013363497.4	7357642	7360074	39.0	23.667	38.667	0.612	32.333	8.667	32.333	0.268	0.4248775008280055	3.9681383803437764e-07	2.184143394222835e-06		transcript2	
15	Sphk2	XM_078031711.1	XM_013363497.4	7357667	7360074	39.0	23.667	38.667	0.612	32.333	8.667	32.333	0.268	0.4248775008280055	3.9681383803437764e-07	2.184143394222835e-06		transcript2	
15	Sphk2	XM_040278805.2	XM_013363497.4	7357708	7360074	39.0	23.667	38.667	0.612	32.333	8.667	32.333	0.268	0.4248775008280055	3.9681383803437764e-07	2.184143394222835e-06		transcript2	
4	Misfa	XR_013437717.1	XR_013437719.1	44394766	44440138	72.333	22.0	72.333	0.304	74.333	11.667	74.0	0.158	0.50481939014963	4.1709530800859084e-07	2.276645222880225e-06	transcript2		
4	Misfa	XR_013437717.1	XR_013437721.1;XR_013437716.1	44394766	44440143	72.333	22.0	72.333	0.304	74.333	11.667	74.0	0.158	0.50481939014963	4.1709530800859084e-07	2.276645222880225e-06	transcript2		
4	Misfa	XR_013437717.1	XR_013437715.1	44394766	44440136	72.333	22.0	72.0	0.306	74.333	11.667	73.667	0.158	0.5048662291680515	4.261057234575928e-07	2.3066053625183743e-06			
4	Misfa	XR_013437717.1	XR_013437718.1	44394766	44440141	72.333	22.0	72.0	0.306	74.333	11.667	73.667	0.158	0.5048662291680515	4.261057234575928e-07	2.3066053625183743e-06			
15	Sphk2	XM_078031713.1	XM_005336633.5	7357575	7360240	39.0	23.667	39.0	0.607	32.333	8.667	32.333	0.268	0.42738469192997375	4.766295861527127e-07	2.5278735136034563e-06	transcript2	transcript2	
15	Sphk2	XM_078031712.1	XM_005336633.5	7357642	7360240	39.0	23.667	39.0	0.607	32.333	8.667	32.333	0.268	0.42738469192997375	4.766295861527127e-07	2.5278735136034563e-06	transcript2	transcript2	
15	Sphk2	XM_078031711.1	XM_005336633.5	7357667	7360240	39.0	23.667	39.0	0.607	32.333	8.667	32.333	0.268	0.42738469192997375	4.766295861527127e-07	2.5278735136034563e-06	transcript2	transcript2	
15	Sphk2	XM_040278805.2	XM_005336633.5	7357708	7360240	39.0	23.667	39.0	0.607	32.333	8.667	32.333	0.268	0.42738469192997375	4.766295861527127e-07	2.5278735136034563e-06	transcript2	transcript2	
7	Zbtb10	XM_005336011.4	XM_005336013.5	51433241	51434402	70.667	45.0	70.667	0.637	75.0	28.667	75.0	0.382	0.5972252222916635	4.906384753642946e-07	2.5916790432549434e-06	transcript2	transcript2	
10	Acbd5	XM_078023269.1	XM_078023266.1	77471356	77472567	73.667	73.333	46.333	1.583	58.667	58.667	56.667	1.035	0.6318789494843284	4.932557679587106e-07	2.5950403856462285e-06		transcript1	
9	Elf2	XM_078022117.1	XM_005327574.4;XM_005327575.4	133596508	133679397	46.667	38.0	46.667	0.814	43.667	20.667	43.667	0.473	0.5523199163835822	5.461448791471938e-07	2.8227260524126128e-06	transcript2	transcript2	
9	Elf2	XM_078022119.1	XM_005327574.4;XM_005327575.4	133596509	133679397	46.667	38.0	46.667	0.814	43.667	20.667	43.667	0.473	0.5523199163835822	5.461448791471938e-07	2.8227260524126128e-06	transcript2	transcript2	
9	Elf2	XM_078022121.1	XM_005327574.4;XM_005327575.4	133596518	133679397	46.667	38.0	46.667	0.814	43.667	20.667	43.667	0.473	0.5523199163835822	5.461448791471938e-07	2.8227260524126128e-06	transcript2	transcript2	
11	Nadk	XM_078025019.1	XM_078025020.1	486666	494738	65.333	65.333	16.333	4.0	40.0	40.0	21.667	1.846	0.49837258094073206	5.473071887883998e-07	2.8227260524126128e-06	transcript1	transcript1	
8	Bag6	XM_005339000.5	XM_005338999.4	119454024	119461236	54.667	22.0	53.667	0.41	85.0	18.333	84.667	0.217	0.5361482606922814	6.313410432374241e-07	3.230690494691506e-06			
8	Bag6	XM_005339000.5	XM_040282349.2	119454024	119461506	54.667	22.0	53.667	0.41	85.0	18.333	84.667	0.217	0.5361482606922814	6.313410432374241e-07	3.230690494691506e-06			
15	Kifc3	XM_040279724.2;XM_021721502.3;XM_040279723.2	XM_078032398.1	36058896	36063171	44.333	31.333	42.667	0.734	48.333	48.333	39.667	1.218	1.7648128487761103	7.148826889700621e-07	3.6298307075611674e-06		transcript1	
10	Acbd5	XM_078023265.1;XM_021722995.3	XM_078023266.1	77471410	77472567	73.667	72.667	46.333	1.568	58.667	58.667	56.667	1.035	0.6364273576624412	7.551816790770632e-07	3.819644786065455e-06		transcript1	
10	Acbd5	XM_078023270.1;XM_078023267.1	XM_078023268.1	77471373	77472498	73.667	73.667	46.667	1.579	58.667	58.667	56.333	1.041	0.6380550377716508	8.129622601624564e-07	4.096079080049299e-06	transcript1	transcript1	
4	Misfa	XR_013437717.1	XR_013437723.1	44394766	44440142	72.333	22.0	72.333	0.304	74.333	11.667	72.333	0.161	0.515340891090105	9.745943909260039e-07	4.891642345260786e-06	transcript2		
13	Cidea	XM_078030431.1	XM_078030429.1	87779633	87789530	88.333	88.333	56.333	1.568	90.333	90.333	81.0	1.115	0.6633478081415721	1.0249467385821455e-06	5.124733692910727e-06	transcript1	transcript1	
15	Kifc3	XM_040279724.2;XM_021721502.3;XM_040279723.2	XM_021721494.3;XM_021721491.3;XM_078032393.1;XM_078032395.1;XM_078032394.1;XM_078032391.1;XM_078032392.1;XM_078032389.1;XM_078032390.1	36058896	36063230	44.333	31.333	42.667	0.734	48.333	48.333	39.667	1.218	1.7491558302865935	1.0758219640152083e-06	5.358656931026323e-06		transcript1	
10	Acbd5	XM_078023269.1	XM_078023268.1	77471356	77472498	73.667	73.333	46.667	1.571	58.667	58.667	56.333	1.041	0.6410136133449179	1.0864064822109416e-06	5.3908806503648995e-06		transcript1	
8	Bag6	XM_005339000.5	XM_040282351.2	119454024	119461237	54.667	22.0	54.667	0.402	85.0	18.333	85.0	0.216	0.5437010614532354	1.0924179209833673e-06	5.4002546282574005e-06	transcript2	transcript2	
6	Mbd6	XM_078053268.1	XM_040280425.2	56042097	56043855	84.333	18.333	84.333	0.217	47.333	22.333	47.333	0.472	1.833861467225897	1.2029780202977713e-06	5.924440626278498e-06	transcript2	transcript2	
13	Cidea	XM_078030430.1	XM_078030429.1	87779496	87789530	88.333	88.333	56.333	1.568	90.333	90.333	81.0	1.115	0.665673744697722	1.2582443494339546e-06	6.173408605837006e-06	transcript1	transcript1	
3	Septin9	XM_078041581.1	XM_078041577.1	4372105	4395376	53.333	52.667	53.0	0.994	49.0	26.0	49.0	0.531	0.5891792881890401	1.618730941420663e-06	7.91245348231742e-06		transcript2	
10	Acbd5	XM_078023265.1;XM_021722995.3	XM_078023268.1	77471410	77472498	73.667	72.667	46.667	1.557	58.667	58.667	56.333	1.041	0.6456186712741484	1.6419114250674693e-06	7.99592552728024e-06		transcript1	
15	LOC144370876	XR_013430922.1;XR_013430920.1;XR_013430923.1;XR_013430921.1;XR_013430925.1	XR_013430924.1	36059103	36067389	45.0	12.667	45.0	0.281	50.667	27.0	50.667	0.533	1.9861276299517716	1.990421586549595e-06	9.657230660666553e-06	transcript2	transcript2	
6	Tnrc6b	XM_021724406.3	XM_078052689.1;XM_078052688.1	7609637	7721460	120.667	120.667	23.667	5.099	165.333	165.333	17.0	9.725	1.7429760347416556	2.0693271562964125e-06	1.000302057102694e-05	transcript1	transcript1	
6	Ing1	XM_013360202.4	XM_078016341.1	197886452	197887796	232.667	19.333	30.667	0.63	247.333	7.0	28.333	0.247	0.43521856613497656	2.1167455377419737e-06	1.0194620053095536e-05			
7	Aard	XM_005316366.4	XR_005737743.2	21923742	21971429	45.333	45.333	14.0	3.238	51.0	48.667	29.333	1.659	0.5409582355113707	2.2950146912447884e-06	1.1012707859086714e-05	transcript1		
2	Dynll1	XM_005336807.4	XM_005336808.5;XM_078038997.1	80938664	80969057	292.333	292.333	42.0	6.96	263.667	263.667	55.667	4.737	0.6983584473108004	2.3193322833536526e-06	1.108877843501199e-05	transcript1	transcript1	
7	LOC106145343	XR_013424502.1	XR_013424501.1	198318298	198321644	26.667	26.667	16.667	1.6	24.0	15.667	23.667	0.662	0.4697089071363186	2.389361132373673e-06	1.1382047576034587e-05	transcript1		
6	Ing1	XM_078016340.1	XM_005316981.5	197887013	197889301	232.667	232.667	53.0	4.39	247.333	247.333	38.667	6.396	1.4458780526863428	2.5039829053755145e-06	1.1866579980969795e-05	transcript1	transcript1	
12	LOC106144768	XR_013428890.1;XR_013428888.1	XR_013428884.1;XR_013428889.1	64360424	64361425	61.667	57.667	15.333	3.761	53.333	52.667	26.333	2.0	0.5389483326824638	2.5091928662050635e-06	1.1866579980969795e-05			
1	Ndst1	XM_078047817.1	XM_005324156.4	129975749	129995858	88.0	20.667	88.0	0.235	42.333	20.667	42.333	0.488	1.818689091238282	3.3295195188812657e-06	1.5689462481059202e-05	transcript2	transcript2	
6	Tdg	XM_005322345.4	XM_013357316.4	16358285	16366751	78.333	34.0	78.333	0.434	94.333	23.0	94.333	0.244	0.6126237214489999	3.6834731843671677e-06	1.7295160829824335e-05	transcript2	transcript2	
1	Myo10	XM_040271655.2	XM_078016810.1	228327751	228493531	48.667	48.667	44.333	1.098	73.0	73.0	44.333	1.647	1.569726576440127	3.7492195462665405e-06	1.7524348074680214e-05	transcript1	transcript1	
6	Tdg	XM_013357315.4	XM_013357316.4	16358284	16366751	78.333	34.0	78.333	0.434	94.333	23.0	94.333	0.244	0.6130720691970957	3.7590395488436184e-06	1.7524348074680214e-05	transcript2	transcript2	
6	Mbd6	XM_078053269.1	XM_040280425.2	56042096	56043855	84.333	19.0	84.333	0.225	47.333	22.333	47.333	0.472	1.771067733461156	4.20294762661571e-06	1.9455340603768835e-05	transcript2	transcript2	
6	Mbd6	XR_013440549.1;XR_013440548.1;XM_078053264.1	XM_040280425.2	56042101	56043855	84.333	19.0	84.333	0.225	47.333	22.333	47.333	0.472	1.771067733461156	4.20294762661571e-06	1.9455340603768835e-05	transcript2	transcript2	
14	Clcn3	XM_078030982.1;XM_005325498.5	XM_005325499.5	21635656	21665633	185.0	184.333	49.667	3.711	232.0	232.0	39.0	5.949	1.477877212122904	5.0257252919835894e-06	2.3019930533211545e-05		transcript1	
14	Clcn3	XM_078030982.1;XM_005325498.5	XM_005325501.5	21635656	21665638	185.0	184.333	49.667	3.711	232.0	232.0	39.0	5.949	1.477877212122904	5.0257252919835894e-06	2.3019930533211545e-05		transcript1	
6	Mbd6	XM_078053265.1;XM_078053267.1	XM_040280425.2	56042098	56043855	84.333	19.0	84.333	0.225	47.333	22.0	47.333	0.465	1.7641460285459714	5.693395386274538e-06	2.58970415139571e-05	transcript2	transcript2	
6	Mbd6	XM_078053266.1	XM_040280425.2	56042099	56043855	84.333	19.0	84.333	0.225	47.333	22.0	47.333	0.465	1.7641460285459714	5.693395386274538e-06	2.58970415139571e-05	transcript2	transcript2	
3	Septin9	XM_078041581.1	XM_078041583.1	4372105	4395267	53.333	52.667	53.333	0.988	49.0	26.0	48.0	0.542	0.6059413013648777	5.820745410331065e-06	2.6384693728490292e-05	transcript2		
1	Ube2b	XM_078050584.1	XM_013363114.4	158493657	158497954	67.333	31.333	56.0	0.56	46.333	38.333	34.667	1.106	1.6550991102047121	6.033932806138944e-06	2.725673095186902e-05			
14	Clcn3	XM_005325500.5	XM_005325499.5	21635657	21665633	185.0	185.0	49.667	3.725	232.0	232.0	39.0	5.949	1.4726011170836248	6.116758671413768e-06	2.7441622806685056e-05	transcript1	transcript1	
14	Clcn3	XM_005325500.5	XM_005325501.5	21635657	21665638	185.0	185.0	49.667	3.725	232.0	232.0	39.0	5.949	1.4726011170836248	6.116758671413768e-06	2.7441622806685056e-05	transcript1	transcript1	
6	Slc38a4	XM_013358529.3	XM_078014837.1	67478375	67485023	21.667	15.0	21.333	0.703	20.0	19.667	12.667	1.553	2.156467958096885	7.524418498243604e-06	3.363979057774988e-05			
12	LOC106144768	XR_013428890.1;XR_013428888.1	XR_013428891.1	64360424	64361424	61.667	57.667	16.0	3.604	53.333	52.667	26.333	2.0	0.5568592810930885	7.549693457907225e-06	3.363979057774988e-05			
11	Pde4dip	XM_078026892.1	XM_078026881.1	98235961	98382395	78.667	78.667	47.333	1.662	72.333	72.333	26.333	2.747	1.5764283720028307	8.24012930996581e-06	3.646813985153788e-05	transcript1	transcript1	
11	Pde4dip	XM_078026858.1;XM_078026893.1;XM_078026857.1;XM_078026856.1;XM_078026866.1;XM_078026859.1;XM_078026855.1	XM_078026881.1	98235976	98382395	78.667	78.667	47.333	1.662	72.333	72.333	26.333	2.747	1.5764283720028307	8.24012930996581e-06	3.646813985153788e-05	transcript1	transcript1	
11	Lmo4	XM_005339123.4	XM_005339124.5	70501191	70503736	43.333	14.333	43.333	0.331	25.0	17.333	25.0	0.693	1.9192915324236912	8.312711531584851e-06	3.666549530766382e-05	transcript2	transcript2	
6	Slc38a4	XM_040280771.2	XM_078014837.1	67478417	67485023	21.667	15.333	21.333	0.719	20.0	20.0	12.667	1.579	2.134704014686041	8.913278508254788e-06	3.9051487778641374e-05		transcript1	
6	Slc38a4	XM_040280773.2	XM_078014837.1	67478639	67485023	21.667	15.333	21.333	0.719	20.0	20.0	12.667	1.579	2.134704014686041	8.913278508254788e-06	3.9051487778641374e-05		transcript1	
11	Rere	XM_021732838.3	XM_078025199.1;XM_078025198.1;XM_078025196.1;XM_078025197.1;XM_078025195.1	5298626	5402576	41.333	41.333	31.0	1.333	51.667	51.667	25.667	2.013	1.667481744158715	9.293391982634831e-06	4.058114499083876e-05	transcript1	transcript1	
11	Pde4dip	XM_078026888.1	XM_078026881.1	98235964	98382395	78.667	77.667	47.333	1.641	72.333	71.333	26.333	2.709	1.5745834689796792	9.43194492808527e-06	4.0913403495999016e-05			
11	Pde4dip	XM_078026896.1;XM_078026884.1;XM_078026874.1	XM_078026881.1	98235974	98382395	78.667	77.667	47.333	1.641	72.333	71.333	26.333	2.709	1.5745834689796792	9.43194492808527e-06	4.0913403495999016e-05			
13	Haus1	XM_040273423.2;XM_005325551.3	XM_078030091.1	26784243	26809140	27.667	13.0	27.667	0.47	24.0	21.667	24.0	0.903	2.021151386182308	9.822472948772961e-06	4.218832643571337e-05	transcript2	transcript2	
11	Pde4dip	XM_078026890.1;XM_078026889.1	XM_078026881.1	98235962	98382395	78.667	78.333	47.333	1.655	72.333	71.667	26.333	2.722	1.5707396292246238	1.000792040850537e-05	4.2704806954860046e-05			
11	Pde4dip	XM_078026887.1	XM_078026881.1	98235972	98382395	78.667	78.333	47.333	1.655	72.333	71.667	26.333	2.722	1.5707396292246238	1.000792040850537e-05	4.2704806954860046e-05			
11	Pde4dip	XM_078026891.1	XM_078026881.1	98235960	98382395	78.667	77.667	47.333	1.641	72.333	71.0	26.333	2.696	1.5707965818091292	1.0447067668421656e-05	4.429015742923097e-05			
11	Pde4dip	XM_078026894.1;XM_078026872.1;XM_078026861.1;XM_078026870.1;XM_078026860.1;XM_078026883.1;XM_078026873.1;XM_078026867.1	XM_078026881.1	98235975	98382395	78.667	77.667	47.333	1.641	72.333	71.0	26.333	2.696	1.5707965818091292	1.0447067668421656e-05	4.429015742923097e-05			
3	Kdm6b	XM_078042834.1;XM_078042841.1;XM_078042837.1	XM_078042843.1	52135070	52140089	53.333	19.0	32.333	0.588	39.0	8.333	25.0	0.333	0.46426631231408094	1.0521353895278133e-05	4.446120517036889e-05			
6	Slc38a4	XM_013358529.3	XM_040280772.2	67478375	67484907	21.667	15.0	21.667	0.692	20.0	19.667	13.0	1.513	2.1215805476301477	1.0569348800633777e-05	4.4520408131286966e-05	transcript2		
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XM_078042846.1	52133067	52139647	53.333	19.667	53.333	0.369	39.0	24.667	39.0	0.632	1.8382186104864862	1.10435050693713e-05	4.6368562951526934e-05	transcript2	transcript2	
1	Acsl5	XM_040272550.2	XM_040272551.2	16578766	16593476	134.0	19.667	134.0	0.147	173.0	15.667	173.0	0.091	0.5922862701475458	1.1263613284782965e-05	4.714164026538557e-05	transcript2	transcript2	
1	Ndst1	XM_078047828.1	XM_005324156.4	129975747	129995858	88.0	21.0	88.0	0.239	42.333	20.667	42.333	0.488	1.7490040868712604	1.151125879275622e-05	4.8024678402900153e-05	transcript2	transcript2	
1	Acsl5	XM_040272550.2	XM_040272553.2	16578766	16593463	134.0	19.667	133.0	0.148	173.0	15.667	172.333	0.091	0.5927857707111334	1.1697304932861844e-05	4.8645934800155604e-05			
4	Slc37a4	XM_021728471.3	XM_005328348.5	102267296	102268970	264.0	264.0	67.333	3.921	178.0	178.0	64.0	2.781	0.7421121337721047	1.3154138174842873e-05	5.418843084605083e-05	transcript1	transcript1	
15	Il4i1	XM_078031603.1	XM_040278996.2	6323819	6354508	24.333	16.667	24.333	0.685	16.0	15.667	11.0	1.424	2.1289985918920316	1.6998708291969894e-05	6.958846207025176e-05	transcript2		
15	Il4i1	XM_078031598.1;XM_078031599.1;XM_078031605.1	XM_040278996.2	6323924	6354508	24.333	16.667	24.333	0.685	16.0	15.667	11.0	1.424	2.1289985918920316	1.6998708291969894e-05	6.958846207025176e-05	transcript2		
1	Arrdc3	XM_040272454.2	XM_005315682.5	99826753	99827756	89.0	55.667	89.0	0.625	116.667	41.667	111.0	0.375	0.6912636924158715	1.9628875095944902e-05	7.985660365120441e-05	transcript2		
1	Arrdc3	XM_040272454.2	XR_013437182.1	99826753	99827836	89.0	55.667	89.0	0.625	116.667	41.667	111.0	0.375	0.6912636924158715	1.9628875095944902e-05	7.985660365120441e-05	transcript2		
3	Zbtb20	XM_078044200.1	XM_078044188.1	152172106	152551007	35.667	23.667	32.0	0.74	67.667	17.667	47.333	0.373	0.5631662065902405	2.1706737513810356e-05	8.802421808704446e-05			
3	Glyctk	XM_078043284.1	XM_078043285.1	77743636	77745643	58.333	37.0	56.667	0.653	58.0	22.0	58.0	0.379	0.6038511754134869	2.182812775396404e-05	8.802421808704446e-05		transcript2	
1	Ndst1	XM_078047807.1	XM_005324156.4	129976583	129995858	88.0	17.667	88.0	0.201	42.333	16.333	42.333	0.386	1.8140688034075905	2.183806937274004e-05	8.802421808704446e-05	transcript2	transcript2	
3	Kdm6b	XR_013436322.1	XM_078042843.1	52135066	52140089	53.333	18.667	32.333	0.577	39.0	8.333	25.0	0.333	0.47577675349479126	2.209464989274982e-05	8.824387609604348e-05			
3	Kdm6b	XM_078042848.1	XM_078042843.1	52135067	52140089	53.333	18.667	32.333	0.577	39.0	8.333	25.0	0.333	0.47577675349479126	2.209464989274982e-05	8.824387609604348e-05			
3	Kdm6b	XM_078042847.1	XM_078042843.1	52135072	52140089	53.333	18.667	32.333	0.577	39.0	8.333	25.0	0.333	0.47577675349479126	2.209464989274982e-05	8.824387609604348e-05			
3	Zbtb20	XM_078044200.1	XM_078044190.1	152172106	152551010	35.667	23.667	31.667	0.747	67.667	17.667	46.667	0.379	0.565418167617986	2.52884399616593e-05	0.00010069257249171333			
4	Slc37a4	XM_021728471.3	XM_078047130.1;XM_013360005.4	102267296	102268874	264.0	264.0	67.333	3.921	178.0	178.0	63.333	2.811	0.7496609304638236	2.664187286198951e-05	0.00010544064486165032	transcript1	transcript1	
4	Slc37a4	XM_021728471.3	XM_021728469.3	102267296	102268894	264.0	264.0	67.333	3.921	178.0	178.0	63.333	2.811	0.7496609304638236	2.664187286198951e-05	0.00010544064486165032	transcript1	transcript1	
16	LOC120891634	XR_013431288.1	XR_013431287.1	38074075	38097681	168.667	168.667	17.667	9.547	50.333	50.333	10.333	4.871	0.5206521892422759	2.6893127482805076e-05	0.0001061144488026345	transcript1	transcript1	
3	Zbtb20	XM_078044200.1	XM_078044193.1	152172106	152551009	35.667	23.667	32.0	0.74	67.667	17.667	47.0	0.376	0.5673882037921878	2.721249293917584e-05	0.0001070521494003614			
5	Sin3a	XM_040275244.2	XM_040275243.2	9231984	9234607	55.333	24.0	35.0	0.686	59.0	29.333	28.667	1.023	1.7521701991155347	2.782980814188374e-05	0.00010915284031696915			
11	Pde4dip	XM_078026879.1	XM_078026881.1	98344669	98382395	78.667	36.333	47.333	0.768	72.333	35.667	26.333	1.354	1.6530464599064203	2.791855480440886e-05	0.00010917405013067345			
11	Nfia	XM_040288754.2;XM_040288755.2	XM_078026374.1	46887951	46893190	26.333	25.667	26.0	0.987	33.333	18.667	33.333	0.56	0.5617224744050844	2.840385236165025e-05	0.00011041260116843273		transcript2	
11	Nfia	XM_040288756.2	XM_078026374.1	46888241	46893190	26.333	25.667	26.0	0.987	33.333	18.667	33.333	0.56	0.5617224744050844	2.840385236165025e-05	0.00011041260116843273		transcript2	
5	Abhd2	XM_078051183.1	XM_005320128.5	136757069	136758755	102.0	10.667	102.0	0.105	120.333	23.0	120.333	0.191	1.728747228068606	3.05053957565059e-05	0.00011823097171900216	transcript2	transcript2	
4	Sox6	XM_078046425.1;XM_040284700.2	XM_078046428.1	46064819	46236567	60.667	38.333	60.667	0.632	77.333	29.333	77.333	0.379	0.6433951734830319	3.088644103383651e-05	0.00011935468364107913	transcript2	transcript2	
4	Rabepk	XM_078048207.1	XM_021723540.3	200799227	200805023	87.0	86.0	22.667	3.794	87.333	86.333	14.333	6.023	1.686856604096801	3.333259685421877e-05	0.0001284285349383135			
4	Rabepk	XM_078048208.1	XM_021723540.3	200799224	200805023	87.0	86.667	22.667	3.823	87.333	87.333	14.333	6.093	1.6854483101275701	3.39774001529429e-05	0.0001301473514630269		transcript1	
4	Rabepk	XM_040286324.2;XM_078048206.1;XM_013356708.4;XM_078048210.1	XM_021723540.3	200799229	200805023	87.0	86.667	22.667	3.823	87.333	87.333	14.333	6.093	1.6854483101275701	3.39774001529429e-05	0.0001301473514630269		transcript1	
3	Agpat3	XM_078044736.1	XM_078044742.1	214461077	214471970	89.0	89.0	24.667	3.608	102.667	102.667	14.667	7.0	1.7252603224102168	3.444800827051766e-05	0.00013156527940051934	transcript1	transcript1	
5	Abhd2	XM_078051183.1	XM_078051182.1	136757069	136758746	102.0	10.667	101.667	0.105	120.333	23.0	120.0	0.192	1.7214668744753818	3.541056885659244e-05	0.00013427519207946697			
11	Nfia	XM_040288754.2;XM_040288755.2	XM_078026373.1	46887951	46893192	26.333	25.667	26.333	0.975	33.333	18.667	33.333	0.56	0.5656731521865591	3.546505073243936e-05	0.00013427519207946697	transcript2	transcript2	
11	Nfia	XM_040288756.2	XM_078026373.1	46888241	46893192	26.333	25.667	26.333	0.975	33.333	18.667	33.333	0.56	0.5656731521865591	3.546505073243936e-05	0.00013427519207946697	transcript2	transcript2	
2	LOC110598732	XM_078040563.1	XM_078040564.1	208332040	208456788	97.333	30.333	97.333	0.312	77.0	40.333	77.0	0.524	1.4849967754267759	3.621996206013453e-05	0.00013673818529906696	transcript2	transcript2	
4	Sox6	XM_078046425.1;XM_040284700.2	XM_078046421.1	46064819	46236541	60.667	38.333	60.667	0.632	77.333	29.333	77.0	0.381	0.6465521011116735	3.8176624457608095e-05	0.00014371085643524888	transcript2		
