chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
5	Ralgapa2	XR_013439516.1	XM_078051331.1	156917943	157036983	30.667	16.0	12.667	1.263	37.667	11.0	18.667	0.589	0.4556633909500157	2.394610068459391e-05	0.0009970540168088226			
5	Rin3	XM_078050741.1	XM_078050738.1	112768056	112770183	72.0	34.333	72.0	0.477	27.0	21.333	27.0	0.79	1.6723351176442878	2.4234443194889356e-05	0.001003193229927978	transcript2	transcript2	
9	Helq	XM_078021520.1	XM_021735942.3	63989187	63996226	24.0	14.0	21.333	0.656	14.0	14.0	9.667	1.448	2.2283377439964185	2.4807553636755637e-05	0.0010209813982294807		transcript1	
6	Plekha5	XM_078015180.1	XM_078015181.1	88814001	88947550	41.667	30.0	41.667	0.72	33.0	26.667	21.333	1.25	1.7296705290875805	2.5207725379381853e-05	0.0010314885327655104	transcript2		
9	Rufy3	XR_013425813.1	XM_078021384.1;XM_078021385.1	53233931	53237878	108.333	100.667	79.0	1.274	76.667	62.0	65.667	0.944	0.7136262752642416	2.564133936407996e-05	0.001043236207269996			
3	Calcoco2	XM_078042184.1	XM_078042178.1	24605375	24608734	117.0	44.333	117.0	0.379	72.333	40.667	72.333	0.562	1.4616970699232996	2.672619742068283e-05	0.001081196168382169	transcript2	transcript2	
5	Slc9a8	XM_005325220.5	XM_078051951.1	193799549	193808560	46.0	30.0	46.0	0.652	41.333	38.667	36.667	1.055	1.5965942379849858	2.7183635619567004e-05	0.0010934886192729778	transcript2		
7	Sf3b1	XM_005324345.4	XR_013424217.1;XR_013424216.1	162036971	162057016	86.0	86.0	56.0	1.536	69.667	69.667	67.0	1.04	0.7060519217140641	2.7695987712147797e-05	0.001101650460952471	transcript1	transcript1	
4	Carnmt1	XM_078047485.1	XM_005324110.5	137232956	137236541	41.0	25.333	41.0	0.618	49.0	43.333	43.667	0.992	1.614567684523737	2.8257072855572944e-05	0.0011177242151759964	transcript2		
12	Thada	XR_013429011.1	XR_013429010.1	87227471	87243061	16.333	11.0	9.0	1.222	30.0	9.667	18.667	0.518	0.4121431084462755	2.901912151461444e-05	0.0011415256640003027			
10	Srrm2	XM_078024503.1;XM_078024500.1;XM_078024499.1;XM_078024498.1	XR_013427085.1;XM_078024504.1	137871790	137874038	204.333	142.667	204.333	0.698	119.333	110.333	119.333	0.925	1.2776364510800484	3.111854452732843e-05	0.00121738481887131	transcript2	transcript2	
1	Herc4	XR_002484048.3	XR_013435738.1	53478113	53488853	74.0	74.0	36.333	2.037	37.333	37.333	29.667	1.258	0.6313391677971235	3.326769756577332e-05	0.001294349763214787	transcript1	transcript1	
16	LOC106145134	XR_013431267.1	XR_013431261.1	37959103	37961972	36.333	12.0	36.333	0.33	18.667	13.667	18.667	0.732	2.03895196988599	3.4268926890000954e-05	0.0013204250424777618	transcript2	transcript2	
3	Hsf2bp	XM_005323447.5	XR_013437104.1	214217080	214259465	37.333	6.667	37.333	0.179	12.333	6.0	12.333	0.486	2.6867018664187063	3.4308796749773306e-05	0.0013204250424777618	transcript2	transcript2	
3	Pigl	XM_040269604.2;XM_040269603.2;XM_005340815.5	XR_005726562.2	60062328	60075732	41.0	26.667	23.0	1.159	38.667	18.333	29.0	0.632	0.5551829285782727	3.485005455671119e-05	0.0013340450991601274			
10	Mdm4	XM_078022658.1;XM_078022659.1	XM_005330297.4;XM_013360822.4	32721051	32736956	49.333	33.667	42.0	0.802	45.667	39.333	32.333	1.216	1.6021595465026672	3.5942089179961595e-05	0.0013600802022291588			
14	Sap30	XR_013430290.1;XR_005737790.2	XR_002483992.3;XR_013430292.1	24586884	24593558	22.0	11.0	5.333	2.063	22.333	14.0	1.667	8.398	3.9507856696768417	3.61032525591729e-05	0.0013600802022291588			
11	LOC101978636	XM_078026214.1	XM_078026215.1	34668229	34672127	249.667	185.333	249.667	0.742	127.0	116.0	127.0	0.913	1.2573425877943734	3.696453190286466e-05	0.0013789470623324072	transcript2	transcript2	
2	Xylb	XM_040290025.2	XM_013362015.4	23942110	23946645	288.0	18.333	288.0	0.064	238.333	12.0	238.333	0.05	0.5933137959594892	3.860819518268016e-05	0.001425455945507258	transcript2	transcript2	
x	Diaph2	XR_013431759.1;XR_013431758.1;XR_013431757.1;XR_013431756.1;XR_013431760.1;XR_013431755.1;XR_013431762.1;XR_013431761.1;XR_013431763.1;XR_005733169.2	XM_040283675.2;XM_040283676.2;XM_040283680.2	54325943	54512472	48.0	11.333	48.0	0.236	25.0	16.0	25.0	0.64	1.8576958642191457	3.863946593860966e-05	0.001425455945507258	transcript2	transcript2	
5	Dpf3	XM_005321197.4;XM_078050466.1	XR_002483520.3;XR_002483521.3	95353823	95403047	3.667	2.0	3.667	0.545	13.667	1.333	13.667	0.098	0.16878344611262805	3.9350090844489735e-05	0.0014441889010967368	transcript2	transcript2	
13	Gata6	XR_013429654.1;XR_013429649.1;XR_013429653.1;XR_013429652.1;XR_013429650.1;XR_013429651.1;XR_013429648.1	XM_005329034.4	47115353	47122328	106.0	29.0	106.0	0.274	94.333	15.667	94.333	0.166	0.6142637690303361	4.937707234753873e-05	0.0017845926655557147	transcript2	transcript2	
8	Scaf8	XR_013424743.1;XR_013424745.1	XM_078018852.1	11686734	11782601	47.333	11.333	47.333	0.239	37.333	3.667	37.333	0.098	0.4228516153170809	5.0332997803476134e-05	0.0018008590168881913	transcript2	transcript2	
x	Eola1	XM_078034164.1	XM_078034165.1	5181700	5183878	67.0	67.0	17.667	3.792	65.0	65.0	27.333	2.378	0.6149084005314459	5.1596198750183295e-05	0.0018368246755065254	transcript1	transcript1	
3	Eif2a	XM_040270004.2	XM_005339907.4	101953931	101959118	27.333	21.667	22.0	0.985	31.333	18.0	31.333	0.574	0.5574541481279454	5.24490669974726e-05	0.0018578972986169396		transcript2	
1	Sufu	XM_005333617.5	XR_005728707.2	24650873	24655264	21.0	20.667	18.333	1.127	28.667	12.667	22.667	0.559	0.5178235979252273	5.339685723240466e-05	0.0018821070470035701			
3	Tsc22d2	XM_005339905.5	XR_005726759.2	102052348	102058748	73.333	57.0	73.333	0.777	65.0	33.0	65.0	0.508	0.6806326256583147	5.402262839034759e-05	0.0018879295492066075	transcript2	transcript2	
1	Tmem161b	XR_013437133.1;XM_021725677.3;XM_078044794.1;XM_078044789.1	XM_005315672.5	97000484	97037640	16.0	9.0	12.0	0.75	15.667	4.667	15.667	0.298	0.35132883982663493	5.409236348850392e-05	0.0018879295492066075		transcript2	
2	Depdc5	XR_013434977.1	XM_078039561.1	112133160	112138839	48.0	15.667	30.0	0.522	13.333	8.667	7.333	1.182	2.311568916446658	5.5129557559763665e-05	0.0019147436576854502			
8	Znf451	XM_005318528.4	XR_013425083.1;XM_078019836.1;XM_078019832.1	95639101	95643122	40.333	40.333	25.0	1.613	42.667	42.667	15.0	2.844	1.7628997246154925	5.558929263035274e-05	0.001921338657903454	transcript1	transcript1	
2	Nisch	XM_013361098.4	XM_078038496.1	48335795	48347636	44.667	24.0	44.667	0.537	49.667	16.0	49.667	0.322	0.5801500909934209	5.869986509589475e-05	0.0020095073725888393	transcript2	transcript2	
12	Alms1	XM_078029016.1	XR_013428868.1	61302572	61314385	16.667	12.0	15.0	0.8	17.0	13.0	7.0	1.857	2.3077806781416044	5.870470976102228e-05	0.0020095073725888393			
11	Tm2d1	XM_078026384.1	XM_078026389.1	47373864	47454867	35.0	13.667	20.333	0.672	26.667	4.333	16.333	0.265	0.3998702363505346	6.220812203016078e-05	0.0020914291765156984			
6	Aebp2	XM_078015132.1	XM_078015137.1	88550584	88593742	22.0	13.0	22.0	0.591	21.333	6.0	21.333	0.281	0.4475865373743434	6.227289121086069e-05	0.0020914291765156984	transcript2	transcript2	
3	Hemk1	XM_078043245.1	XM_078043248.1	76218868	76234724	28.0	10.667	11.333	0.941	19.333	14.333	6.667	2.15	2.432987859163191	6.291374002436771e-05	0.002098636327569573			
9	Add1	XM_021722165.3;XM_078020895.1;XM_021722166.3;XM_078020896.1	XM_021722159.3;XM_005319006.5;XM_021722163.3;XM_005319007.5	2058827	2061878	44.333	24.0	32.0	0.75	44.667	28.0	22.333	1.254	1.708188993075673	6.322003485431779e-05	0.002098636327569573			
8	Znf451	XR_013425083.1;XM_078019836.1;XM_078019832.1	XM_005318529.5	95643122	95710582	40.333	25.0	28.0	0.893	42.667	15.0	31.333	0.479	0.5567216558563185	6.337174303756435e-05	0.002098636327569573			
11	Pde4dip	XM_078026887.1	XM_078026890.1;XM_078026889.1	98179131	98192964	70.667	9.0	23.333	0.386	72.333	4.667	28.667	0.163	0.4030834640012255	6.451171318057443e-05	0.0021264972122485644			
9	Helq	XM_078021520.1	XR_013425852.1	63989187	63999806	24.0	14.0	23.667	0.592	14.0	14.0	10.667	1.312	2.0813112054095457	6.73314900324749e-05	0.0022092175531392686		transcript1	
5	Ppip5k1	XM_078049728.1;XM_078049727.1	XM_078049721.1;XM_078049722.1;XM_078049718.1;XM_078049719.1	36694399	36711172	10.333	5.333	10.333	0.516	17.333	3.0	16.333	0.184	0.3097041276118693	6.900421572046534e-05	0.002253715669402354	transcript2		
7	LOC106144726	XR_013423794.1	XR_001229630.4	12641533	12912348	5.333	2.0	5.333	0.375	16.0	1.0	16.0	0.062	0.1753208471478827	6.955142147013336e-05	0.0022612151637778515	transcript2	transcript2	
4	Mvb12b	XM_078048226.1	XM_078048228.1	201817591	201860887	21.333	19.667	21.333	0.922	28.333	13.333	28.333	0.471	0.5278036622167345	7.114161564826106e-05	0.0023024013791619036	transcript2	transcript2	
4	Fbxw2	XM_040286214.2	XR_013438261.1	196702532	196712299	83.667	33.667	83.667	0.402	83.0	23.333	83.0	0.281	0.6582534378957959	7.155875638851951e-05	0.0023054223777658773	transcript2	transcript2	
12	Ppm1b	XM_040271023.2	XM_021725861.3	86374123	86385513	157.333	108.333	157.333	0.689	136.333	68.333	136.333	0.501	0.7588263395543853	7.6326267146837e-05	0.002447941540925583	transcript2	transcript2	
5	Ppip5k1	XM_078049725.1	XR_013438815.1;XM_078049723.1;XM_078049720.1;XM_078049724.1	36700552	36711360	10.333	7.333	10.0	0.733	17.333	5.0	17.333	0.288	0.38562807844794406	7.844884171506607e-05	0.002493552468800314		transcript2	
3	LOC144376351	XR_013436738.1	XR_013436722.1	132820939	132841626	42.333	42.333	28.667	1.477	18.667	13.0	2.667	4.874	3.2201869762177733	7.924398856453561e-05	0.002507631993686638	transcript1		
6	LOC144378573	XR_013440391.1	XM_078053023.1	25294751	25302304	30.333	30.333	6.667	4.55	34.333	34.333	2.667	12.873	2.8456238403823524	8.086310480463886e-05	0.0025364711737422517	transcript1	transcript1	
1	Arhgap26	XM_078047111.1	XM_005324224.5	123411385	123426740	24.333	24.333	6.333	3.842	17.333	17.333	11.0	1.576	0.45045691679175853	8.12895294931537e-05	0.0025364711737422517	transcript1	transcript1	
1	Slc34a1	XM_078049093.1	XM_078049100.1	150392035	150399158	5.667	5.667	4.333	1.308	11.333	11.333	2.333	4.858	4.006738349519482	8.158032286333927e-05	0.0025364711737422517	transcript1	transcript1	
1	Slc34a1	XM_078049093.1	XM_078049096.1	150392035	150399365	5.667	5.667	4.333	1.308	11.333	11.333	2.333	4.858	4.006738349519482	8.158032286333927e-05	0.0025364711737422517	transcript1	transcript1	
5	Dpp8	XM_078049465.1	XM_013359328.4;XM_021727595.3	17813293	17820699	29.0	17.0	29.0	0.586	44.0	14.0	44.0	0.318	0.5456018091366445	8.193892547258378e-05	0.0025365441276730284	transcript2	transcript2	
5	Tasp1	XM_078051403.1;XM_078051405.1	XM_005320468.5;XM_040274111.2;XM_040274112.2;XM_078051396.1;XM_040274113.2;XM_078051399.1	163276986	163454040	19.667	19.667	9.333	2.107	20.0	15.667	15.0	1.044	0.47527619247305075	8.57620975162747e-05	0.002643403178856605	transcript1		
9	Kiaa0232	XM_040292693.2	XR_013425658.1	4015323	4019869	57.333	57.333	28.667	2.0	75.333	75.333	24.667	3.054	1.5590327271883926	8.759906175177131e-05	0.002686554328355911	transcript1	transcript1	
6	Kras	XM_078015061.1	XM_078015064.1;XM_078015062.1	83873914	83877939	50.0	50.0	32.333	1.546	32.667	32.667	32.667	1.0	0.633314437847112	8.990665784492227e-05	0.002735590693326071	transcript1	transcript1;transcript2	
6	Plekha5	XR_013423045.1	XM_078015173.1	88763575	88769446	41.667	21.0	33.333	0.63	33.0	29.333	28.333	1.035	1.6828506509610155	9.02898613668015e-05	0.002735590693326071			
1	Sufu	XM_005333617.5	XM_078018647.1	24650873	24658313	21.0	20.667	13.0	1.59	28.667	12.667	15.333	0.826	0.4848888886388323	9.283944083818613e-05	0.002800918723592734			
11	Tm2d1	XM_078026386.1	XM_078026383.1	47373917	47451807	35.0	13.667	35.0	0.39	26.667	4.0	26.667	0.15	0.4324030601438026	9.34228638209835e-05	0.0028066278076177317	transcript2	transcript2	
12	Thada	XR_013429011.1	XM_013358268.4	87227471	87246358	16.333	11.0	16.333	0.673	30.0	9.667	30.0	0.322	0.47700043049882473	9.800595014550856e-05	0.002907509854316754	transcript2	transcript2	
7	Slc25a32	XM_078016832.1	XM_078016831.1	32969285	32974798	29.0	29.0	18.667	1.554	30.333	30.333	10.0	3.033	1.8860478466740938	0.00010010256922735474	0.002946541546963119	transcript1	transcript1	
8	Scaf8	XR_013424743.1;XR_013424745.1	XR_013424748.1;XR_013424746.1;XR_013424747.1;XM_078018851.1	11686734	11730676	47.333	11.333	39.333	0.288	37.333	3.667	29.0	0.126	0.4228360505398003	0.00010141888020863765	0.0029716149262777776			
6	Cog6	XR_013423421.1;XR_013423422.1;XR_013423426.1;XR_013423424.1;XR_013423425.1;XR_013423423.1;XR_013423420.1;XR_013423419.1	XM_078016086.1	166297856	166333486	21.667	2.333	16.667	0.14	18.333	5.0	10.0	0.5	3.3383115829106105	0.00010343992642674861	0.0030125517150898554			
9	Coq2	XM_078021513.1	XM_078021514.1	63827021	63841553	35.333	8.333	18.333	0.455	39.333	10.667	10.667	1.0	2.246911966211588	0.00010366224300519868	0.0030125517150898554			
6	Cpt1b	XM_078052472.1	XM_005334987.5	337598	341355	57.333	57.333	31.333	1.83	21.0	21.0	21.0	1.0	0.5926472202717017	0.00010506624009640707	0.0030409415832781234	transcript1	transcript1;transcript2	
5	Atp5mj	XR_013439319.1;XM_078051014.1	XM_005334653.5	122877904	122888614	99.0	4.333	99.0	0.044	74.0	7.333	74.0	0.099	2.243364043827412	0.00010793384297609209	0.0030927502780158846	transcript2	transcript2	
5	Tasp1	XM_078051406.1	XM_078051403.1;XM_078051405.1	163231040	163276986	19.667	5.333	19.667	0.271	20.0	10.0	15.667	0.638	2.34752787146606	0.0001081230754395069	0.0030927502780158846	transcript2		
3	Dscam	XM_021725291.2	XM_078044664.1	211639672	211654580	166.333	1.333	166.333	0.008	44.0	1.667	44.0	0.038	4.496859952675098	0.00010850275261281426	0.0030927502780158846	transcript2	transcript2	
9	Ccdc158	XM_078021433.1;XM_078021431.1;XM_040292286.2;XM_078021432.1;XM_040292284.2;XM_040292285.2	XM_040292288.2	57615826	57674655	16.667	16.667	1.333	12.503	14.0	14.0	4.667	3.0	0.266107592738083	0.00010859375976179372	0.0030927502780158846	transcript1	transcript1	
5	Tasp1	XM_078051406.1	XR_013439539.1;XR_005728943.2;XR_013439541.1;XR_013439543.1;XM_078051394.1;XM_021723149.3;XM_078051398.1;XM_078051400.1	163231040	163410914	19.667	5.333	13.0	0.41	20.0	10.0	9.0	1.111	2.5383749788106016	0.00010947759460739412	0.0031054998948392273			
7	Iws1	XM_013366558.4;XM_005315875.5	XM_078017269.1	104838362	104841310	60.667	58.667	35.667	1.645	71.667	70.333	27.333	2.573	1.5214275980195564	0.00011170125195926548	0.003156003626785596			
9	Coq2	XM_078021505.1;XM_078021506.1;XM_078021502.1;XM_078021500.1;XM_078021504.1;XM_078021499.1;XM_078021511.1;XM_078021507.1;XM_078021510.1;XM_078021508.1;XM_078021503.1;XM_078021509.1;XM_078021501.1;XM_078021497.1;XM_078021498.1	XM_078021512.1	63802796	63843262	35.333	3.333	12.0	0.278	39.333	6.667	7.667	0.87	2.8894273798554515	0.00011925819934401237	0.003342985745391213			
5	Tasp1	XR_013439539.1;XR_005728943.2;XR_013439541.1;XR_013439543.1;XM_078051394.1;XM_021723149.3;XM_078051398.1;XM_078051400.1	XM_005320468.5;XM_040274111.2;XM_040274112.2;XM_078051396.1;XM_040274113.2;XM_078051399.1	163410914	163454040	19.667	13.0	9.333	1.393	20.0	9.0	15.0	0.6	0.43764322752476253	0.00012061618457177025	0.003367793075101977			
7	Nhej1	XM_078018039.1	XM_040267860.2;XM_040267859.2	181035662	181050092	24.333	16.667	24.333	0.685	16.667	15.667	13.0	1.205	1.9623681157112276	0.00012591631455466894	0.003501747101733878	transcript2		
4	LOC144377318	XR_013438200.1	XR_013438201.1	180408742	180417600	13.667	13.667	12.0	1.139	9.333	9.333	3.0	3.111	2.722305982071188	0.0001268891505965366	0.003501747101733878	transcript1	transcript1	
3	Armc7	XM_013361700.4	XM_013361699.4	6104141	6108685	32.0	32.0	31.667	1.011	30.667	30.667	17.667	1.736	1.6633125247389395	0.00013275459683877278	0.0036370403702478435	transcript1	transcript1	
6	Srgap1	XM_005328689.4;XM_005328688.5	XR_013440538.1	50391360	50426984	13.333	2.667	13.333	0.2	7.667	7.0	7.667	0.913	3.1598613042667947	0.0001328132719472527	0.0036370403702478435	transcript2	transcript2	
16	Gxylt2	XM_078033586.1;XM_078033585.1;XM_078033583.1	XM_078033587.1	51369943	51373751	26.667	1.333	26.667	0.05	5.667	1.667	5.667	0.294	4.996223389485907	0.00013362017210124695	0.0036451173385474264	transcript2	transcript2	
5	Tecpr2	XM_040273958.2	XM_005341003.5	121763098	121766901	16.667	14.667	16.667	0.88	16.667	7.667	16.667	0.46	0.48146001454998566	0.0001364751013095802	0.0037087890126878283	transcript2	transcript2	
5	LOC144377760	XR_013438821.1	XR_013438820.1	38945547	38949165	122.667	67.0	122.667	0.546	106.0	77.333	106.0	0.73	1.3257232378263955	0.00013748375398796734	0.003721993644084895	transcript2	transcript2	
6	Plekha5	XM_078015176.1;XM_078015174.1	XM_078015177.1	88779703	88785304	41.667	41.667	29.0	1.437	33.0	29.667	31.667	0.937	0.6281423959907171	0.00013808782083223712	0.0037241866830512436	transcript1		
3	Hsf2bp	XR_013437104.1	XR_013437103.1	214259465	214264667	37.333	37.333	5.667	6.588	12.333	12.333	5.667	2.176	0.41046302765101755	0.00013864355692687135	0.003725064623846506	transcript1	transcript1	
11	Tm2d1	XM_078026386.1	XM_078026388.1	47373917	47434350	35.0	13.667	20.333	0.672	26.667	4.0	14.333	0.279	0.4041154606398357	0.00014067119013225205	0.003753451238813162			
2	Znf800	XM_078040281.1	XM_078040284.1	179698313	179701330	61.667	61.667	15.0	4.111	30.333	30.333	12.667	2.395	0.5530534699974217	0.00014075442145549357	0.003753451238813162	transcript1	transcript1	
6	Plekha5	XM_078015172.1;XM_078015170.1	XR_013423045.1	88731605	88763575	41.667	24.667	21.0	1.175	33.0	19.333	29.333	0.659	0.5736936318020124	0.00014159333252696145	0.0037617333119103194			
10	Cdk18	XR_013426493.1	XM_005329504.4	33928092	33930215	48.667	24.333	35.667	0.682	18.333	18.0	13.667	1.317	1.8677307340877882	0.00014438609537497832	0.0038216691415235895			
9	Helq	XR_005736930.2	XM_021735942.3	63981586	63996226	24.0	10.0	21.333	0.469	14.0	9.0	9.667	0.931	2.239687064274987	0.00014907650115232227	0.003931202548905683			
x	Znf280c	XR_013431684.1	XM_078034283.1	21319261	21324318	10.333	9.0	10.333	0.871	11.333	4.0	11.333	0.353	0.38354615431060834	0.00015748351078657583	0.004130287313414353	transcript2	transcript2	
7	Wdr33	XM_021721759.3	XM_078017279.1	105072520	105093541	64.333	54.333	64.333	0.845	74.667	46.333	74.667	0.621	0.7086525315535032	0.00015836635344973574	0.004130287313414353	transcript2	transcript2	
6	Rbfox2	XM_078052843.1	XM_021724450.3	10747816	10756038	50.0	45.333	50.0	0.907	72.333	45.667	72.333	0.631	0.7008752144220878	0.0001736257702488317	0.004495329033351571	transcript2	transcript2	
7	Pms1	XM_040294593.2	XR_005738038.2	155669301	155701756	15.0	13.333	10.0	1.333	19.0	12.333	19.0	0.649	0.4803115547104529	0.00017553689315512745	0.004528343040813432		transcript2	
5	Sord	XM_078049682.1	XM_005316517.5	35625169	35641694	277.333	107.333	277.333	0.387	196.667	98.667	196.667	0.502	1.2495088788084046	0.00017885598916510785	0.004597309179983999	transcript2	transcript2	
3	Nphp3	XM_078043323.1	XR_013436525.1	80127141	80130279	19.0	13.333	8.333	1.6	12.667	8.0	10.333	0.774	0.4071237864265865	0.0001807624929880861	0.004629600539838751			
3	LOC144376372	XR_013436818.1	XM_078043910.1	139396243	139425452	11.333	11.333	3.333	3.4	14.0	8.0	7.0	1.143	0.34706838444467464	0.00018613951012818165	0.004733261828973762	transcript1		
5	Sord	XM_078049682.1	XM_021726509.3	35625169	35631180	277.333	107.333	68.0	1.578	196.667	98.667	80.667	1.223	0.7493359119950834	0.000188391929374246	0.004773489456030718			
5	Map2k5	XM_013359827.4	XM_078049412.1	15816866	15904511	31.0	30.667	24.0	1.278	31.0	22.333	26.667	0.837	0.5998089432205826	0.00020178365142074718	0.00509467942594227			
15	Znf446	XM_021721446.3	XM_078032992.1	970502	974752	91.667	49.0	91.667	0.535	103.0	33.667	95.333	0.353	0.7058559118469013	0.00020296848091162534	0.005106235393661735	transcript2		
6	Plekha5	XR_013423043.1	XR_013423045.1	88743809	88763575	41.667	23.0	21.0	1.095	33.0	19.0	29.333	0.648	0.5818075414885978	0.00020367568143257481	0.005106235393661735			
2	Cped1	XM_078040312.1	XM_078040310.1	184913001	184919033	29.667	29.667	15.0	1.978	23.0	20.333	18.667	1.089	0.5452361744239567	0.00021389491813203224	0.005324936423426817	transcript1		
10	Zscan25	XM_078023757.1	XR_013426830.1;XM_078023752.1;XM_078023753.1;XM_078023754.1	110715801	110728587	28.667	28.667	7.0	4.095	39.333	39.333	4.333	9.078	2.281761162513262	0.00021704661151381244	0.005378813283789782	transcript1	transcript1	
5	Ppp4r4	XR_013439242.1	XM_021735856.2	114109982	114124548	23.667	23.667	5.667	4.176	16.667	16.0	9.667	1.655	0.44890087058927586	0.00021756997552408106	0.005378813283789782	transcript1		
1	Sufu	XM_005333617.5	XR_013424785.1	24650873	24668291	21.0	20.667	8.667	2.385	28.667	12.667	11.333	1.118	0.47666699888095565	0.00022346673241767985	0.005505477975134535			
1	Lhpp	XM_040273833.2	XM_078024618.1	6797524	6814463	62.667	29.667	34.667	0.856	16.333	6.333	14.667	0.432	0.5112920223782941	0.0002281493122207969	0.005601458975903703			
9	Coq2	XM_078021514.1	XM_078021515.1	63841553	63856796	35.333	18.333	32.0	0.573	39.333	10.667	33.0	0.323	0.5618486354092472	0.0002313735310862962	0.005661098080187041			
5	Kiaa0586	XM_078049977.1	XM_078049964.1;XM_078049972.1;XM_078049970.1;XM_078049973.1;XM_078049969.1;XM_078049971.1;XM_078049974.1;XM_078049975.1;XM_078049979.1;XM_078049968.1;XM_078049976.1	54223983	54252177	18.667	18.667	13.667	1.366	16.0	16.0	5.667	2.823	2.1704443507493894	0.00023529862954851092	0.005737418638306156	transcript1	transcript1	
7	Wdr33	XM_040294209.2	XM_021721758.3	105069259	105087175	64.333	37.0	45.0	0.822	74.667	47.0	41.333	1.137	1.4873767787085586	0.00024360987994468257	0.005910061055422189			
3	Nphp3	XR_013436524.1	XM_078043325.1	80128307	80134412	19.0	12.333	9.0	1.37	12.667	5.667	10.667	0.531	0.41239217187747396	0.0002465732305587604	0.005910061055422189			
3	Hsf2bp	XR_013437104.1	XM_078044730.1	214259465	214264819	37.333	37.333	6.0	6.222	12.333	12.333	5.667	2.176	0.42465195224208485	0.0002471083902666724	0.005910061055422189	transcript1	transcript1	
3	Hsf2bp	XR_013437104.1	XM_078044733.1	214259465	214264825	37.333	37.333	6.0	6.222	12.333	12.333	5.667	2.176	0.42465195224208485	0.0002471083902666724	0.005910061055422189	transcript1	transcript1	
3	Hsf2bp	XR_013437104.1	XM_078044732.1	214259465	214264829	37.333	37.333	6.0	6.222	12.333	12.333	5.667	2.176	0.42465195224208485	0.0002471083902666724	0.005910061055422189	transcript1	transcript1	
7	Iws1	XR_005737920.2	XM_078017269.1	104838698	104841310	60.667	60.667	35.667	1.701	71.667	71.667	27.333	2.622	1.4859281924937913	0.0002473592969825579	0.005910061055422189	transcript1	transcript1	
6	Plekha5	XM_078015143.1;XM_078015157.1;XM_078015148.1;XM_078015154.1;XM_078015146.1;XM_078015139.1;XM_078015152.1;XM_078015150.1;XM_078015144.1;XM_078015156.1;XM_078015147.1;XM_078015153.1;XM_078015142.1	XR_013423045.1	88721488	88763575	41.667	27.0	21.0	1.286	33.0	23.0	29.333	0.784	0.5980864720590624	0.0002482554490140014	0.005911634772507324			
11	LOC106145175	XR_005734762.2	XR_013428070.1	107527072	107535471	21.667	21.667	8.0	2.708	19.0	19.0	14.0	1.357	0.4887440057553381	0.0002522904335489664	0.005972875561248548	transcript1	transcript1	
3	Dscam	XM_021725291.2	XM_078044665.1	211639672	211651257	166.333	1.333	107.333	0.012	44.0	1.667	31.0	0.054	4.231969444464325	0.00025294661742147575	0.005972875561248548			
2	Nf2	XM_040291977.2	XM_005336057.5;XM_005336056.4;XM_040291979.2	119451104	119455805	18.667	17.0	18.667	0.911	33.333	17.667	33.333	0.53	0.5696818498671142	0.0002533438791428457	0.005972875561248548	transcript2	transcript2	
6	Clybl	XM_040281678.2;XM_040281679.2;XM_013360927.3;XM_005317017.4;XM_078016285.1;XM_021729822.3	XM_040281677.2	189314569	189329744	24.0	24.0	10.333	2.323	25.667	25.667	4.333	5.924	2.3108600185779817	0.0002571734711855828	0.006043152194195873	transcript1	transcript1	
4	Cntrl	XM_040286236.2	XM_005320910.5;XM_078048110.1;XM_021723493.3	197144195	197167339	22.667	14.0	22.667	0.618	28.667	8.667	28.667	0.302	0.503411242966548	0.00025946600163762236	0.006076966880460102	transcript2	transcript2	
11	Znf644	XR_013427897.1	XM_021728026.3;XM_021728027.3	74263828	74329287	53.667	3.0	35.333	0.085	45.667	5.333	23.667	0.225	2.649959447887952	0.00026268351621799765	0.006132152903187355			
12	Gcfc2	XM_021729156.3	XM_078028951.1	58184943	58199119	22.0	20.667	8.0	2.583	21.333	17.333	12.667	1.368	0.49324231196063756	0.00027755142375654387	0.00645805927172089			
6	Plekha5	XM_078015173.1	XM_078015181.1	88769446	88947550	41.667	33.333	41.667	0.8	33.0	28.333	21.333	1.328	1.5924495158832799	0.00028024826070832535	0.006499568782551389	transcript2		
4	LOC144377318	XR_013438200.1	XR_013438198.1	180408742	180418583	13.667	13.667	12.333	1.108	9.333	9.333	3.333	2.8	2.5300132277192873	0.00029911380984267523	0.0068922017025237784	transcript1	transcript1	
11	Tm2d1	XM_078026384.1	XM_078026383.1	47373864	47451807	35.0	13.667	35.0	0.39	26.667	4.333	26.667	0.162	0.4677834613575421	0.00030602439772208016	0.007028689392842615	transcript2	transcript2	
3	Nectin3	XM_078044260.1	XM_078044263.1	155638921	155641694	52.0	20.0	52.0	0.385	39.0	23.667	39.0	0.607	1.6070393785845614	0.00031317620459880293	0.007169821790171951	transcript2	transcript2	
