Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50kb	associated_gene-4DGenome	Cell_Tissue	Detection_method	PMID	closest_gene	distance
556	5	24107235	24110307	24109219	N	NA	Aqp9	NA	NA	NA	NA	Aqp9	5142
557	5	25212221	25214479	25213087	N	NA	Tcf12	NA	NA	NA	NA	Tcf12	21049
558	5	28631989	28634330	28632884	N	NA	NA	NA	NA	NA	NA	Onecut1	217081
559	5	28918047	28920060	28919038	N	NA	Atosa	NA	NA	NA	NA	Atosa	43643
560	5	30986948	30989291	30988356	N	NA	Gabpb1,LOC101961191,Usp8	NA	NA	NA	NA	Usp8	28781
561	5	35802899	35804371	35803669	N	NA	B2m,Spg11	NA	NA	NA	NA	B2m	9124
562	5	40809506	40813419	40810201,40812650	N,N	NA;NA	NA	NA	NA	NA	NA	Thbs1	421174
563	5	5468286	5469551	5468911	N	NA	Zfand6	NA	NA	NA	NA	Zfand6	29788
564	5	5491162	5493147	5492035	N	NA	Mthfs	NA	NA	NA	NA	Mthfs	34274
565	5	55742208	55743444	55742716	N	NA	LOC101966884,LOC101967171	NA	NA	NA	NA	LOC101967171	17427
566	5	62174091	62175980	62175373	N	NA	Tmem229b	NA	NA	NA	NA	Tmem229b	42526
567	5	63141230	63142759	63141927	N	NA	NA	NA	NA	NA	NA	Zfp36l1	245623
568	5	63144308	63146385	63145568	N	NA	NA	NA	NA	NA	NA	Zfp36l1	241997
569	5	63178385	63182490	63179332	N	NA	NA	NA	NA	NA	NA	Zfp36l1	205892
570	5	63235452	63236797	63236158	N	NA	NA	NA	NA	NA	NA	Zfp36l1	151585
571	5	63241341	63248353	63243281	N	NA	NA	NA	NA	NA	NA	Zfp36l1	140029
572	5	63309929	63311973	63311393	N	NA	NA	NA	NA	NA	NA	Zfp36l1	76409
573	5	63330522	63333291	63331764	N	NA	NA	NA	NA	NA	NA	Zfp36l1	55091
574	5	64142725	64144982	64143865	N	NA	Susd6	NA	NA	NA	NA	Susd6	4085
575	5	64331382	64372738	64333471,64336860,64338765,64343797,64361879,64364301	N,N,N,N,N,N	NA;NA;NA;NA;NA;NA	Slc10a1,Smoc1,Srsf5	NA	NA	NA	NA	Slc10a1	16412
576	5	6451959	6453947	6453210	N	NA	Morf4l1	NA	NA	NA	NA	Morf4l1	32048
577	5	64884906	64887496	64886682	N	NA	Synj2bp	NA	NA	NA	NA	Synj2bp	47571
578	5	65496845	65498025	65497577	N	NA	NA	NA	NA	NA	NA	Frmd6	115692
579	5	71257673	71260116	71258509	N	NA	NA	NA	NA	NA	NA	Dorip1	161855
580	5	75947668	75948931	75948534	N	NA	Fbxo33	NA	NA	NA	NA	Fbxo33	25684
581	5	79454808	79458350	79457832	N	NA	Nfkbia	NA	NA	NA	NA	Nfkbia	26009
582	5	79465125	79467080	79465814	N	NA	Nfkbia	NA	NA	NA	NA	Nfkbia	36326
583	5	79840334	79842021	79841211	N	NA	Baz1a	NA	NA	NA	NA	Baz1a	49381
584	5	9390644	9393145	9391992	N	NA	C5H15orf39	NA	NA	NA	NA	C5H15orf39	6782
585	5	9402686	9410943	9407624	N	NA	C5H15orf39	NA	NA	NA	NA	C5H15orf39	18824
586	5	9441033	9442775	9441475	N	NA	NA	NA	NA	NA	NA	C5H15orf39	57171
587	5	95636967	95638112	95637504	N	NA	Dcaf4	NA	NA	NA	NA	Dcaf4	15232
588	5	97751204	97752430	97752097	N	NA	Tmed10	NA	NA	NA	NA	Tmed10	18589
589	5	99203428	99206718	99204162,99206122	N,N	NA;NA	LOC110597758	NA	NA	NA	NA	LOC110597758	33373
590	6	106101921	106105124	106104332	N	NA	NA	NA	NA	NA	NA	Parp11	139934
591	6	110136592	110138942	110138238	N	NA	Washc1	NA	NA	NA	NA	Washc1	46099
592	6	115588449	115592071	115589298	N	NA	NA	NA	NA	NA	NA	LOC144365097	993957
593	6	131004892	131007539	131006122	N	NA	NA	NA	NA	NA	NA	Spry2	127626
594	6	131044385	131046675	131045762	N	NA	NA	NA	NA	NA	NA	Spry2	167119
595	6	131379221	131421262	131408964,131420558	N,N	NA;NA	NA	NA	NA	NA	NA	Ndfip2	121885
596	6	133909489	133911143	133910227	N	NA	NA	NA	NA	NA	NA	Cln5	202025
597	6	13820779	13825783	13821087,13824518	N,N	NA;NA	Cry1	NA	NA	NA	NA	Cry1	5183
598	6	13957190	13958105	13957931	N	NA	Tmem263	NA	NA	NA	NA	Tmem263	28047
599	6	142882510	142883747	142883095	N	NA	NA	NA	NA	NA	NA	LOC101971599	2248959
600	6	14753985	14755607	14754782	N	NA	NA	NA	NA	NA	NA	Nuak1	146526
601	6	15008514	15009455	15008883	N	NA	NA	NA	NA	NA	NA	Appl2	369549
602	6	158152590	158155552	158153810	N	NA	NA	NA	NA	NA	NA	LOC101978069	87711
603	6	158243601	158247590	158245152	N	NA	LOC120888441	NA	NA	NA	NA	LOC120888441	47447
604	6	158366468	158369666	158368049	N	NA	NA	NA	NA	NA	NA	LOC120888441	71431
605	6	163260432	163262000	163261130	N	NA	NA	NA	NA	NA	NA	Spryd7	53587
606	6	165830543	165834261	165832600	N	NA	NA	NA	NA	NA	NA	Foxo1	238263
607	6	165884178	165886525	165885221	N	NA	NA	NA	NA	NA	NA	Foxo1	291898
608	6	171562044	171564433	171563665	N	NA	NA	NA	NA	NA	NA	Stard13	589122
609	6	171831161	171832103	171831401	N	NA	NA	NA	NA	NA	NA	Stard13	321452
610	6	174376326	174378442	174377763	N	NA	NA	NA	NA	NA	NA	Uspl1	249813
611	6	174794222	174798504	174794945	N	NA	Hmgb1	NA	NA	NA	NA	Hmgb1	34611
612	6	175226361	175234318	175228463,175230999	N,N	NA;NA	NA	NA	NA	NA	NA	Ubl3	61154
613	6	175254799	175261804	175256840,175260733	N,N	NA;NA	Ubl3	NA	NA	NA	NA	Ubl3	33668
614	6	176189851	176191821	176190711	N	NA	Slc46a3	NA	NA	NA	NA	Slc46a3	9344
615	6	177034728	177037014	177035836	N	NA	NA	NA	NA	NA	NA	Polr1d	95696
616	6	177691907	177694468	177692874	N	NA	NA	NA	NA	NA	NA	Usp12	154830
617	6	182015359	182016612	182016126	N	NA	NA	NA	NA	NA	NA	LOC120888503	182091
618	6	187049850	187051700	187050803	N	NA	NA	NA	NA	NA	NA	Mbnl2	98194
619	6	188942291	188943991	188943014	N	NA	NA	NA	NA	NA	NA	Tm9sf2	54829
620	6	188947330	188949829	188948579	N	NA	Tm9sf2	NA	NA	NA	NA	Tm9sf2	48991
621	6	192075355	192076316	192076077	N	NA	NA	NA	NA	NA	NA	LOC101967703	274843
622	6	196979020	196980748	196979851	N	NA	NA	NA	NA	NA	NA	LOC144365221	227069
623	6	197155364	197159383	197157993	N	NA	LOC144365221	NA	NA	NA	NA	LOC144365221	48434
624	6	197161518	197168155	197166915	N	NA	LOC144365221	NA	NA	NA	NA	LOC144365221	39662
625	6	197169766	197171658	197170636	N	NA	LOC144365221	NA	NA	NA	NA	LOC144365221	36159
626	6	197174878	197176807	197175604	N	NA	LOC144365221	NA	NA	NA	NA	LOC144365221	31010
627	6	197802443	197804093	197803141	N	NA	LOC101976209,Naxd,Rab20	NA	NA	NA	NA	Rab20	11080
628	6	197810777	197814851	197814145	N	NA	LOC101976209,Naxd,Rab20	NA	NA	NA	NA	Naxd	11333
629	6	198365480	198376490	198375187	N	NA	NA	NA	NA	NA	NA	Arhgef7	201349
630	6	198590742	198595029	198591791,198593880	N,N	NA;NA	NA	NA	NA	NA	NA	Arhgef7	426611
631	6	199229890	199238082	199237058	N	NA	NA	NA	NA	NA	NA	Tubgcp3	103896
632	6	24763672	24776851	24765961,24768635	N,N	NA;NA	NA	NA	NA	NA	NA	Plxnc1	203829
633	6	25435694	25449455	25441543,25445825	N,N	NA;NA	NA	NA	NA	NA	NA	LOC120888129	164719
634	6	25508647	25511445	25509753	N	NA	NA	NA	NA	NA	NA	LOC120888129	102729
635	6	25534469	25536395	25535165	N	NA	NA	NA	NA	NA	NA	LOC120888129	77779
636	6	25927910	25930022	25928616	N	NA	NA	NA	NA	NA	NA	Eea1	293928
637	6	26976263	26977569	26976721	N	NA	NA	NA	NA	NA	NA	Btg1	689157
638	6	28723370	28724313	28723908	N	NA	Dusp6	NA	NA	NA	NA	Dusp6	30039
639	6	28977164	28978636	28978236	N	NA	NA	NA	NA	NA	NA	Dusp6	222812
640	6	33612692	33614492	33613865	N	NA	NA	NA	NA	NA	NA	Ccdc59	1121885
641	6	4285932	4287982	4287117	N	NA	Rtl6	NA	NA	NA	NA	Rtl6	25956
642	6	46491784	46492955	46492277	N	NA	NA	NA	NA	NA	NA	Rap1b	58465
643	6	46642063	46643308	46642671	N	NA	LOC144378620	NA	NA	NA	NA	LOC144378620	39279
644	6	49071291	49073387	49072560	N	NA	NA	NA	NA	NA	NA	Llph	325852
645	6	51106422	51108008	51106916	N	NA	NA	NA	NA	NA	NA	Avpr1a	51621
646	6	5403187	5405829	5404249	N	NA	Cyb5r3	NA	NA	NA	NA	Cyb5r3	41629
647	6	55728836	55730957	55729882	N	NA	Avil,Ctdsp2	NA	NA	NA	NA	Ctdsp2	4533
648	6	56594472	56597731	56595692	N	NA	LOC144378644	NA	NA	NA	NA	LOC144378644	24351
649	6	56604769	56607518	56606636	N	NA	LOC144378644	NA	NA	NA	NA	LOC144378644	34648
650	6	61800249	61802662	61801574	N	NA	Aaas,Sp1	NA	NA	NA	NA	Sp1	6116
651	6	61817120	61818013	61817666	N	NA	Aaas,Myg1,Sp1	NA	NA	NA	NA	Sp1	22987
652	6	62120678	62123253	62121482	N	NA	Eif4b,Krt18	NA	NA	NA	NA	Eif4b	13429
653	6	65404677	65406871	65405838	N	NA	LOC101972766,Tuba1c	NA	NA	NA	NA	Tuba1c	19789
654	6	67310184	67316273	67311480,67315291	N,N	NA;NA	NA	NA	NA	NA	NA	LOC144378376	70071
655	6	67318327	67326755	67319283,67320233,67322916	N,N,N	NA;NA;NA	NA	NA	NA	NA	NA	LOC144378376	59589
656	6	67461457	67466015	67464778	N	NA	Slc38a4	NA	NA	NA	NA	Slc38a4	18892
657	6	6846811	6848270	6847682	N	NA	Ep300	NA	NA	NA	NA	Ep300	31632
658	6	6872256	6874535	6873309	N	NA	NA	NA	NA	NA	NA	Rbx1	52918
659	6	77312504	77314844	77313821	N	NA	NA	NA	NA	NA	NA	Dennd5b	205757
660	6	902725	904387	903569	N	NA	Alg12,Creld2,Pim3	NA	NA	NA	NA	Pim3	3772
661	6	93183652	93185278	93184505	N	NA	NA	NA	NA	NA	NA	Atf7ip	164238
662	6	97631847	97633400	97632334,97632712	N,N	NA;NA	NA	NA	NA	NA	NA	LOC101959030	76187
663	7	110625	114194	111967	N	NA	C7H8orf33,LOC101958661,Znf16	NA	NA	NA	NA	LOC101958661	22917
664	7	11504782	11506992	11505282	N	NA	NA	NA	NA	NA	NA	Cyrib	176134
665	7	11510763	11512755	11511337	N	NA	NA	NA	NA	NA	NA	Cyrib	182115
666	7	12097190	12098776	12098246	N	NA	NA	NA	NA	NA	NA	LOC120892893	655975
667	7	121095110	121098826	121096098	N	NA	NA	NA	NA	NA	NA	Mmadhc	216061
668	7	121422083	121424026	121422995	N	NA	NA	NA	NA	NA	NA	Rnd3	257020
669	7	121492794	121493700	121493314	N	NA	NA	NA	NA	NA	NA	Rnd3	187346
670	7	121737655	121738996	121738360	N	NA	NA	NA	NA	NA	NA	Rnd3	56609
671	7	121786717	121788074	121787411	N	NA	NA	NA	NA	NA	NA	Rnd3	105671
672	7	12271580	12289701	12286537,12288627	N,N	NA;NA	NA	NA	NA	NA	NA	LOC120892893	465050
673	7	132674558	132675374	132675202	N	NA	NA	NA	NA	NA	NA	Fign	516027
674	7	139667142	139669012	139668073	N	NA	Gorasp2	NA	NA	NA	NA	Gorasp2	29483
675	7	139686618	139688111	139687390	N	NA	Gorasp2,LOC144365562	NA	NA	NA	NA	Gorasp2	10384
676	7	141863900	141865694	141864726	N	NA	NA	NA	NA	NA	NA	LOC120892777	308079
677	7	141869234	141871262	141870552	N	NA	NA	NA	NA	NA	NA	LOC120892777	302511
678	7	141926964	141928900	141927868	N	NA	NA	NA	NA	NA	NA	LOC120892777	244873
679	7	142285830	142287474	142286707	N	NA	NA	NA	NA	NA	NA	Sp3	57775
680	7	14917781	14920592	14919331	N	NA	NA	NA	NA	NA	NA	Trib1	90674
681	7	14957906	14959814	14958869	N	NA	NA	NA	NA	NA	NA	Trib1	51452
682	7	157070118	157071748	157070857	N	NA	NA	NA	NA	NA	NA	Nabp1	145241
683	7	167724779	167726806	167725585	N	NA	Raph1	NA	NA	NA	NA	Raph1	5996
684	7	167797339	167801915	167798143,167800966	N,N	NA;NA	NA	NA	NA	NA	NA	Raph1	78556
685	7	168531876	168533275	168532457	N	NA	NA	NA	NA	NA	NA	Pard3b	74005
686	7	17094002	17096727	17094925	N	NA	Zhx2	NA	NA	NA	NA	Zhx2	19501
687	7	171066223	171067760	171067011	N	NA	NA	NA	NA	NA	NA	Klf7	126317
688	7	173771433	173773691	173772542	N	NA	Cps1,Lancl1	NA	NA	NA	NA	Lancl1	30807
689	7	173789262	173791673	173790907	N	NA	Cps1,Lancl1	NA	NA	NA	NA	Cps1	15997
690	7	173796628	173803923	173798727,173800727,173802220	N,N,N	NA;NA;NA	Cps1	NA	NA	NA	NA	Cps1	3747
691	7	177955123	177956841	177955899	N	NA	Fn1	NA	NA	NA	NA	Fn1	15913
692	7	178150382	178152384	178151185	N	NA	NA	NA	NA	NA	NA	Fn1	211172
693	7	178276894	178278547	178277596	N	NA	NA	NA	NA	NA	NA	Mreg	166258
694	7	179527947	179529367	179528692	N	NA	NA	NA	NA	NA	NA	LOC144365628	388355
695	7	18653080	18655192	18654387	N	NA	Sntb1	NA	NA	NA	NA	Sntb1	15502
696	7	187254821	187257567	187256232	N	NA	NA	NA	NA	NA	NA	Irs1	236534
697	7	192525519	192527126	192526658	N	NA	Atg16l1	NA	NA	NA	NA	Atg16l1	4411
698	7	192806793	192822598	192807455	N	NA	LOC101974755,Usp40	NA	NA	NA	NA	LOC101974755	9825
699	7	193049851	193051492	193050612	N	NA	NA	NA	NA	NA	NA	Spp2	104953
700	7	195128078	195130992	195129213	N	NA	NA	NA	NA	NA	NA	Cops8	193942
701	7	195132211	195134927	195134110	N	NA	NA	NA	NA	NA	NA	Cops8	190007
702	7	195312562	195315102	195313997	N	NA	Cops8	NA	NA	NA	NA	Cops8	9832
703	7	196254101	196258149	196256000	N	NA	Per2,Traf3ip1	NA	NA	NA	NA	Per2	4496
704	7	196269018	196270353	196269774	N	NA	Per2,Traf3ip1	NA	NA	NA	NA	Per2	19413
705	7	196722412	196723745	196723015	N	NA	NA	NA	NA	NA	NA	Hdac4	288347
706	7	22053375	22056998	22054335,22056115	N,N	NA;NA	Eif3h,Utp23	NA	NA	NA	NA	Utp23	31922
707	7	33460957	33463138	33461767	N	NA	LOC144365440	NA	NA	NA	NA	LOC144365440	25649
708	7	33463934	33466084	33464725	N	NA	LOC144365440	NA	NA	NA	NA	LOC144365440	28626
709	7	33493531	33495776	33494995	N	NA	NA	NA	NA	NA	NA	LOC144365440	58223
710	7	33626738	33628598	33627135	N	NA	NA	NA	NA	NA	NA	Klf10	54150
711	7	33675992	33677991	33676568	N	NA	NA	NA	NA	NA	NA	Klf10	103404
712	7	3391204	3393576	3393017	N	NA	Chrac1	NA	NA	NA	NA	Chrac1	39445
713	7	35403868	35404926	35404014	N	NA	LOC144365446	NA	NA	NA	NA	LOC144365446	42926
714	7	39944537	39946255	39945640	N	NA	Ndufaf6	NA	NA	NA	NA	Ndufaf6	31185
715	7	39966311	39970085	39968291	N	NA	Tp53inp1	NA	NA	NA	NA	Tp53inp1	26807
716	7	40292686	40300547	40299992	N	NA	Virma	NA	NA	NA	NA	Virma	44866
717	7	47005112	47007875	47006255	N	NA	NA	NA	NA	NA	NA	Wwp1	68909
718	7	47399656	47400191	47399927	N	NA	NA	NA	NA	NA	NA	Ca2	118451
719	7	47451278	47452301	47451805	N	NA	NA	NA	NA	NA	NA	Ca2	66341
720	7	51355803	51357647	51356652	N	NA	NA	NA	NA	NA	NA	LOC144365464	75593
721	7	61081778	61085407	61082394	N	NA	NA	NA	NA	NA	NA	Nsmaf	450291
722	7	64532669	64535222	64533935	N	NA	LOC144365480,Ttpa	NA	NA	NA	NA	Ttpa	11600
723	7	66255994	66276334	66256644	N	NA	NA	NA	NA	NA	NA	LOC120892981	175805
724	7	70380322	70382678	70381502	N	NA	Cyp7a1	NA	NA	NA	NA	Cyp7a1	2594
725	7	70464580	70466237	70465003	N	NA	Ubxn2b	NA	NA	NA	NA	Ubxn2b	6540
726	7	70469011	70470746	70469964	N	NA	Ubxn2b	NA	NA	NA	NA	Ubxn2b	10971
727	7	7475799	7477199	7476816	N	NA	NA	NA	NA	NA	NA	LOC144365393	55088
728	7	7520989	7522495	7521543	N	NA	LOC120892882,LOC144365393	NA	NA	NA	NA	LOC144365393	9792
729	7	78757889	78760563	78759370	N	NA	Ppdpfl	NA	NA	NA	NA	Ppdpfl	20989
730	7	8459374	8461300	8460576	N	NA	NA	NA	NA	NA	NA	LOC101975814	54863
731	7	8490475	8494085	8492526	N	NA	LOC101975814	NA	NA	NA	NA	LOC101975814	22078
732	7	8497484	8502178	8498949,8501073	N,N	NA;NA	LOC101975814	NA	NA	NA	NA	LOC101975814	13985
733	7	85786880	85789535	85787300	N	NA	NA	NA	NA	NA	NA	LOC110597324	2712277
734	7	9164821	9165917	9165532	N	NA	NA	NA	NA	NA	NA	Phf20l1	73410
735	7	92676798	92678334	92677727	N	NA	Gpr39	NA	NA	NA	NA	Gpr39	26812
736	7	96459937	96471205	96468366	N	NA	Ccdc93,Insig2	NA	NA	NA	NA	Insig2	9221
737	7	98534786	98537308	98535909	N	NA	NA	NA	NA	NA	NA	Ralb	196609
738	8	100191325	100192988	100191997	N	NA	Pkhd1	NA	NA	NA	NA	Pkhd1	28332
739	8	10187773	10191588	10189684	N	NA	Arid1b	NA	NA	NA	NA	Arid1b	49633
740	8	10194788	10196386	10195232	N	NA	NA	NA	NA	NA	NA	Arid1b	56648
741	8	10207444	10208932	10208221	N	NA	NA	NA	NA	NA	NA	Arid1b	69304
742	8	102289875	102291136	102290479	N	NA	NA	NA	NA	NA	NA	LOC144366185	281870
743	8	102748537	102768854	102753508	N	NA	NA	NA	NA	NA	NA	Mmut	56674
744	8	104766508	104767446	104766832	N	NA	NA	NA	NA	NA	NA	Adgrf5	126540
745	8	106818469	106820925	106819698	N	NA	NA	NA	NA	NA	NA	Cdc5l	338490
746	8	107652624	107657099	107656619	N	NA	LOC144366201	NA	NA	NA	NA	LOC144366201	26414
747	8	109915609	109922535	109921277	N	NA	NA	NA	NA	NA	NA	Foxp4	100698
748	8	1105921	1108852	1106866	N	NA	NA	NA	NA	NA	NA	C8H6orf120	388848
749	8	110984884	110986608	110985803	N	NA	NA	NA	NA	NA	NA	Mocs1	208404
750	8	110988513	110991686	110989019,110990267	N,N	NA;NA	NA	NA	NA	NA	NA	Mocs1	203326
751	8	111184536	111185261	111184802	N	NA	Mocs1	NA	NA	NA	NA	Mocs1	9751
752	8	111830416	111835154	111832952	N	NA	Kcnk5	NA	NA	NA	NA	Kcnk5	40293
753	8	111856096	111861554	111857183,111858915	N,N	NA;NA	Kcnk5	NA	NA	NA	NA	Kcnk5	13893
754	8	113848780	113851033	113849907	N	NA	NA	NA	NA	NA	NA	Mtch1	69686
755	8	113853150	113853955	113853871	N	NA	NA	NA	NA	NA	NA	Mtch1	66764
756	8	113854542	113856382	113855513	N	NA	NA	NA	NA	NA	NA	Mtch1	64337
757	8	113860554	113863299	113862505	N	NA	NA	NA	NA	NA	NA	Mtch1	57420
758	8	114206217	114207555	114206698	N	NA	Cdkn1a	NA	NA	NA	NA	Cdkn1a	17030
759	8	114398631	114408917	114402465	N	NA	Etv7,Kctd20	NA	NA	NA	NA	Kctd20	6560
760	8	114497112	114500098	114498306	N	NA	Etv7	NA	NA	NA	NA	Etv7	42228
761	8	115856889	115858057	115857458	N	NA	Bltp3a,Ilrun,Snrpc	NA	NA	NA	NA	Snrpc	7910
762	8	115873784	115875274	115874747	N	NA	Ilrun,Snrpc	NA	NA	NA	NA	Snrpc	24805
763	8	115895064	115897120	115896544	N	NA	Ilrun,Snrpc	NA	NA	NA	NA	Ilrun	10673
764	8	121352745	121354414	121353805	N	NA	NA	NA	NA	NA	NA	LOC106145487	206065
765	8	133190400	133192420	133191529	N	NA	NA	NA	NA	NA	NA	Exoc2	524282
766	8	133497272	133498925	133497880	N	NA	NA	NA	NA	NA	NA	Gmds	688664
767	8	136763901	136767178	136765774	N	NA	Pxdc1	NA	NA	NA	NA	Pxdc1	6465
768	8	136827006	136831789	136828150,136830663	N,N	NA;NA	NA	NA	NA	NA	NA	Pxdc1	69570
769	8	136843843	136846793	136845586	N	NA	NA	NA	NA	NA	NA	Pxdc1	86407
770	8	137144367	137150072	137145225,137146615,137148478	N,N,N	NA;NA;NA	Eci2	NA	NA	NA	NA	Eci2	6521
771	8	138045271	138046918	138046453	N	NA	NA	NA	NA	NA	NA	Lyrm4	183545
772	8	139696728	139698334	139697437	N	NA	LOC144366336,LOC144366337	NA	NA	NA	NA	LOC144366337	33006
773	8	143446531	143449281	143447621	N	NA	Elovl2,LOC110598371	NA	NA	NA	NA	LOC110598371	17589
774	8	144171852	144177128	144174325	N	NA	LOC144365914	NA	NA	NA	NA	LOC144365914	13908
775	8	144180893	144184333	144183424	N	NA	LOC144365914	NA	NA	NA	NA	LOC144365914	6703
776	8	144242894	144245263	144244108	N	NA	Hivep1	NA	NA	NA	NA	Hivep1	7512
777	8	144653838	144655702	144654759	N	NA	NA	NA	NA	NA	NA	Hivep1	401063
778	8	145512340	145514115	145513048	N	NA	Gfod1	NA	NA	NA	NA	Gfod1	8544
779	8	145533532	145537375	145536474	N	NA	Gfod1,Sirt5	NA	NA	NA	NA	Gfod1	29736
780	8	145541082	145544130	145542726	N	NA	Gfod1,LOC144366366,Nol7,Sirt5	NA	NA	NA	NA	Sirt5	25086
781	8	145546327	145548167	145547257	N	NA	Gfod1,LOC144366366,Nol7,Sirt5	NA	NA	NA	NA	Sirt5	21049
782	8	147303729	147316316	147314160	N	NA	Dtnbp1	NA	NA	NA	NA	Dtnbp1	11607
783	8	148287280	148298972	148296064	N	NA	Atxn1,LOC144366376,LOC144366378	NA	NA	NA	NA	LOC144366378	43463
784	8	153529732	153531196	153530539	N	NA	NA	NA	NA	NA	NA	Mrs2	620387
785	8	153875091	153876735	153876076	N	NA	NA	NA	NA	NA	NA	Mrs2	274848
786	8	17255347	17257648	17255632	N	NA	Ust	NA	NA	NA	NA	Ust	2216
787	8	1747040	1749327	1748857	N	NA	NA	NA	NA	NA	NA	LOC144365938	68198
788	8	22786814	22787840	22787299	N	NA	NA	NA	NA	NA	NA	Vta1	324495
789	8	26485105	26487013	26485980	N	NA	NA	NA	NA	NA	NA	Perp	73794
790	8	37810847	37813433	37811781	N	NA	Tpd52l1	NA	NA	NA	NA	Tpd52l1	18590
791	8	3820030	3821516	3821022	N	NA	NA	NA	NA	NA	NA	Sft2d1	1077589
792	8	391077	395070	391512,394008	N,N	NA;NA	Pdcd2,Psmb1,Tbp	NA	NA	NA	NA	Pdcd2	17511
793	8	39900034	39901688	39900785	N	NA	Fabp7,Smpdl3a	NA	NA	NA	NA	Fabp7	4427
794	8	40443620	40444181	40444025	N	NA	LOC144366059	NA	NA	NA	NA	LOC144366059	31027
795	8	42050431	42053554	42052654	N	NA	NA	NA	NA	NA	NA	LOC120889124	1264284
796	8	43089670	43091153	43090393	N	NA	NA	NA	NA	NA	NA	LOC120889124	226685
797	8	45901381	45907292	45904638	N	NA	LOC144366070	NA	NA	NA	NA	LOC144366070	9733
798	8	46203825	46213465	46205194,46209390,46210705	N,N,N	NA;NA;NA	LOC144366078	NA	NA	NA	NA	LOC144366078	21591
799	8	48888265	48889619	48889028	N	NA	NA	NA	NA	NA	NA	Marcks	265771
800	8	5075534	5077183	5076138	N	NA	Qki	NA	NA	NA	NA	Qki	15634
801	8	5079425	5081198	5080476	N	NA	Qki	NA	NA	NA	NA	Qki	19525
802	8	50982447	50984082	50983448	N	NA	LOC101963759,LOC101964056,LOC144366096	NA	NA	NA	NA	LOC101963759	4244
803	8	52725866	52728211	52727451	N	NA	Slc16a10	NA	NA	NA	NA	Slc16a10	16180
804	8	54547803	54553412	54549485,54551438	N,N	NA;NA	LOC101958405	NA	NA	NA	NA	LOC101958405	14817
805	8	54563775	54564694	54564271	N	NA	LOC101958405	NA	NA	NA	NA	LOC101958405	30789
806	8	71629398	71630487	71630199	N	NA	NA	NA	NA	NA	NA	Pm20d2	84168
807	8	7253045	7261219	7255233	N	NA	Slc22a3	NA	NA	NA	NA	Slc22a3	12014
808	8	77305034	77307196	77305902	N	NA	NA	NA	NA	NA	NA	LOC120888918	185095
809	8	77384997	77386637	77385604	N	NA	NA	NA	NA	NA	NA	LOC120888918	105654
810	8	77391267	77392906	77391904	N	NA	NA	NA	NA	NA	NA	LOC120888918	99385
811	8	77399570	77402428	77400132	N	NA	NA	NA	NA	NA	NA	LOC120888918	89863
812	8	8437086	8440681	8437649,8439834	N,N	NA;NA	Ezr	NA	NA	NA	NA	Ezr	44910
813	8	99143588	99145819	99144372	N	NA	NA	NA	NA	NA	NA	Elovl5	97020
814	8	99499421	99502356	99500808	N	NA	LOC101958905,LOC101959480,LOC120883630	NA	NA	NA	NA	LOC101958905	2423
815	9	10044220	10046229	10045363	N	NA	LOC144366620	NA	NA	NA	NA	LOC144366620	26760
816	9	103418784	103421090	103419906	N	NA	NA	NA	NA	NA	NA	LOC101976546	85394
817	9	103608834	103622272	103614458,103619085,103619172,103621490	N,N,N,N	NA;NA;NA;NA	LOC101969767,LOC101977100	NA	NA	NA	NA	LOC101969767	14228
818	9	10513059	10515941	10513712	N	NA	Bst1,Fbxl5	NA	NA	NA	NA	Bst1	10248
819	9	10683379	10685321	10684403	N	NA	NA	NA	NA	NA	NA	Bst1	157190
820	9	107643383	107644220	107643702	N	NA	Hpgds,Pdlim5	NA	NA	NA	NA	Pdlim5	13432
821	9	117033172	117034986	117034049	N	NA	Etfdh,Fnip2,Ppid	NA	NA	NA	NA	Ppid	5702
822	9	126021265	126023157	126022526	N	NA	NA	NA	NA	NA	NA	Nr3c2	350882
823	9	126059122	126060854	126059793	N	NA	NA	NA	NA	NA	NA	Nr3c2	313185
824	9	131836772	131837262	131837246	N	NA	NA	NA	NA	NA	NA	Znf330	127048
825	9	131891741	131893257	131892100	N	NA	NA	NA	NA	NA	NA	Znf330	71053
826	9	133758940	133761783	133760099	N	NA	Noct	NA	NA	NA	NA	Noct	25800
827	9	133771531	133778949	133773414,133774133,133775742	N,N,N	NA;NA;NA	Noct	NA	NA	NA	NA	Noct	38391
828	9	133787401	133791064	133788926	N	NA	NA	NA	NA	NA	NA	Noct	54261
829	9	141857979	141859886	141859114	N	NA	NA	NA	NA	NA	NA	Jade1	148175
830	9	142043104	142057258	142044195	N	NA	LOC120892605	NA	NA	NA	NA	LOC120892605	30432
831	9	142064664	142067810	142066900	N	NA	LOC120892605	NA	NA	NA	NA	LOC120892605	19880
832	9	146021548	146022448	146021921	N	NA	NA	NA	NA	NA	NA	Afg2a,Nudt6	89088
833	9	147020221	147021315	147021002	N	NA	NA	NA	NA	NA	NA	Anxa5	227807
834	9	17014751	17017939	17017110	N	NA	NA	NA	NA	NA	NA	LOC120892394	223675
835	9	17022033	17025499	17024570	N	NA	NA	NA	NA	NA	NA	LOC120892394	216115
836	9	17030128	17033791	17031999	N	NA	NA	NA	NA	NA	NA	LOC120892394	207823
