Transcript	Gene	chr	strand	last_exon_len	last_exon_s	last_exon_e	log2fc	pvalue	FDR	last_exon_SRR13652347	tts_down_50k_SRR13652347	ratio_SRR13652347	last_exon_SRR13652348	tts_down_50k_SRR13652348	ratio_SRR13652348	last_exon_SRR13652349	tts_down_50k_SRR13652349	ratio_SRR13652349	last_exon_SRR13652341	tts_down_50k_SRR13652341	ratio_SRR13652341	last_exon_SRR13652342	tts_down_50k_SRR13652342	ratio_SRR13652342	last_exon_SRR13652343	tts_down_50k_SRR13652343	ratio_SRR13652343
XM_078046187.1;XM_078046186.1	Cd82	4	-	160	21763615	21763774	1.5418649381235172	7.0290642320372685e-19	2.5783205821345215e-18	60	17	0.2712	43	19	0.4286	139	23	0.1594	60	48	0.7966	6	14	2.6	48	23	0.4681
XM_040276316.2	Ddhd1	5	-	1033	49504496	49505528	1.2429685653013536	8.486712020549249e-19	3.099807526149768e-18	73	26	0.3472	82	17	0.1975	273	86	0.3125	94	43	0.4516	22	28	1.2857	48	37	0.766
XR_013428045.1	LOC110599414	11	-	298	104680404	104680701	1.5626029123150744	9.4854802441348e-19	3.449993236474345e-18	58	10	0.1579	130	16	0.1163	387	35	0.0881	56	18	0.3091	44	21	0.4651	49	14	0.2708
XM_005333732.5	Marchf5	1	-	435	33776605	33777039	1.3275177905443618	1.2494155703008e-18	4.525194208400377e-18	22	108	5.0952	28	88	3.2222	40	178	4.5385	28	185	6.8148	2	183	182.0	28	212	7.8148
XR_013430045.1	LOC144370104	13	-	329	15445363	15445691	-1.8137947851732488	2.5645440527814284e-18	9.24952708576398e-18	26	61	2.4	28	82	3.0	46	76	1.6667	27	14	0.5	11	10	0.9	15	9	0.5714
XM_005328985.4	Ap3b1	1	-	292	88582066	88582357	1.6999717932491492	2.8224783761853064e-18	1.0137401501132226e-17	16	27	1.7333	30	20	0.6552	68	55	0.806	16	44	2.8667	6	41	8.0	16	30	1.9333
XM_078021397.1	Slc4a4	9	+	4118	53832698	53836815	1.149584218053889	3.605115715700773e-18	1.2894646252838448e-17	64	65	1.0159	17	20	1.1875	87	66	0.7558	60	106	1.7797	29	78	2.75	50	95	1.9184
XM_021721374.3;XM_021721375.3;XM_078038646.1	LOC110597290	2	-	166	57809812	57809977	1.7180266560740898	3.667109781454358e-18	1.3062184428155604e-17	29	28	0.9643	41	9	0.2	95	61	0.6383	13	12	0.9167	3	32	15.5	25	31	1.25
XM_005329077.4	Aasdhppt	4	+	1915	90498348	90500262	1.257808044469821	5.975074364716743e-18	2.1195531285538404e-17	26	52	2.04	16	37	2.4	60	72	1.2034	31	112	3.7	28	120	4.4074	34	133	4.0
XM_005339312.5	Coq2	9	-	291	63883606	63883896	1.4310911281344874	1.3245513154050114e-17	4.679357515898032e-17	24	59	2.5217	19	53	2.8889	43	120	2.8333	25	86	3.5417	2	96	95.0	21	163	8.1
XR_013426044.1	LOC120892547	9	-	120	98484025	98484144	-2.771788110193984	2.2768135256442356e-17	8.010666363695229e-17	29	29	1.0	27	40	1.5	59	70	1.1897	10	4	0.3333	14	2	0.0769	16	1	0.0
XM_005320267.4	Yme1l1	10	-	213	77384033	77384245	-1.127320472809311	2.4396306069324308e-17	8.548624321852664e-17	13	103	8.5	13	74	6.0833	49	195	4.0417	106	140	1.3238	12	137	12.3636	64	126	1.9841
XM_005330815.4	Kif5b	10	+	2531	92241497	92244027	0.7820945911287696	3.1835031693673127e-17	1.111003940078795e-16	60	112	1.8814	76	116	1.5333	151	174	1.1533	91	271	3.0	71	159	2.2571	69	152	2.2206
XM_005328877.4	Med21	6	-	78	82226457	82226534	1.2703346631162655	4.3083183265515764e-17	1.4974880635030077e-16	49	23	0.4583	33	8	0.2188	117	18	0.1466	147	45	0.3014	14	52	3.9231	145	57	0.3889
XM_005329279.5	Naf1	14	-	552	16665180	16665731	1.2652181647419196	9.318708182791454e-17	3.225994559665154e-16	39	28	0.7105	23	26	1.1364	52	63	1.2157	62	82	1.3279	10	58	6.3333	30	88	3.0
XM_078029613.1	Tdrd15	12	-	2362	105580255	105582616	1.4026767232734585	1.2896128105157717e-16	4.446584970658381e-16	17	8	0.4375	48	33	0.6809	68	57	0.8358	22	49	2.2857	22	48	2.2381	32	44	1.3871
XM_040288092.2	Hnrnpr	11	-	155	15499567	15499721	1.950635105107953	1.9533112764245897e-16	6.708184542940224e-16	14	57	4.3077	13	61	5.0	32	112	3.5806	8	99	14.0	3	79	39.0	6	80	15.8
XM_005330746.4	Ets1	4	-	417	111918068	111918484	1.9225414756251504	2.1691749016187647e-16	7.4199554174419645e-16	5	31	7.5	18	39	2.2353	48	95	2.0	10	63	6.8889	4	56	18.3333	6	71	14.0
XM_078017632.1	Atf2	7	-	112	143257544	143257655	2.4364039823502504	6.199836298666802e-16	2.112355292273037e-15	3	75	37.0	5	33	8.0	12	110	9.9091	3	198	98.5	3	236	117.5	5	215	53.5
XM_005331840.5	Mreg	7	-	505	178444301	178444805	1.5888805855827264	8.605729741283388e-16	2.9205271799158588e-15	8	10	1.2857	18	7	0.3529	34	72	2.1515	31	71	2.3333	8	62	8.7143	16	71	4.6667
XM_078049285.1	LOC110598451	5	-	240	9538460	9538699	2.3167449395249866	9.667036209146908e-16	3.267837338150837e-15	13	17	1.3333	9	21	2.5	35	49	1.4118	6	32	6.2	3	26	12.5	3	36	17.5
XM_078042296.1;XM_078042295.1	Mrps23	3	-	155	31921743	31921897	1.5566173441596087	2.41519199704558e-15	8.132404302551915e-15	20	22	1.1053	22	20	0.9048	19	13	0.6667	35	68	1.9706	14	43	3.2308	19	63	3.4444
XM_040277157.2;XM_005320410.4	Irf2bp2	10	-	1120	62036434	62037553	1.0313467537677439	2.6937220763330092e-15	9.034974435015773e-15	34	625	18.9091	32	425	13.6774	87	1759	20.4419	29	858	30.6071	14	645	49.5385	18	657	38.5882
XM_078019303.1	LOC144366059	8	-	1614	40473595	40475208	1.488087158129513	4.8867078086106334e-15	1.6326907484582815e-14	54	8	0.1321	57	4	0.0536	122	36	0.2893	79	74	0.9359	48	10	0.1915	28	9	0.2963
XM_078021364.1	LOC101976079	9	-	752	51674452	51675203	1.3284773277768238	4.9863467223837855e-15	1.6595486002682716e-14	56	21	0.3636	11	12	1.1	56	71	1.2727	34	33	0.9697	16	43	2.8	20	69	3.5789
XM_013358297.4;XM_005324684.3;XM_021725979.3;XM_021725978.3	Nckap1	7	-	337	150056981	150057317	1.590574938767307	6.294015679082377e-15	2.0867082751419265e-14	10	70	7.6667	15	54	3.7857	30	184	6.3103	14	157	12.0	4	133	44.0	10	160	17.6667
XM_040291579.2;XM_078040334.1	Foxp2	2	-	440	191153126	191153565	1.3917096911665896	7.319675868408119e-15	2.4174561680336394e-14	16	55	3.6	11	30	2.9	38	132	3.5405	21	112	5.55	3	153	76.0	21	131	6.5
XM_021730013.3	Hgsnat	14	+	1366	68115986	68117351	0.9212435723657072	7.749919738183386e-15	2.549782753554992e-14	27	80	3.0385	20	72	3.7368	80	252	3.1772	95	428	4.5426	33	255	7.9375	31	228	7.5667
XM_013356350.4;XM_078023290.1	Thnsl1	10	-	153	78994031	78994183	-1.0703918752208936	1.1605936318284668e-14	3.8039228541298034e-14	26	150	5.96	49	61	1.25	116	303	2.6261	50	22	0.4286	15	52	3.6429	24	33	1.3913
XM_078032941.1;XM_078032940.1	Znf274	15	+	1447	723562	725008	1.3680945061003016	2.5880630489164222e-14	8.450417985477106e-14	12	21	1.8182	14	12	0.8462	30	40	1.3448	37	98	2.6944	26	150	5.96	26	67	2.64
XM_005335150.5	Psat1	4	-	158	134403775	134403932	1.639697430173269	2.993225585094018e-14	9.736454544720917e-14	21	14	0.65	28	4	0.1111	44	16	0.3488	37	14	0.3611	3	26	12.5	30	32	1.069
XM_040294237.2	Rwdd4	14	-	297	33038042	33038338	1.554760700064615	4.93814350838172e-14	1.6002555279041512e-13	20	40	2.0526	39	36	0.9211	36	71	2.0	14	31	2.3077	2	51	50.0	10	37	4.0
XM_078041094.1	Fam241b	1	-	121	52102173	52102293	3.292134060005413	6.240293926412449e-14	2.0146566908492626e-13	5	13	3.0	3	14	6.5	2	19	18.0	1	90	NA	1	45	NA	2	57	56.0
XM_005318556.4	Elovl5	8	+	1894	99117440	99119333	0.8797907316056871	6.491375360293266e-14	2.087897597228655e-13	21	61	3.0	28	119	4.3704	50	136	2.7551	71	309	4.4	44	394	9.1395	68	386	5.7463
XM_005326017.5	Oma1	11	-	114	44633429	44633542	-1.4208064570593504	8.52423635561743e-14	2.7315582671160686e-13	24	43	1.8261	27	44	1.6538	30	80	2.7241	42	21	0.4878	2	15	14.0	33	16	0.4688
XM_078018940.1;XM_078018939.1;XM_078018938.1;XM_078018935.1;XM_078018937.1	Stxbp5	8	-	461	18509015	18509475	1.1427884744682582	8.612925396513662e-14	2.749756182146214e-13	40	29	0.7179	39	20	0.5	69	47	0.6765	54	39	0.717	8	56	7.8571	46	49	1.0667
XM_005325534.4	Spcs3	14	+	3531	26865452	26868982	0.5234826497842499	8.81636490970491e-14	2.8043197609467274e-13	105	131	1.25	97	113	1.1667	250	224	0.8956	265	372	1.4053	206	327	1.5902	199	315	1.5859
XM_005341129.5	Tcim	14	+	1536	64878437	64879972	0.5579955327341279	1.8301952462846922e-13	5.800104052563988e-13	823	406	0.4927	531	90	0.1679	1260	362	0.2867	174	51	0.289	103	48	0.4608	222	132	0.5928
XM_078047227.1	Znf202	4	-	145	106454175	106454319	2.180637244322729	1.915325962911212e-13	6.047659267507197e-13	6	26	5.0	13	59	4.8333	9	45	5.5	3	75	37.0	2	88	87.0	6	72	14.2
XM_078022289.1	Gorab	10	+	2154	5296465	5298618	0.990307378082344	2.3808807354300137e-13	7.490216036279824e-13	22	35	1.619	23	23	1.0	59	51	0.8621	69	169	2.4706	81	141	1.75	65	146	2.2656
XM_013357471.4	Msl3	x	-	162	119686884	119687045	3.1616886049669457	3.0361343001923367e-13	9.516900970057435e-13	4	10	3.0	8	9	1.1429	11	27	2.6	2	18	17.0	1	29	NA	1	25	NA
XM_078043342.1;XM_078043341.1	Ryk	3	-	420	81462478	81462897	1.2660523243043749	3.2266303182826543e-13	1.0077374399853797e-12	11	36	3.5	23	38	1.6818	35	78	2.2647	36	90	2.5429	1	103	NA	19	94	5.1667
XM_078018996.1;XM_078019015.1;XM_078019003.1;XM_078019024.1;XM_078019025.1;XM_078019020.1	Hivep2	8	+	2494	22585691	22588184	1.6865002278496517	3.265788739283243e-13	1.016285160022439e-12	22	24	1.0952	5	11	2.5	32	37	1.1613	10	59	6.4444	6	24	4.6	15	45	3.1429
XM_078047480.1	Ostf1	4	-	228	137138520	137138747	1.3076878449632128	4.065890751511462e-13	1.2607186430945615e-12	33	33	1.0	18	35	2.0	60	83	1.3898	27	65	2.4615	5	33	8.0	16	57	3.7333
XM_021734705.3	Gprin3	9	+	8761	112135228	112143988	0.8218180852568087	4.2165055370100154e-13	1.3027339687823058e-12	207	97	0.466	25	15	0.5833	136	120	0.8815	60	70	1.1695	36	55	1.5429	119	110	0.9237
XM_078046935.1	Pcdh1	1	-	225	122240008	122240232	1.309086738800858	4.4640961923566134e-13	1.3743038992183575e-12	27	101	3.8462	34	54	1.6061	111	177	1.6	10	63	6.8889	4	49	16.0	18	48	2.7647
XR_013438738.1	LOC144377717	5	-	350	17508790	17509139	2.3369724281181643	4.619381958824042e-13	1.4170488428848127e-12	41	2	0.025	41	2	0.025	116	4	0.0261	61	4	0.05	9	9	1.0	46	8	0.1556
XM_078048431.1	Lox	1	-	1048	138492395	138493442	1.2910349262977663	5.537604521010588e-13	1.6927003890464988e-12	42	25	0.5854	43	29	0.6667	67	72	1.0758	26	40	1.56	7	34	5.5	18	22	1.2353
XM_005315811.5	Rbm43	7	-	250	122429212	122429461	2.1822696465867666	6.920733632118042e-13	2.1080114455426687e-12	8	10	1.2857	5	6	1.25	5	4	0.75	17	51	3.125	4	51	16.6667	14	67	5.0769
XM_005321415.5	Sod2	8	+	2084	7754692	7756775	0.7232470857584907	7.363868707283542e-13	2.235089727351554e-12	63	68	1.0806	65	37	0.5625	152	96	0.6291	99	120	1.2143	95	92	0.9681	140	198	1.4173
XM_078020232.1	LOC101956844	8	-	145	117645456	117645600	2.5680722233878344	1.077995807473039e-12	3.260464512427227e-12	6	6	1.0	9	9	1.0	1	15	NA	6	66	13.0	1	14	NA	5	49	12.0
XM_078050832.1;XM_078050831.1	Setd3	5	-	176	118570179	118570354	1.2318834698357974	1.6201067656048612e-12	4.8829791326971694e-12	21	67	3.3	22	40	1.8571	51	84	1.66	32	98	3.129	7	42	6.8333	10	87	9.5556
XM_078018800.1	Fndc1	8	-	556	8201102	8201657	1.266482539079619	1.7637489374376204e-12	5.297392278993828e-12	36	13	0.3429	41	10	0.225	122	25	0.1983	68	38	0.5522	16	21	1.3333	66	27	0.4
XM_078043669.1	Naaladl2	3	+	7495	120212451	120219945	1.2478900596787927	1.8942685041844875e-12	5.669650870163293e-12	16	15	0.9333	28	8	0.2593	84	35	0.4096	42	32	0.7561	47	69	1.4783	26	31	1.2
XM_005317051.5	Rasl11a	6	-	3143	177459561	177462703	1.1973597271513852	2.307448529501281e-12	6.88242433366818e-12	71	11	0.1429	75	16	0.2027	138	32	0.2263	85	31	0.3571	27	16	0.5769	56	29	0.5091
XM_078028554.1	Txndc9	12	-	157	38430661	38430817	1.1513297353307343	2.438317525273057e-12	7.247688644087501e-12	42	27	0.6341	42	23	0.5366	74	39	0.5205	45	47	1.0455	9	38	4.625	36	24	0.6571
XM_078029930.1;XM_078029929.1	Rnf152	13	+	8240	13946696	13954935	0.857055777314994	3.3701871669019145e-12	9.983166109517011e-12	88	40	0.4483	36	10	0.2571	218	69	0.3134	144	94	0.6503	67	46	0.6818	112	66	0.5856
XM_005331029.5	Magef1	3	-	1699	129946977	129948675	1.4990062590728033	3.6264650025699637e-12	1.0705523397997632e-11	39	22	0.5526	38	6	0.1351	89	34	0.375	27	14	0.5	9	14	1.625	12	19	1.6364
XR_013436420.1	LOC144376203	3	+	1813	63385281	63387093	-2.1466032475221297	3.972541915743156e-12	1.1687136967135155e-11	2	8	7.0	4	17	5.3333	16	63	4.1333	20	19	0.9474	8	8	1.0	9	7	0.75
XM_005329805.5	Tnfaip3	8	-	139	26588913	26589051	2.6849563581240936	5.356535432148365e-12	1.5705216130992824e-11	8	8	1.0	12	8	0.6364	7	10	1.5	3	9	4.0	2	21	20.0	2	17	16.0
XM_021728190.3	Dmac1	4	-	392	150729852	150730243	1.1732760083384262	8.680875542822939e-12	2.536581260309618e-11	32	27	0.8387	23	24	1.0455	60	49	0.8136	33	42	1.2812	5	38	9.25	35	56	1.6176
XM_005329640.5;XM_005329639.5	Tbx3	2	-	389	87232152	87232540	2.2380425665619064	1.2460404080189555e-11	3.628671728757904e-11	7	50	8.1667	6	35	6.8	19	117	6.4444	4	157	52.0	2	36	35.0	2	67	66.0
XM_078019485.1	Rpf2	8	-	132	52797739	52797870	0.9727621498108568	1.2980057446197019e-11	3.767275932195902e-11	24	129	5.5652	34	71	2.1212	45	239	5.4091	28	172	6.3333	6	144	28.6	31	178	5.9
XM_005328762.4	Etv1	2	+	2786	159579046	159581831	1.4943001104852143	1.3228451914344085e-11	3.826485083947853e-11	17	12	0.6875	25	14	0.5417	19	17	0.8889	15	28	1.9286	17	29	1.75	18	44	2.5294
XM_021723064.3	Wdr37	10	+	2927	66774435	66777361	0.6754220963158294	1.5285430648938608e-11	4.406702748958221e-11	116	173	1.4957	54	57	1.0566	141	157	1.1143	68	106	1.5672	34	132	3.9697	88	129	1.4713
XM_005334287.5	Bambi	10	-	504	94965751	94966254	1.366910635112853	1.5888835380711156e-11	4.5653920327243384e-11	53	10	0.1731	44	3	0.0465	98	9	0.0825	155	27	0.1688	15	24	1.6429	166	22	0.1273
XM_078015964.1	LOC101976695	6	+	8404	159043732	159052135	-1.170746464023459	1.7642738958302007e-11	5.052505309653266e-11	48	23	0.4681	52	16	0.2941	138	52	0.3723	128	22	0.1654	71	15	0.2	70	9	0.1159
XM_078049003.1	LOC144377571	5	-	756	114238024	114238779	-1.6356660901204463	2.0956164325672087e-11	5.981527698254747e-11	3	17	8.0	7	24	3.8333	24	40	1.6957	47	21	0.4348	8	8	1.0	13	23	1.8333
XM_078023461.1;XM_040277661.2	Map3k8	10	+	2425	94279027	94281451	0.8520374849168374	2.657041641045232e-11	7.558976549772244e-11	33	49	1.5	26	21	0.8	62	76	1.2295	80	198	2.4937	55	111	2.037	63	124	1.9839
XM_078029404.1	Ttc27	12	-	91	96180279	96180369	1.7752201248019155	3.3367042604667614e-11	9.461312738560357e-11	10	15	1.5556	6	23	4.4	19	32	1.7222	3	42	20.5	13	65	5.3333	5	32	7.75
XM_005331872.5	Mgst1	6	-	155	91281358	91281512	0.9249172215527768	3.709039158232435e-11	1.0482595916053636e-10	31	264	8.7667	41	101	2.5	65	341	5.3125	35	143	4.1765	9	200	24.875	10	153	16.8889
XM_078023354.1	Vim	10	-	712	85635696	85636407	1.6027099406564869	4.6837926018476774e-11	1.3194213146381364e-10	23	19	0.8182	42	23	0.5366	23	22	0.9545	10	17	1.7778	4	18	5.6667	11	21	2.0
XM_005320311.5	Asb13	10	-	155	70873732	70873886	0.7469496954796452	4.951875909203194e-11	1.3903964279261088e-10	68	117	1.7313	87	51	0.5814	190	178	0.9365	68	86	1.2687	5	57	14.0	69	79	1.1471
XM_005324360.5	Nabp1	7	+	1344	157223391	157224734	-1.0850060595680648	5.8149166119160664e-11	1.627421467360925e-10	28	255	9.4074	72	511	7.1831	95	460	4.883	10	33	3.5556	12	33	2.9091	18	58	3.3529
XR_005736534.2;XR_013435097.1;XR_013435099.1;XR_013435098.1	LOC120891947	2	-	161	149063297	149063457	2.1221241874243506	6.401016042496519e-11	1.7856556079715208e-10	27	4	0.1154	19	3	0.1111	59	9	0.1379	15	5	0.2857	4	8	2.3333	14	8	0.5385
XM_078017237.1	Insig2	7	+	460	96511233	96511692	-1.002257416387726	6.814763552852086e-11	1.89494392985758e-10	14	107	8.1538	11	174	17.3	17	224	13.9375	58	366	6.4035	28	159	5.8519	56	314	5.6909
XM_021723335.3	Trub1	1	-	321	14413352	14413672	0.8791611650610424	9.140569061837348e-11	2.533495347686107e-10	36	25	0.6857	23	19	0.8182	77	55	0.7105	107	47	0.434	11	98	9.7	75	95	1.2703
XM_005330133.5	Atg5	8	+	2212	56769439	56771650	0.7409231911431093	9.585589645589849e-11	2.6483263700315543e-10	23	82	3.6818	33	69	2.125	51	183	3.64	54	270	5.0755	75	328	4.4189	67	418	6.3182
XM_013363966.3	Rap2c	x	+	2504	19536944	19539447	1.1239844285926468	1.263457516788384e-10	3.4795539280242396e-10	20	26	1.3158	19	7	0.3333	28	25	0.8889	58	89	1.5439	44	65	1.4884	32	93	2.9677
XM_005337716.5	Pgm1	11	+	661	49509677	49510337	-0.9012136759086423	1.3856262693212712e-10	3.803853006862853e-10	24	130	5.6087	26	75	2.96	38	235	6.3243	42	109	2.6341	20	56	2.8947	37	82	2.25
XM_078038093.1	LOC144364614	2	-	552	22267961	22268512	2.449127476236171	1.5202290570490512e-10	4.1601188799247053e-10	2	16	15.0	8	5	0.5714	3	34	16.5	2	34	33.0	2	45	44.0	2	41	40.0
XR_005735926.2	LOC120891483	16	-	313	45531520	45531832	-2.3553420372668463	1.601410224750873e-10	4.368403840934343e-10	2	27	26.0	2	22	21.0	1	110	NA	21	71	3.5	3	26	12.5	8	36	5.0
XM_005329817.5	Cited2	8	+	2135	25356933	25359067	1.1077775229471047	1.639178614138674e-10	4.457324811948066e-10	119	40	0.3305	15	5	0.2857	113	31	0.2679	47	24	0.5	27	20	0.7308	49	38	0.7708
XM_005330229.5	Nhlrc3	6	-	317	166973977	166974293	1.3344396740345175	1.674651343706282e-10	4.539463705266714e-10	15	14	0.9286	21	8	0.35	39	36	0.9211	26	46	1.8	6	29	5.6	25	27	1.0833
XR_013423083.1	LOC144364928	6	+	346	95536406	95536751	1.6240529085694668	2.295618702670574e-10	6.203207905022052e-10	19	11	0.5556	14	3	0.1538	34	13	0.3636	24	17	0.6957	5	21	5.0	19	17	0.8889
XM_078029904.1	Dsel	13	+	8330	9367386	9375715	-1.2006950789723592	2.3188812819201167e-10	6.246486453172315e-10	23	20	0.8636	20	18	0.8947	92	61	0.6593	72	14	0.1831	30	18	0.5862	36	12	0.3143
XM_005330825.4	Nrp1	10	+	2936	91328896	91331831	1.1294271312081867	2.3263972556659163e-10	6.247210075962679e-10	28	22	0.7778	27	22	0.8077	46	31	0.6667	30	58	1.9655	23	26	1.1364	22	42	1.9524
XR_013428941.1	LOC144369359	12	-	1127	68435007	68436133	1.708586552630789	2.559425685249954e-10	6.851630250575964e-10	47	5	0.087	30	6	0.1724	77	5	0.0526	49	13	0.25	7	9	1.3333	34	8	0.2121
XM_078042904.1	Map2k4	3	+	2595	55855278	55857872	0.7746788866216386	2.641783973539897e-10	7.050209861273658e-10	34	62	1.8485	43	54	1.2619	73	162	2.2361	51	124	2.46	39	133	3.4737	36	126	3.5714
XR_005734041.2	LOC106145029	4	-	142	183570146	183570287	-1.0644831430308528	3.5164587798922073e-10	9.355516877367538e-10	15	111	7.8571	9	107	13.25	5	73	18.0	41	423	10.55	114	344	3.0354	97	451	4.6875
XM_005324219.4	Yipf5	1	-	159	124256316	124256474	1.0909706663007204	4.0681610475665775e-10	1.0790014840007354e-09	21	80	3.95	12	55	4.9091	33	120	3.7188	27	119	4.5385	8	137	19.4286	12	135	12.1818
XM_078053188.1	Cand1	6	-	378	47750845	47751222	0.7223109897993922	4.250035553215997e-10	1.123782407016009e-09	67	70	1.0455	74	64	0.863	136	141	1.037	88	87	0.9885	10	74	8.1111	54	69	1.283
XR_013434434.1	LOC144375063	2	-	165	42955960	42956124	1.9775109154747317	5.168292990175762e-10	1.362406286706883e-09	5	43	10.5	6	12	2.2	8	78	11.0	3	69	34.0	3	97	48.0	4	84	27.6667
XR_013438431.1	LOC144377425	4	-	1483	209322601	209324083	-2.6753083216922313	5.238516303162822e-10	1.3767076382092538e-09	6	18	3.4	4	21	6.6667	21	33	1.6	12	5	0.3636	1	1	NA	4	1	0.0
XM_005316217.5	Utp23	7	-	298	22088623	22088920	0.810176009012086	5.622911199130601e-10	1.473236916003215e-09	54	69	1.283	34	21	0.6061	138	78	0.562	104	73	0.699	7	50	8.1667	45	61	1.3636
XM_078016997.1	Zfhx4	7	-	342	54595353	54595694	2.3993878880996795	5.722693496702397e-10	1.4948369073204444e-09	5	68	16.75	2	22	21.0	6	65	12.8	1	135	NA	4	170	56.3333	2	121	120.0
XM_078031069.1;XM_078031068.1	F11	14	+	661	35313366	35314026	-0.9013638844074839	6.137790277855709e-10	1.5984215164687677e-09	23	75	3.3636	31	31	1.0	56	100	1.8	39	38	0.9737	69	48	0.6912	25	39	1.5833
XM_078040238.1	Ccdc71l	2	-	1913	177021031	177022943	1.0425600264619859	7.468383351264436e-10	1.9390802556596214e-09	19	33	1.7778	29	28	0.9643	34	28	0.8182	41	70	1.725	11	60	5.9	33	54	1.6562
XM_040277656.2;XM_078022891.1;XM_078022888.1;XM_078022887.1;XM_078022886.1;XM_078022889.1;XM_078022884.1;XM_078022885.1	Tlr5	10	-	150	49177610	49177759	1.8007630802818297	7.555348489532123e-10	1.9557688882812882e-09	14	42	3.1538	16	50	3.2667	34	176	5.303	2	68	67.0	1	37	NA	6	24	4.6
XR_013423826.1	LOC144365420	7	-	380	15565968	15566347	1.5622045327285254	9.322808627507299e-10	2.4060661787159556e-09	24	236	10.2174	28	58	2.1111	57	161	2.8571	3	89	44.0	4	19	6.0	4	24	7.6667
XM_005328080.4	Arl4d	3	-	134	19272790	19272923	1.0228228367378995	1.2234171930134421e-09	3.1480167772465285e-09	361	106	0.2917	266	28	0.1019	1008	81	0.0794	56	12	0.2	14	8	0.5385	48	16	0.3191
XM_005322683.4	Nfkbia	5	+	560	79431644	79432203	0.6699765269998392	1.2605866476350278e-09	3.2340050305398632e-09	39	202	5.2895	24	98	4.2174	72	292	4.0986	70	393	5.6812	48	325	6.8936	35	342	10.0294
XM_040280856.2	Ccdc91	6	-	139	81109865	81110003	1.3456473792111656	1.4937701988210385e-09	3.8208602711683535e-09	11	32	3.1	6	36	7.0	47	56	1.1957	15	61	4.2857	7	52	8.5	6	41	8.0
XM_040276418.2	Btbd3	5	-	119	164747686	164747804	1.6864276990259115	1.504023451903564e-09	3.835704779706722e-09	14	11	0.7692	17	13	0.75	16	7	0.4	11	14	1.3	3	18	8.5	13	23	1.8333
XM_078038289.1;XM_078038293.1;XM_078038290.1	Thrb	2	+	4878	35960911	35965788	0.32059310562224397	1.5136224438061747e-09	3.848798072451099e-09	222	241	1.086	254	163	0.6403	292	252	0.8625	730	847	1.1605	430	474	1.1026	509	474	0.9311
XM_078024436.1;XM_078026469.1;XM_078026899.1	Ate1	1	+	2957	8923886	8926842	0.8443221986829759	1.8205960912968137e-09	4.6157465608760396e-09	31	45	1.4667	18	27	1.5294	74	103	1.3973	39	103	2.6842	34	104	3.1212	41	87	2.15
XR_001230024.4	Papola	5	+	1216	116147081	116148296	0.6757596580500362	2.0278483427432012e-09	5.126115165526802e-09	25	259	10.75	30	220	7.5517	73	485	6.7222	42	588	14.3171	36	441	12.5714	49	531	11.0417
XM_013360139.4;XM_005328782.5	Snx13	2	+	3492	156190648	156194139	0.6593904538585934	2.251108750676179e-09	5.673847201996684e-09	56	54	0.9636	37	46	1.25	106	138	1.3048	59	111	1.8966	69	125	1.8235	87	164	1.8953
XM_005317277.5	Oxsm	2	-	217	34427009	34427225	2.8500094430540823	2.338478974740551e-09	5.8768771901643006e-09	6	9	1.6	10	9	0.8889	4	30	9.6667	1	27	NA	1	14	NA	1	8	NA
XM_005325727.5	Plod2	3	-	540	91687800	91688339	-0.8413647652386036	2.776187682896399e-09	6.956609833304349e-09	28	75	2.7407	29	45	1.5714	76	212	2.8133	58	51	0.8772	13	49	4.0	40	39	0.9744
XM_005333256.5	Cox18	9	-	519	54875592	54876110	-1.1497438199702719	2.8927643411956368e-09	7.227718440900403e-09	26	32	1.24	29	19	0.6429	77	44	0.5658	49	21	0.4167	15	13	0.8571	53	4	0.0577
XM_005329806.5	Perp	8	+	1448	26426277	26427724	0.7351218452771349	2.9890655019437215e-09	7.446747001952277e-09	30	63	2.1379	24	28	1.1739	67	125	1.8788	76	202	2.68	47	155	3.3478	51	147	2.92
XR_013423421.1;XR_013423422.1;XR_013423426.1;XR_013423424.1;XR_013423425.1;XR_013423423.1;XR_013423420.1;XR_013423419.1	Cog6	6	-	257	166443009	166443265	2.0079785011924898	3.020510419710653e-09	7.50340052389217e-09	18	1	0.0	19	4	0.1667	40	6	0.1282	37	19	0.5	4	7	2.0	18	5	0.2353
XM_078032174.1	Cebpa	15	+	2624	19174342	19176965	0.30598705559111455	3.5620736097790944e-09	8.823297274797641e-09	470	493	1.049	330	278	0.8419	1210	1105	0.9132	482	436	0.9044	106	219	2.0762	197	217	1.102
XM_078050449.1;XM_078050450.1;XM_078050446.1;XM_078050447.1;XM_021723731.3;XM_078050445.1;XM_078050452.1;XM_078050455.1;XM_078050453.1;XM_078050454.1;XM_078050457.1;XM_078050456.1;XM_078050458.1	Sipa1l1	5	+	1981	94556597	94558577	1.1024914102010608	4.042408541564648e-09	9.984401612689762e-09	13	21	1.6667	9	14	1.625	48	78	1.6383	19	86	4.7222	19	63	3.4444	24	67	2.8696
XM_040291843.2	Septin7	2	-	169	140358594	140358762	0.8464538338721914	5.146052269532111e-09	1.267399158953337e-08	31	63	2.0667	41	56	1.375	63	131	2.0968	46	81	1.7778	4	75	24.6667	27	81	3.0769
