chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
15	Znrf1	XM_013366200.3	XM_021721740.2	50203821	50207139	44.333	29.0	20.667	1.403	15.333	8.333	15.333	0.543	0.3931491214138076	1.749690533625232e-07	2.140514879623995e-06		transcript2	
2	Setd2	XM_078029157.1	XM_078029161.1	16680847	16685154	56.667	44.333	48.0	0.924	78.333	38.0	67.333	0.564	0.5928023868337433	1.8411888500195965e-07	2.248587412030794e-06			
7	Trip12	XM_013359133.4	XM_078018161.1	189872413	189883952	89.0	89.0	34.667	2.567	166.0	166.0	39.667	4.185	1.6023868462663413	2.0483163210493275e-07	2.4929935394651643e-06	transcript1	transcript1	
7	Ube2v2	XM_005332322.5;XM_078017198.1	XR_013424003.1	79700173	79702704	31.0	31.0	27.0	1.148	45.0	45.0	19.333	2.328	1.98150588560852	2.1162404803246977e-07	2.5712682969132845e-06	transcript1	transcript1	
7	LOC144365628	XR_013424300.1	XR_013424301.1	179920402	179926249	54.0	12.333	54.0	0.228	5.333	4.333	5.333	0.812	3.499663814883078	2.1583728285168095e-07	2.6179922553730296e-06	transcript2	transcript2	
14	Sap30	XR_013430290.1;XR_005737790.2	XR_002483992.3;XR_013430292.1	24586884	24593558	22.0	11.0	5.333	2.063	35.0	16.667	1.333	12.503	5.9556893845325165	2.2672592611449192e-07	2.745388765195889e-06			
5	Mga	XM_078049769.1	XM_078049780.1	38403098	38412214	36.667	24.667	17.333	1.423	36.0	25.667	7.0	3.667	2.5883536376220198	2.2768987744410062e-07	2.7523801823463437e-06			
9	Helq	XM_078021520.1	XR_013425852.1	63989187	63999806	24.0	14.0	23.667	0.592	14.667	14.667	9.0	1.63	2.596285368090927	2.3847572053587236e-07	2.8730069885201543e-06		transcript1	
3	Pigl	XR_005726565.2	XM_078042951.1	60064477	60124624	41.0	40.333	37.667	1.071	55.0	55.0	28.333	1.941	1.7811451763479633	2.433317098119088e-07	2.926557050440525e-06		transcript1	
10	Opn3	XM_040278717.2	XM_040278715.2;XM_005326574.5	57609700	57648114	46.667	41.667	10.333	4.032	16.667	16.667	9.667	1.724	0.38728362884626955	2.4619824449125455e-07	2.956039630316581e-06		transcript1	
12	Asap2	XR_013429280.1	XM_078029689.1	114773194	114859915	31.333	11.333	30.0	0.378	26.0	14.0	15.667	0.894	2.4820872083072056	2.5396278558476367e-07	3.044133052800534e-06			
5	Mga	XM_078049775.1	XM_078049780.1	38408709	38412214	36.667	36.667	17.333	2.115	36.0	36.0	7.0	5.143	2.4482747630447554	2.782080177537496e-07	3.3235588698098944e-06	transcript1	transcript1	
13	Ccdc68	XM_078030000.1;XM_078029999.1	XM_078029995.1;XM_078029996.1	19498510	19509751	40.667	29.0	40.667	0.713	47.333	17.667	47.333	0.373	0.5193650614283916	2.8762184713872976e-07	3.4302639055741306e-06	transcript2	transcript2	
6	LOC144378620	XR_013440488.1	XR_013440490.1	46587783	46598732	13.333	13.333	11.333	1.176	21.0	21.0	5.333	3.938	3.1081105118928734	2.9834134068716215e-07	3.551783779699562e-06	transcript1	transcript1	
11	Pde4dip	XM_078026858.1;XM_078026893.1;XM_078026857.1;XM_078026856.1;XM_078026866.1;XM_078026859.1;XM_078026855.1	XM_078026887.1	98153488	98179131	70.667	22.0	9.0	2.444	35.667	15.0	15.667	0.957	0.3757594483913121	2.988087758483199e-07	3.551783779699562e-06			
12	Aak1	XM_078029076.1;XM_078029077.1	XM_078029066.1;XM_078029069.1;XM_078029071.1;XM_078029072.1;XM_078029074.1;XM_078029068.1;XM_078029073.1;XM_078029075.1	64904610	64915470	19.333	18.333	19.333	0.948	28.667	11.333	28.667	0.395	0.43243210986542624	3.067028791525964e-07	3.6395408326108106e-06	transcript2	transcript2	
2	Setd2	XM_078029157.1	XR_013428977.1;XM_078029154.1	16680847	16684899	56.667	44.333	56.667	0.782	78.333	38.0	78.333	0.485	0.6091535388303756	3.0860334042296436e-07	3.655999640285368e-06	transcript2	transcript2	
3	Kalrn	XM_078044077.1	XM_078044081.1	143851775	143877812	97.667	3.0	47.333	0.063	154.333	11.667	51.667	0.226	3.2669372997262522	3.199146384669202e-07	3.7795581154818567e-06			
10	Rabgap1l	XM_040276928.2	XR_013426383.1	8385478	8398548	21.667	21.667	6.333	3.421	17.333	17.333	14.333	1.209	0.36910126781296804	3.2341604230100137e-07	3.812454008581341e-06	transcript1	transcript1	
6	Slc46a3	XM_040281636.2	XR_002484603.3;XR_013423458.1	176215511	176226935	59.667	39.333	59.667	0.659	88.667	32.333	88.667	0.365	0.5805931960813854	3.3032139645463275e-07	3.887418748358653e-06	transcript2	transcript2	
6	Erc1	XM_021732176.3;XM_021732171.3;XM_040281168.2;XM_040281173.2;XM_040281169.2	XM_021732181.3;XM_078015480.1	108634063	108674620	45.0	45.0	21.333	2.109	97.333	97.333	26.333	3.696	1.822804021270044	3.3763263399310024e-07	3.953855845445516e-06	transcript1	transcript1	
x	LOC144371774	XR_013431878.1	XR_013431879.1	93689615	93698977	41.0	4.0	10.667	0.375	18.667	13.667	10.333	1.323	3.504193335211055	3.469364033838495e-07	4.0561366044220175e-06			
5	Dph6	XM_005337126.5	XM_078049874.1	44008284	44017649	9.0	6.333	9.0	0.704	27.333	5.667	27.333	0.207	0.29755394286294573	3.592164303441024e-07	4.192821285327884e-06	transcript2	transcript2	
11	Ccnl2	XM_040287751.2	XR_013427308.1	278462	281221	62.0	35.667	47.0	0.759	131.667	129.0	109.667	1.176	1.5730942088550641	3.6271250951256975e-07	4.2266989651873926e-06			
11	LOC101977879	XM_078026210.1	XM_005318000.5	34571412	34573508	194.0	194.0	158.0	1.228	412.0	412.0	269.0	1.532	1.2619958218979692	3.705211080935572e-07	4.310637728147266e-06	transcript1	transcript1	
2	Plekha8	XR_005736552.2;XM_013355993.4	XM_078039908.1;XM_005319159.5	145443913	145452411	31.0	28.0	30.667	0.913	26.667	26.667	13.333	2.0	2.103939692538065	3.8161511384908166e-07	4.4253887055036306e-06		transcript1	
7	Dis3l2	XR_013424398.1	XM_078018215.1	191748374	191825022	34.667	27.0	16.667	1.62	43.333	11.667	17.0	0.686	0.4226729522982617	3.820622611542696e-07	4.4253887055036306e-06			
9	Lcorl	XM_040292602.2	XM_040292601.2	12375371	12392635	46.667	28.0	21.333	1.313	37.0	27.0	9.0	3.0	2.296540987102206	3.822491648714512e-07	4.4253887055036306e-06			
10	Rabgap1l	XM_040276928.2	XM_005319782.5	8385478	8416034	21.667	21.667	7.333	2.955	17.333	17.333	16.333	1.061	0.39018579616703297	4.056063594555336e-07	4.688177401499025e-06	transcript1	transcript1	
12	LOC120885096	XM_078028007.1	XR_013428408.1;XM_078028009.1	8665108	8694133	12.667	4.333	12.667	0.342	22.667	1.333	22.667	0.059	0.1734276287082076	4.3262912208446276e-07	4.9762832782574716e-06	transcript2	transcript2	
12	LOC120885096	XM_078028007.1	XR_013428412.1;XR_013428406.1	8665108	8694137	12.667	4.333	12.667	0.342	22.667	1.333	22.667	0.059	0.1734276287082076	4.3262912208446276e-07	4.9762832782574716e-06	transcript2	transcript2	
7	Pcmtd1	XM_078017187.1	XM_013361535.4	76109013	76112005	87.333	87.333	81.0	1.078	54.0	54.0	30.333	1.78	1.637494258613815	4.363162589482639e-07	5.0105996188897395e-06	transcript1	transcript1	
12	Eml6	XM_078029166.1	XR_013428979.1	77215261	77235638	9.667	4.0	7.667	0.522	5.0	5.0	1.0	5.0	7.626151973910486	4.408398620822503e-07	5.054395842231276e-06		transcript1	
3	Pigl	XM_078042942.1	XM_078042951.1	60064469	60124624	41.0	41.0	37.667	1.088	55.0	55.0	28.333	1.941	1.7576587744069934	4.483669903143522e-07	5.132432429321845e-06	transcript1	transcript1	
8	Zbtb24	XM_013360692.4	XM_005330158.5;XM_040283190.2	53933613	53944924	24.0	12.667	19.333	0.655	24.333	23.667	14.333	1.651	2.359220479293595	4.5532047937441897e-07	5.195323418502986e-06			
13	Aopep	XM_078030527.1;XM_078030528.1	XR_013429875.1	91410784	91471051	64.667	32.0	50.333	0.636	53.0	48.333	49.333	0.98	1.7047462951021786	5.067605899172063e-07	5.763794569026372e-06			
5	Klc1	XM_078051000.1	XM_078050991.1	122692279	122707544	44.0	44.0	35.333	1.245	38.0	22.667	32.667	0.694	0.5406494293749711	5.16262404932538e-07	5.8625013127905425e-06	transcript1		
4	Carnmt1	XM_078047485.1	XM_005324110.5	137232956	137236541	41.0	25.333	41.0	0.618	37.333	33.0	29.333	1.125	1.8511254051964163	5.174248092325255e-07	5.8663449709165315e-06	transcript2		
8	Scaf8	XR_013424749.1	XM_078018852.1	11591138	11782601	47.333	5.0	47.333	0.106	100.333	3.0	100.333	0.03	0.2837318968453657	5.189313987132331e-07	5.874072430585404e-06	transcript2	transcript2	
3	Myo19	XM_040269091.2	XR_005726401.2;XR_005726400.2;XM_040269092.2	35391605	35394593	33.667	33.667	14.0	2.405	29.0	23.667	21.0	1.127	0.4752237381772684	5.229761127265126e-07	5.910460194623445e-06	transcript1		
7	Dis3l2	XM_078018226.1	XM_078018215.1	191781640	191825022	34.667	24.0	16.667	1.44	43.333	9.667	17.0	0.569	0.4066078275604374	5.288492915290216e-07	5.967364430565188e-06			
13	Kiaa1328	XM_040273708.2	XM_078030104.1	34420171	34430103	15.667	3.333	7.333	0.455	15.0	12.0	6.667	1.8	4.021560144405857	5.508183592597065e-07	6.195618827692118e-06			
5	Ralgapa2	XM_078051338.1	XR_013439515.1	156864625	157043852	30.667	21.667	22.667	0.956	33.0	12.333	30.0	0.411	0.4603369506822231	5.614746956481264e-07	6.285691561343805e-06			
5	Ralgapa2	XM_078051338.1	XM_078051335.1	156864625	157043853	30.667	21.667	22.667	0.956	33.0	12.333	30.0	0.411	0.4603369506822231	5.614746956481264e-07	6.285691561343805e-06			
12	Vps54	XR_002483602.3	XM_078029118.1	69762446	69770503	51.667	41.0	28.667	1.43	49.0	27.0	33.667	0.802	0.537757092413853	5.682331584861419e-07	6.3414107968986365e-06			
4	Fnbp4	XM_078046014.1	XM_005329962.5	19203878	19213056	51.667	45.0	51.667	0.871	77.0	42.667	77.0	0.554	0.6266575316713979	5.759962627531375e-07	6.417986527077212e-06	transcript2	transcript2	
4	Fnbp4	XR_013437568.1;XR_013437569.1	XM_005329962.5	19196908	19213056	51.667	37.333	51.667	0.723	77.0	33.333	77.0	0.433	0.6029327085447497	5.871217248913699e-07	6.531729189416491e-06	transcript2	transcript2	
6	Plekha5	XM_078015179.1	XM_078015180.1	88803330	88814001	41.667	30.0	30.0	1.0	51.667	24.667	13.0	1.897	2.1253274584459	5.95266144729323e-07	6.612004602921654e-06			
3	Llgl2	XM_013361619.4	XM_078041690.1	5739791	5745451	27.333	27.333	18.0	1.518	47.333	47.333	17.0	2.784	2.0504755136515596	5.977401576797827e-07	6.628038758565983e-06	transcript1	transcript1	
9	LOC144366635	XR_013425734.1	XR_013425733.1	18214373	18219534	18.333	18.333	3.333	5.5	13.0	13.0	8.667	1.5	0.3009278757226517	5.985714777749898e-07	6.628038758565983e-06	transcript1	transcript1	
11	Fggy	XM_078026361.1	XM_078026357.1;XM_005326012.5;XM_021726821.3;XM_078026363.1;XM_078026364.1;XM_040288743.2	45604634	45674012	39.667	36.333	25.0	1.453	50.333	30.333	40.333	0.752	0.5227291545866309	6.107148438761414e-07	6.7415344006172516e-06			
5	Klc1	XM_078051000.1	XM_078050982.1	122692279	122710638	44.0	44.0	31.667	1.389	38.0	22.667	30.333	0.747	0.5365976142584903	6.188526737838983e-07	6.820791079475782e-06	transcript1		
x	Alg13	XM_040284477.2	XM_005323343.5;XM_040284479.2	36877679	36898159	30.0	16.0	30.0	0.533	23.333	4.333	23.333	0.186	0.3574914453637349	6.229396835169453e-07	6.8552249561679306e-06	transcript2	transcript2	
3	Pigl	XR_005726560.2	XM_078042951.1	60064559	60124624	41.0	40.667	37.667	1.08	55.0	54.333	28.333	1.918	1.7459015461455905	6.401934725644508e-07	7.0233860164235585e-06			
10	Zscan25	XM_078023757.1	XM_005339743.5	110715801	110720947	28.667	28.667	18.667	1.536	43.667	24.0	32.333	0.742	0.5081372087774993	6.776757490088531e-07	7.423155896835437e-06	transcript1		
11	Kazn	XM_078025327.1	XM_078025323.1	9823653	9856537	42.667	42.667	1.0	42.667	68.0	68.0	7.333	9.273	0.19131265899490718	6.834519281011644e-07	7.4749273856840095e-06	transcript1	transcript1	
3	LOC101959776	XM_005339436.3	XR_013436426.1	64157049	64190916	17.667	17.667	1.0	17.667	12.667	12.667	4.333	2.923	0.16887336447452003	6.85052403994811e-07	7.480940362642721e-06	transcript1	transcript1	
7	Trip12	XM_078018161.1	XR_013424357.1	189883952	189935253	89.0	34.667	31.667	1.095	166.0	39.667	20.0	1.983	1.8731594507889888	7.035513221856963e-07	7.671187463954299e-06			
3	Dscam	XM_021725291.2	XM_078044664.1	211639672	211654580	166.333	1.333	166.333	0.008	36.667	1.667	36.667	0.045	6.149262602466374	7.095437228376173e-07	7.724696187467637e-06	transcript2	transcript2	
3	Trim37	XR_013436154.1	XM_078042329.1	32833537	32849686	20.333	10.333	20.333	0.508	17.667	17.0	13.333	1.275	2.492758741176665	7.150709456489495e-07	7.772984935909192e-06	transcript2		
5	Gon7	XM_078050746.1	XM_005339149.5	113113773	113128571	14.667	14.667	11.0	1.333	51.0	51.0	16.0	3.188	2.333973483029408	7.257782212546276e-07	7.877348986788032e-06	transcript1	transcript1	
4	Pcsk5	XM_005324113.5	XM_078047477.1;XM_040285657.2	136221639	136241586	9.0	9.0	5.333	1.688	30.667	30.667	5.667	5.412	3.3112248475829014	7.395159923069828e-07	8.01423723778648e-06	transcript1	transcript1	
4	Msantd2	XM_005339526.5	XM_040285456.2	108152856	108160641	22.0	22.0	11.667	1.886	16.0	10.333	13.333	0.775	0.3885366882419729	7.586320540220114e-07	8.19644950627727e-06	transcript1		
5	Sord	XM_078049682.1	XM_040274755.2	35625169	35636214	277.333	107.333	108.667	0.988	252.667	199.0	252.667	0.788	0.7510036941456059	7.897817098911515e-07	8.52006935518939e-06		transcript2	
8	Pde10a	XR_013424690.1	XM_013356933.4	3524783	3532989	5.667	5.333	4.333	1.231	11.0	2.333	11.0	0.212	0.16971851938113766	8.148075164554635e-07	8.776746622031619e-06		transcript2	
8	Scaf8	XR_013424744.1	XM_078018850.1	11675386	11791524	47.333	10.667	34.667	0.308	100.333	5.0	48.667	0.103	0.35657454769685404	8.832112094633678e-07	9.499190047400572e-06			
2	Dot1l	XM_078033254.1	XM_078033245.1;XM_078033247.1;XM_078033248.1;XM_078033251.1	1465627	1469723	40.0	17.0	40.0	0.425	20.0	19.333	20.0	0.967	2.105312942482612	9.185053880974066e-07	9.8638889340174e-06	transcript2	transcript2	
9	Coq2	XM_078021512.1	XM_005339312.5	63843262	63863115	35.333	12.0	35.333	0.34	49.667	6.667	49.667	0.134	0.4122765627728173	9.767481437723136e-07	1.0473564433221193e-05	transcript2	transcript2	
15	LOC101956983	XR_013430772.1;XR_013430770.1	XM_078032028.1	13400439	13427292	12.0	5.667	5.333	1.063	10.667	2.667	10.667	0.25	0.2097588007557028	1.1008429505159674e-06	1.1768771482993525e-05		transcript2	
5	Man2a2	XM_040274174.2	XM_013356320.4	135634136	135641227	63.667	24.0	63.667	0.377	38.667	27.333	38.667	0.707	1.792017353208372	1.1197760643910186e-06	1.1953231751820168e-05	transcript2	transcript2	
2	Galnt11	XM_078040889.1	XM_078040884.1;XM_078040888.1	226686499	226693417	20.0	17.333	19.333	0.897	25.333	10.0	25.333	0.395	0.4338404232860347	1.150642924785479e-06	1.2264337761186543e-05		transcript2	
9	Cenpc	XM_005331715.5	XR_005736991.2	50226482	50234553	26.333	13.0	18.0	0.722	19.667	18.0	10.667	1.687	2.4463413379413086	1.1531109517072863e-06	1.2272272012191148e-05			
12	LOC120885096	XM_078028007.1	XR_013428410.1;XR_013428407.1;XM_078028011.1	8665108	8694450	12.667	4.333	11.0	0.394	22.667	1.333	19.0	0.07	0.17933124541941733	1.1627966995545788e-06	1.2356884329594928e-05			
9	Coq2	XM_078021505.1;XM_078021506.1;XM_078021502.1;XM_078021500.1;XM_078021504.1;XM_078021499.1;XM_078021511.1;XM_078021507.1;XM_078021510.1;XM_078021508.1;XM_078021503.1;XM_078021509.1;XM_078021501.1;XM_078021497.1;XM_078021498.1	XM_078021515.1	63802796	63856796	35.333	3.333	32.0	0.104	49.667	11.667	36.333	0.321	2.89608429136956	1.1663481743494464e-06	1.2376153504274304e-05			
6	Apaf1	XM_078052954.1	XM_078052956.1	20700295	20726653	19.0	14.0	15.333	0.913	22.333	5.333	17.333	0.308	0.35177963470014784	1.1906591654235104e-06	1.2615317347939573e-05			
8	Srpk1	XM_078020124.1	XM_005318768.5	114933637	114938013	25.333	22.333	25.333	0.882	48.0	21.667	48.0	0.451	0.5243969880527488	1.2003036824781024e-06	1.2698606566484531e-05	transcript2	transcript2	
10	Crem	XM_078023382.1	XM_078023381.1	89484924	89488049	40.0	38.667	22.667	1.706	35.0	26.0	29.667	0.876	0.5279972409267666	1.290369324010167e-06	1.3631201167585147e-05			
5	Mga	XR_013438818.1;XR_013438816.1;XR_013438817.1	XM_078049778.1	38400998	38412666	36.667	16.0	25.667	0.623	36.0	18.0	13.333	1.35	2.2621293248671237	1.308041844719095e-06	1.379741916207401e-05			
2	Dennd2a	XM_078040648.1	XM_078040656.1	217637609	217644913	23.0	23.0	4.333	5.308	3.667	3.667	3.333	1.1	0.2281928706326723	1.3141576511413656e-06	1.3841423781252254e-05	transcript1	transcript1	
x	Arhgap6	XM_078035128.1	XM_078035123.1	120206575	120210935	7.333	6.667	3.667	1.818	10.333	4.333	10.333	0.419	0.2424252265637109	1.3291160439614497e-06	1.3978295765148483e-05		transcript2	
9	Lcorl	XM_021722063.3;XM_078021118.1	XM_040292601.2	12345511	12392635	46.667	32.333	21.333	1.516	37.0	29.333	9.0	3.259	2.1865105085008274	1.3491077741994108e-06	1.4167621463569033e-05			
9	Pds5a	XM_078021206.1	XM_078021207.1	30054848	30081110	24.333	23.333	19.667	1.186	90.667	36.667	14.0	2.619	2.123422349439733	1.3742030042143044e-06	1.4409904845369436e-05			
3	Armc7	XM_013361700.4	XM_040268473.2	6104141	6110753	32.0	32.0	19.0	1.684	36.333	31.0	33.0	0.939	0.5301939346021907	1.3828364438201692e-06	1.4479110999999419e-05	transcript1		
6	N4bp2l2	XM_040281616.2;XM_078016140.1	XM_005317080.4;XM_078016131.1	172894532	172961432	33.333	33.333	8.0	4.167	45.333	45.333	3.333	13.601	3.1425673169974417	1.422185601526924e-06	1.4869253278813068e-05	transcript1	transcript1	
3	Znf652	XM_078042199.1	XM_078042195.1;XM_078042196.1	24929874	24943093	31.667	4.333	31.667	0.137	48.0	1.333	48.0	0.028	0.2070048450989825	1.4364675988492853e-06	1.4996553231388435e-05	transcript2	transcript2	
5	Mga	XM_078049779.1;XM_078049774.1	XM_078049778.1	38403671	38412666	36.667	21.667	25.667	0.844	36.0	23.333	13.333	1.75	2.1260531642758562	1.5746108017461992e-06	1.6390685538644647e-05			
3	Pigl	XM_078042939.1	XM_078042951.1	60065501	60124624	41.0	35.333	37.667	0.938	55.0	47.0	28.333	1.659	1.741124005058021	1.6016450692282224e-06	1.6647756048036414e-05			
11	Fggy	XM_078026361.1	XR_013427819.1	45604634	45673873	39.667	36.333	26.0	1.397	50.333	30.333	41.0	0.74	0.5386495628337784	1.6166241632789627e-06	1.6778956330242292e-05			
5	Scfd1	XM_078050267.1	XR_013439044.1	83476295	83485922	29.333	29.333	19.0	1.544	52.0	52.0	16.333	3.184	1.9433821572814725	1.7764125996725112e-06	1.8410564351773333e-05	transcript1	transcript1	
6	Rbfox2	XR_013440306.1	XM_021724450.3	10748245	10756038	50.0	40.333	50.0	0.807	118.0	63.0	118.0	0.534	0.6560142334696126	1.780906652389424e-06	1.8429676358684923e-05	transcript2	transcript2	
2	Agmo	XM_078040034.1	XM_078040039.1	158447234	158460321	102.0	65.0	73.333	0.886	113.0	83.333	63.667	1.309	1.4730596358863115	1.7834335689794817e-06	1.8429676358684923e-05			
6	Ebpl	XM_078016044.1;XM_078016039.1	XM_005330239.4	163075327	163085304	57.667	23.0	31.333	0.734	13.0	13.0	7.333	1.773	2.5591662513528872	1.7962296488810327e-06	1.8535007391352105e-05		transcript1	
6	Rbfox2	XM_021724436.3	XM_021724450.3	10746925	10756038	50.0	44.0	50.0	0.88	118.0	70.667	118.0	0.599	0.6624090516576483	1.8103016051290843e-06	1.8653180070215743e-05	transcript2	transcript2	
5	Mga	XR_013438818.1;XR_013438816.1;XR_013438817.1	XM_078049777.1	38400998	38412644	36.667	16.0	25.333	0.632	36.0	18.0	13.333	1.35	2.2377251405214933	1.8382278405509376e-06	1.891355812821196e-05			
7	Sf3b1	XM_005324345.4	XM_078017787.1	162036971	162043142	86.0	86.0	72.0	1.194	121.0	121.0	71.0	1.704	1.4320529347322657	1.8638937817565381e-06	1.914996208673384e-05	transcript1	transcript1	
11	Pde4dip	XM_078026858.1;XM_078026893.1;XM_078026857.1;XM_078026856.1;XM_078026866.1;XM_078026859.1;XM_078026855.1	XM_078026888.1	98153488	98185951	70.667	22.0	24.0	0.917	35.667	15.0	35.667	0.421	0.48500439157563097	1.9372585443382567e-06	1.9875044431827648e-05		transcript2	
10	Usp42	XM_078023686.1	XM_078023689.1	109116671	109118818	22.667	22.667	19.667	1.153	74.333	74.333	35.0	2.124	1.8494141108290592	1.954464533191693e-06	2.002271579327317e-05	transcript1	transcript1	
5	Ccm2l	XM_005320587.5	XM_040274359.2	175911414	175924640	10.0	10.0	1.333	7.502	6.333	6.333	5.333	1.188	0.1784660492547044	1.9629461144780087e-06	2.008071312511986e-05	transcript1	transcript1	
3	Rrp1b	XM_013357822.4	XM_021725269.3	214324854	214327497	41.667	29.0	21.333	1.359	33.667	31.333	11.333	2.765	2.0932677931467722	1.9946178715971333e-06	2.0375436507563257e-05			
3	Kalrn	XM_078044067.1	XM_078044086.1	143832814	144012091	97.667	1.667	3.333	0.5	154.333	9.333	2.667	3.499	6.469135215227296	2.0067293715539626e-06	2.046978957802896e-05			
6	Slco1b3	XR_013423033.1	XM_078015130.1	87347791	87351590	500.0	257.667	500.0	0.515	247.667	162.0	247.667	0.654	1.2242146661487974	2.0245928309082418e-06	2.062246202584647e-05	transcript2	transcript2	
5	Mga	XM_078049779.1;XM_078049774.1	XM_078049777.1	38403671	38412644	36.667	21.667	25.333	0.855	36.0	23.333	13.333	1.75	2.1034988846705054	2.2513927113381564e-06	2.2867212702892544e-05			
3	Slc43a2	XM_005327896.5	XM_078042621.1	45001600	45006757	15.333	5.0	15.333	0.326	14.0	12.667	14.0	0.905	2.9425533677423035	2.267982210299491e-06	2.300289649192646e-05	transcript2	transcript2	
13	Aopep	XM_078030515.1;XM_078030516.1;XM_078030518.1;XM_078030519.1;XM_078030520.1;XM_078030522.1	XM_078030502.1	91461234	91479002	64.667	64.667	29.0	2.23	53.0	52.667	44.0	1.197	0.592130291205089	2.2893285900205854e-06	2.3186372063935377e-05	transcript1		
11	Adgrl2	XM_078026581.1;XM_078026582.1;XM_078026583.1;XM_078026584.1;XM_078026585.1;XM_078026586.1;XM_078026587.1;XM_078026594.1;XM_078026590.1;XM_078026591.1;XM_078026592.1;XM_078026593.1;XM_078026588.1;XM_078026589.1;XM_078026595.1;XM_078026598.1;XM_078026596.1;XM_078026597.1	XM_078026548.1;XM_078026555.1;XM_078026566.1;XM_078026556.1;XM_078026558.1;XM_078026567.1;XM_078026561.1;XM_078026563.1;XM_078026570.1;XM_078026557.1;XM_078026559.1;XM_078026560.1;XM_078026562.1;XM_078026569.1;XM_078026564.1;XM_078026565.1;XM_078026572.1;XM_078026568.1;XM_078026571.1;XM_078026576.1;XM_078026574.1;XM_078026578.1;XM_078026573.1;XM_078026577.1;XM_078026575.1;XM_078026580.1	65452537	65454554	47.667	47.667	24.333	1.959	72.667	72.667	60.667	1.198	0.6147166735313033	2.376198689021787e-06	2.3963930121579496e-05	transcript1	transcript1	
1	Tcf7l2	XM_040271717.2	XM_078048346.1;XM_078048192.1;XM_078048144.1	15883482	15889316	64.333	64.333	63.667	1.01	142.0	142.0	98.667	1.439	1.4259550058192807	2.3807992058382277e-06	2.3976365410987525e-05	transcript1	transcript1	
6	Kansl2	XM_078014773.1	XM_078014769.1	65868231	65872006	62.667	27.667	54.0	0.512	58.0	47.0	58.0	0.81	1.6312609282923012	2.5160675008387894e-06	2.529416347141719e-05		transcript2	
4	Ptar1	XM_078047547.1	XM_021725621.3	141999788	142008824	33.667	33.667	25.0	1.347	19.0	19.0	5.667	3.353	2.4121100053557707	2.51875869399365e-06	2.529416347141719e-05	transcript1	transcript1	
3	Llgl2	XM_013361619.4	XM_078041689.1	5739791	5744257	27.333	27.333	18.333	1.491	47.333	47.333	17.0	2.784	1.9825242971863082	2.523820832651417e-06	2.5309301871095904e-05	transcript1	transcript1	
3	LOC144375614	XR_013435631.1	XR_013435630.1	19092341	19099018	161.667	10.667	161.667	0.066	2.667	1.333	2.667	0.5	6.318821097047327	2.594385498122111e-06	2.5980344228733376e-05	transcript2	transcript2	
x	Smc1a	XM_021719759.3	XR_013431816.1;XR_002482768.3	79869530	79874624	34.667	23.0	8.0	2.875	59.333	44.333	32.0	1.385	0.4660677144991486	2.605628347932562e-06	2.605628347932562e-05			
10	Sdccag8	XM_078022973.1	XM_040277164.2	55989608	56031130	22.667	11.0	22.667	0.485	15.333	11.333	9.333	1.214	2.593661579610955	2.665573317594361e-06	2.6506818465463477e-05	transcript2		
7	Dis3l2	XM_078018230.1	XM_040268002.2;XM_040268006.2	191663252	191824753	34.667	30.0	16.0	1.875	43.333	16.333	18.333	0.891	0.47779622760383905	2.7818013055217483e-06	2.7624024121778033e-05			
x	Fam120c	XM_078034770.1	XM_078034773.1	80633222	80675581	21.0	16.0	13.333	1.2	26.333	11.667	21.333	0.547	0.42976202519269624	2.9000831868807853e-06	2.8758485084388847e-05			
7	Baz2b	XM_021730715.3	XM_021731488.3	129268289	129273891	14.333	12.667	14.333	0.884	22.333	8.333	22.333	0.373	0.4008533875157296	2.9056169237008523e-06	2.8773285809109968e-05	transcript2	transcript2	
9	Rufy3	XR_013425813.1	XM_013361939.4	53233931	53240749	108.333	100.667	97.333	1.034	93.0	71.667	93.0	0.771	0.7106491251694513	3.0984681187461583e-06	3.059790985502448e-05		transcript2	
5	Ralgapa2	XM_078051338.1	XM_078051331.1	156864625	157036983	30.667	21.667	12.667	1.711	33.0	12.333	18.0	0.685	0.444684211166071	3.1308736212934214e-06	3.0875097207214905e-05			
9	Tbc1d1	XM_078021183.1	XM_005319905.3	28793343	28799728	15.333	15.333	4.0	3.833	7.333	7.333	7.0	1.048	0.2958182562765895	3.1402403175788907e-06	3.0924634939366117e-05	transcript1	transcript1	
5	Mga	XM_078049769.1	XM_078049778.1	38403098	38412666	36.667	24.667	25.667	0.961	36.0	25.667	13.333	1.925	2.0403140224013945	3.2023656278540396e-06	3.149287744519442e-05			
9	Pcdh7	XM_021722719.3	XM_078021174.1	22938569	23112788	7.333	7.333	1.333	5.501	4.0	1.333	2.667	0.5	0.1077017839736302	3.2126644304384527e-06	3.1550580337547286e-05	transcript1		
1	Zfyve27	XM_013362856.4	XM_078030683.1	28936223	28940604	17.667	16.0	17.667	0.906	33.0	13.667	33.0	0.414	0.46892584941807103	3.2675994340623833e-06	3.204587874727847e-05	transcript2	transcript2	
