chr	Gene	Transcript1	Transcript2	TTS_transcript1	TTS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
4	Ubap1	XM_078047760.1	XM_013359091.4	173197495	173200001	59.667	42.333	59.667	0.709	117.0	55.667	117.0	0.476	0.6518015678966534	1.1355685854080927e-06	1.4515706154588187e-05	transcript2	transcript2	
16	Gxylt2	XM_078033586.1;XM_078033585.1;XM_078033583.1	XM_078033587.1	51369943	51373751	26.667	1.333	26.667	0.05	6.667	2.667	6.667	0.4	6.593403785664356	1.1556249410509047e-06	1.4719230018394349e-05	transcript2	transcript2	
5	Tasp1	XM_078051407.1	XM_078051397.1	163237535	163406773	19.667	14.667	15.0	0.978	30.333	13.333	30.333	0.44	0.43787578908495556	1.1829046181185433e-06	1.5039787287507193e-05		transcript2	
3	Cdk12	XM_078042081.1;XM_078042082.1;XM_078042079.1;XM_078042080.1;XM_021724188.3;XM_078042071.1;XM_078042069.1;XM_021724185.3;XM_078042070.1;XM_021724186.3;XM_021724184.3;XM_078042073.1;XM_078042068.1	XM_005321775.5;XM_005321776.4;XM_005321774.5	22426870	22449306	59.667	54.0	49.333	1.095	94.333	65.333	94.333	0.693	0.6518307563005384	1.1872404849664982e-06	1.5068007581036483e-05		transcript2	
2	Depdc5	XR_013434977.1	XM_078039562.1	112133160	112150095	48.0	15.667	22.333	0.702	83.333	26.0	16.667	1.56	2.1637340854626186	1.2250318498622274e-06	1.5492409895238116e-05			
6	Csnk1e	XM_078052735.1	XM_040278026.2	8944459	8949216	13.0	8.333	13.0	0.641	43.667	11.667	43.667	0.267	0.4067114997482046	1.2278356895130679e-06	1.5500337073285537e-05	transcript2	transcript2	
7	Dis3l2	XM_078018230.1	XR_013424398.1	191663252	191748374	34.667	30.0	27.0	1.111	44.0	26.0	11.0	2.364	2.1090738069253674	1.2456435261733225e-06	1.5697313108591252e-05			
10	Rabgap1l	XM_078022356.1	XM_005319782.5	8301384	8416034	21.667	9.333	7.333	1.273	30.0	14.667	30.0	0.489	0.380675240295237	1.2487024880561072e-06	1.5708059567066224e-05		transcript2	
6	Clybl	XM_040281678.2;XM_040281679.2;XM_013360927.3;XM_005317017.4;XM_078016285.1;XM_021729822.3	XM_040281675.2;XM_078016284.1	189314569	189319361	24.0	24.0	10.333	2.323	42.0	42.0	7.0	6.0	2.4889322153831612	1.2582058112821087e-06	1.579969202174359e-05	transcript1	transcript1	
6	Bicd1	XM_078014920.1	XM_005334047.5	76416735	76425997	9.667	1.667	4.333	0.385	10.667	8.667	3.333	2.6	6.726039355472303	1.2892094739160052e-06	1.613211151894896e-05			
5	Arhgap5	XM_078050237.1	XM_078050243.1	82353429	82362452	30.333	28.667	24.0	1.194	51.333	51.333	21.0	2.444	1.9187977725792684	1.334571071005794e-06	1.667043162379167e-05		transcript1	
5	Ralgapa2	XM_078051334.1	XM_078051331.1	157028034	157036983	30.667	20.667	12.667	1.632	80.0	23.0	29.667	0.775	0.47044600003018994	1.3478903798811978e-06	1.6807319623037005e-05			
x	LOC144371774	XR_013431882.1	XR_013431881.1	93504710	93694382	41.0	41.0	25.0	1.64	42.667	31.333	35.667	0.878	0.5467166032692367	1.3686273032246854e-06	1.7036060138041537e-05	transcript1		
4	Nars2	XM_021725133.3;XM_040284998.2	XM_078046751.1	66213448	66225504	20.333	20.333	11.333	1.794	40.0	40.0	10.0	4.0	2.3276181107547784	1.4761800552861524e-06	1.8338259433152485e-05	transcript1	transcript1	
5	Tasp1	XM_078051407.1	XM_005320468.5;XM_040274111.2;XM_040274112.2;XM_078051396.1;XM_040274113.2;XM_078051399.1	163237535	163454040	19.667	14.667	9.333	1.572	30.333	13.333	20.667	0.645	0.3994345810041089	1.480982970880205e-06	1.8338259433152485e-05			
2	Ilf3	XM_013363313.4;XM_013363314.4	XM_005336139.5;XM_013363309.4;XM_013363310.4	8572026	8578652	81.333	24.667	81.333	0.303	92.667	45.333	92.667	0.489	1.6100748105716929	1.4809885800539881e-06	1.8338259433152485e-05	transcript2	transcript2	
11	Fggy	XM_078026362.1	XM_078026357.1;XM_005326012.5;XM_021726821.3;XM_078026363.1;XM_078026364.1;XM_040288743.2	45635302	45674012	39.667	39.667	25.0	1.587	49.0	48.667	48.333	1.007	0.5761788992062563	1.4859789752928933e-06	1.8338259433152485e-05	transcript1		
5	Ppip5k1	XM_078049725.1	XM_040274209.2;XM_078049705.1;XM_078049707.1;XM_078049704.1;XM_078049708.1;XM_078049711.1;XM_078049706.1;XM_078049710.1;XM_078049712.1;XM_078049713.1;XM_078049715.1;XM_078049716.1;XM_040274211.2;XM_078049709.1;XM_040274220.2;XM_040274223.2	36700552	36729547	10.333	7.333	6.0	1.222	21.0	8.333	21.0	0.397	0.3239539318930895	1.4861201815911495e-06	1.8338259433152485e-05		transcript2	
12	Aak1	XM_078029076.1;XM_078029077.1	XM_078029066.1;XM_078029069.1;XM_078029071.1;XM_078029072.1;XM_078029074.1;XM_078029068.1;XM_078029073.1;XM_078029075.1	64904610	64915470	19.333	18.333	19.333	0.948	39.333	18.0	39.333	0.458	0.4856774410667464	1.4921708601356994e-06	1.8381066650806536e-05	transcript2	transcript2	
1	Sfxn2	XM_078017664.1;XM_040273005.2;XM_040273004.2;XM_021731839.3	XR_013424218.1	24555989	24558789	48.667	48.667	34.667	1.404	116.333	116.333	52.667	2.209	1.577916041461852	1.497750066041448e-06	1.8417928273255805e-05	transcript1	transcript1	
4	Pcsk5	XM_078047476.1;XM_078047475.1	XM_005324113.5	136079714	136221639	9.0	6.0	9.0	0.667	22.0	4.333	22.0	0.197	0.29268039415456215	1.5746564398628263e-06	1.933026526176435e-05	transcript2	transcript2	
11	Espn	XM_021732812.3;XM_040287843.2	XM_078025144.1;XM_078025138.1;XM_078025139.1;XM_078025140.1;XM_078025141.1;XM_078025142.1;XM_078025143.1	3582483	3585100	93.0	45.333	93.0	0.487	96.667	31.667	96.667	0.328	0.6394053199661469	1.580519014481517e-06	1.9368838869377626e-05	transcript2	transcript2	
10	Pdpk1	XM_078024486.1;XM_078024487.1;XM_078024489.1	XM_078024488.1	137708990	137717745	49.667	26.667	49.667	0.537	48.667	43.0	48.667	0.884	1.6755930921567073	1.6046087622756909e-06	1.963026527045175e-05	transcript2	transcript2	
6	Poc1b	XM_078053035.1	XM_005324428.5	28660692	28689662	35.333	28.0	35.333	0.792	67.333	33.0	67.333	0.49	0.5780163944101417	1.6679465497681788e-06	2.0370119098369526e-05	transcript2	transcript2	
12	Rnaseh1	XR_005727372.2	XM_040271200.2	118832167	118834695	22.667	21.0	17.0	1.235	32.667	20.333	32.667	0.622	0.4953517710215969	1.6732777631711032e-06	2.0400235742770985e-05		transcript2	
4	Epb41l4b	XM_078047926.1;XM_040283816.2;XM_078047925.1	XR_013438213.1	186872142	186882608	89.667	8.333	7.0	1.19	134.0	55.333	18.667	2.964	2.537895797032418	1.680360483779151e-06	2.0451566913688128e-05			
1	Rufy2	XM_040272263.2	XM_005325971.5	53134497	53151183	21.0	12.0	10.667	1.125	26.333	12.333	26.333	0.468	0.41287170627542036	1.687334002827218e-06	2.0500172011790005e-05		transcript2	
12	Rmdn2	XM_078029346.1;XM_078029345.1	XM_078029348.1	91732474	91754587	68.0	60.667	26.333	2.304	56.333	56.333	40.667	1.385	0.5975028541011209	1.6901124959158334e-06	2.0500172011790005e-05		transcript1	
4	Ccdc82	XM_005338015.5	XM_078046905.1	82363213	82378103	6.0	6.0	5.0	1.2	11.667	11.667	2.333	5.001	4.653220954124113	1.7166397710801623e-06	2.078652239811353e-05	transcript1	transcript1	
10	Tmem248	XM_005328545.5	XM_078023964.1	122388767	122391395	44.0	44.0	39.667	1.109	109.333	109.333	63.667	1.717	1.544705190978361	1.9187936960271844e-06	2.3155612060531446e-05	transcript1	transcript1	
2	Prr14l	XR_013434981.1	XM_078039565.1	112314446	112329280	30.667	14.0	20.667	0.677	83.333	26.0	17.333	1.5	2.140501192344555	1.944894748044321e-06	2.3430880890144778e-05			
6	Plekha5	XM_078015179.1	XM_078015181.1	88803330	88947550	41.667	30.0	41.667	0.72	61.333	40.0	33.667	1.188	1.7564997692200994	1.9509069163519595e-06	2.3463610210178972e-05	transcript2		
3	Kalrn	XM_078044078.1	XM_078044084.1	143866965	143879751	97.667	73.667	47.667	1.545	202.0	202.0	92.333	2.188	1.439495865301174	2.003071359527914e-06	2.4015382864964626e-05		transcript1	
x	LOC144371774	XR_013431878.1	XR_013431877.1	93689615	93695812	41.0	4.0	35.0	0.114	42.667	13.667	42.667	0.32	2.6902724108298304	2.0035305367681164e-06	2.4015382864964626e-05		transcript2	
6	Usp15	XM_005328683.5;XM_005328682.5	XR_005731785.2	51858792	51881901	34.333	34.333	33.0	1.04	60.0	60.0	33.0	1.818	1.7170031654318014	2.0348698890595813e-06	2.4350039680847427e-05	transcript1	transcript1	
8	L3mbtl3	XM_078019173.1;XM_078019177.1;XM_078019178.1	XM_078019189.1	33208171	33214799	9.333	9.333	9.0	1.037	40.333	40.333	16.0	2.521	2.4117836269314012	2.081062025145644e-06	2.4861009427914403e-05	transcript1	transcript1	
y	LOC144372037	XM_078035460.1	XM_078035459.1	14905578	14916997	8.333	7.333	3.667	2.0	22.0	22.0	2.667	8.249	4.325108069164265	2.2168614854520617e-06	2.63568621363856e-05		transcript1	
6	LOC101974441	XM_005340355.4	XR_005732083.2;XR_013423344.1	157986934	158032352	9.333	9.333	2.0	4.666	19.0	19.0	15.667	1.213	0.2648748890594917	2.2173820814178336e-06	2.63568621363856e-05	transcript1	transcript1	
11	She	XM_078027485.1	XM_078027483.1	127884886	127889587	10.333	8.667	10.333	0.839	21.333	6.0	21.333	0.281	0.3526232971054294	2.2313326166931227e-06	2.6434423013069937e-05	transcript2	transcript2	
x	Smc1a	XM_021719756.3;XM_005339770.5	XR_013431816.1;XR_002482768.3	79863354	79874624	34.667	34.667	8.0	4.333	75.0	75.0	35.333	2.123	0.4820536632882291	2.251271695673149e-06	2.6626336334207344e-05	transcript1	transcript1	
3	LOC144376311	XR_013436622.1	XM_078043590.1	106163520	106172171	13.667	13.667	9.667	1.414	18.667	18.667	4.667	4.0	2.991133701814622	2.2761980425026592e-06	2.683200341493201e-05	transcript1	transcript1	
5	LOC144377760	XR_013438821.1	XR_013438820.1	38945547	38949165	122.667	67.0	122.667	0.546	134.667	52.0	134.667	0.386	0.6953720962707447	2.622992729852557e-06	3.071662538906284e-05	transcript2	transcript2	
6	Clybl	XM_040281678.2;XM_040281679.2;XM_013360927.3;XM_005317017.4;XM_078016285.1;XM_021729822.3	XM_021729816.3	189314569	189318639	24.0	24.0	11.333	2.118	42.0	42.0	9.0	4.667	2.26027179944983	2.714317785547367e-06	3.1733895949256574e-05	transcript1	transcript1	
8	Dcbld1	XM_005336089.5	XM_078019333.1	44868459	44874408	19.667	19.667	12.667	1.553	36.667	36.667	10.0	3.667	2.2700341430249003	2.728777292676341e-06	3.1850646432550075e-05	transcript1	transcript1	
1	Pwwp2a	XR_013439747.1	XM_078051873.1	171139255	171150543	39.0	35.333	39.0	0.906	52.333	26.0	52.333	0.497	0.5796223408452935	2.763024903594781e-06	3.2197606077896634e-05	transcript2	transcript2	
7	Sf3b1	XM_005324345.4	XM_078017787.1	162036971	162043142	86.0	86.0	72.0	1.194	135.667	135.667	81.0	1.675	1.4087787803187835	2.82554731186859e-06	3.28723804910202e-05	transcript1	transcript1	
3	LOC144376311	XR_013436622.1	XM_078043591.1	106163520	106170730	13.667	13.667	12.333	1.108	18.667	18.667	7.0	2.667	2.6068208131707333	2.8597682020147703e-06	3.3216230992406465e-05	transcript1	transcript1	
9	Afg2a	XM_078022146.1	XM_078022148.1;XM_078022147.1	145688023	145731219	21.0	21.0	16.0	1.312	41.0	24.667	34.333	0.718	0.5013905488771033	2.86810866050304e-06	3.325884961365089e-05	transcript1		
11	C8b	XM_005326021.4	XM_040288737.2	43177695	43188300	141.0	141.0	65.0	2.169	438.0	438.0	146.667	2.986	1.3604184733594935	2.914427891235136e-06	3.37410188383645e-05	transcript1	transcript1	
1	LOC120885806	XR_013437179.1	XR_005728533.2	98171600	98174180	49.333	49.333	38.0	1.298	51.667	51.667	23.667	2.183	1.7381595377884178	3.0231645190028632e-06	3.4799651706886695e-05	transcript1	transcript1	
4	Mvb12b	XM_078048225.1	XM_078048223.1	201873101	201883441	21.333	17.0	2.333	7.287	34.0	34.0	14.0	2.429	0.31990697923986045	3.0986064416490647e-06	3.5583996555711834e-05		transcript1	
3	Pigl	XM_040269604.2;XM_040269603.2;XM_005340815.5	XM_078042954.1	60062328	60101644	41.0	26.667	24.333	1.096	60.667	40.667	19.667	2.068	1.8711445347629725	3.158656900309977e-06	3.621519666700006e-05			
6	Clybl	XM_040281675.2;XM_078016284.1	XM_040281673.2;XM_021729794.3;XM_021729798.3	189319361	189334454	24.0	10.333	4.0	2.583	42.0	7.0	9.0	0.778	0.2759477593525023	3.18668491144196e-06	3.647780798949639e-05			
7	Efr3a	XM_005316147.5;XM_021724096.3;XM_078016702.1;XM_021724088.3;XM_021724109.3	XM_078016703.1	9721349	9725066	33.0	33.0	25.667	1.286	92.667	92.667	42.0	2.206	1.6594092262806936	3.256532954996448e-06	3.721751948567369e-05	transcript1	transcript1	
5	Atosa	XR_005729263.2	XM_005316586.5	29051699	29055158	101.667	84.0	101.667	0.826	122.667	73.667	122.667	0.601	0.7069880031010216	3.3032869135324365e-06	3.76913506800496e-05	transcript2	transcript2	
15	LOC101956983	XR_013430773.1;XR_013430771.1	XM_078032028.1	13419063	13427292	12.0	8.333	5.333	1.563	14.0	7.333	14.0	0.524	0.3172103099748899	3.3310078548159298e-06	3.794684148206307e-05		transcript2	
7	Dennd3	XM_040293584.2	XM_078016623.1	2865752	2868255	8.0	6.0	7.667	0.783	13.0	13.0	4.667	2.786	3.6071696933387236	3.3408904497897714e-06	3.798425246132489e-05		transcript1	
4	Smc5	XM_040285677.2;XM_005324097.4	XR_005733912.2	141460262	141462612	22.333	22.333	18.667	1.196	69.0	69.0	31.0	2.226	1.840432270405598	3.441658802875348e-06	3.902008069501987e-05	transcript1	transcript1	
7	Dis3l2	XM_078018227.1	XR_013424398.1	191665728	191748374	34.667	25.333	27.0	0.938	44.0	21.0	11.0	1.909	2.1102338916433014	3.5522044768952857e-06	4.014554900872133e-05			
3	Son	XM_078044566.1	XM_078044562.1	206344008	206360977	135.333	70.667	110.0	0.642	366.0	179.333	366.0	0.49	0.757396530401086	3.7909408840588485e-06	4.270806818749842e-05		transcript2	
16	LOC110597420	XM_078033465.1	XM_078033466.1	39605708	39612805	27.333	10.333	27.333	0.378	27.333	3.667	27.333	0.134	0.349545731246026	3.818999818455364e-06	4.2956206488787034e-05	transcript2	transcript2	
5	Pias1	XM_005316729.3	XM_078049402.1	15474842	15478568	63.333	63.333	38.333	1.652	152.667	152.667	59.667	2.559	1.498062434449162	3.966147519276758e-06	4.4540962677051285e-05	transcript1	transcript1	
10	Nudt5	XM_078023231.1;XM_078023232.1;XM_078023230.1	XM_078023253.1	76542879	76555748	27.667	27.667	16.0	1.729	30.333	30.333	8.0	3.792	2.2092907264464574	4.176694800511942e-06	4.6757966949127396e-05	transcript1	transcript1	
7	Ubr3	XM_078017558.1	XR_013424132.1;XR_013424133.1	138904187	138916945	59.0	20.667	32.333	0.639	103.667	34.667	30.667	1.13	1.8252268802888858	4.2577060858624285e-06	4.759005860493013e-05			
7	Ube2v2	XM_005332322.5;XM_078017198.1	XR_013424003.1	79700173	79702704	31.0	31.0	27.0	1.148	78.0	78.0	39.667	1.966	1.688488826189803	4.295281565687182e-06	4.793480367976918e-05	transcript1	transcript1	
4	Rgs3	XM_005329678.5	XM_005342754.3	190490338	190536657	18.667	9.0	18.667	0.482	64.333	13.667	64.333	0.212	0.45940294151028005	4.398296510493782e-06	4.900762309032195e-05	transcript2	transcript2	
6	Naa16	XM_040281461.2	XM_005336780.5;XM_078015832.1;XM_078015834.1	155330579	155351216	25.667	21.0	24.667	0.851	28.333	11.667	28.333	0.412	0.4844792588635153	4.6401169790509835e-06	5.15487089654203e-05		transcript2	
7	Ptk2	XM_078016644.1	XM_021723892.3	3214274	3233035	44.0	43.0	44.0	0.977	86.333	54.0	86.333	0.625	0.6479003682652584	4.653494604636143e-06	5.160884982088682e-05	transcript2	transcript2	
9	Hgfac	XM_005318998.5;XM_040292740.2	XM_040292741.2	2465663	2468220	73.667	73.667	27.0	2.728	143.667	143.667	33.0	4.354	1.6164173270072129	4.808585455971868e-06	5.3245922933934216e-05	transcript1	transcript1	
1	Marveld2	XM_013356076.4	XM_078015539.1	209243253	209246550	23.333	23.333	16.333	1.429	61.0	61.0	20.667	2.952	1.9282423642715236	4.920503983204717e-06	5.4400603044126693e-05	transcript1	transcript1	
5	Ralgapa2	XR_013439515.1	XM_078051332.1	157043852	157047539	30.667	22.667	30.667	0.739	80.0	34.333	80.0	0.429	0.5875169548375385	4.991494676396913e-06	5.5014616247594456e-05	transcript2	transcript2	
5	Ralgapa2	XM_078051335.1	XM_078051332.1	157043853	157047539	30.667	22.667	30.667	0.739	80.0	34.333	80.0	0.429	0.5875169548375385	4.991494676396913e-06	5.5014616247594456e-05	transcript2	transcript2	
6	Clybl	XM_040281677.2	XM_021729814.3	189329744	189334105	24.0	10.333	3.333	3.1	42.0	7.667	9.667	0.793	0.2662680756894135	5.1880800672870384e-06	5.7004830368956346e-05			
x	Ints6l	XM_021726293.3	XM_040286025.2	16538534	16540936	7.333	4.667	6.333	0.737	12.667	12.667	4.667	2.714	3.609891425254888	5.284055463933504e-06	5.791438764203197e-05		transcript1	
10	Ppp1r12b	XR_005730312.2	XM_005330339.5	30927240	30950985	13.333	12.0	12.0	1.0	21.0	9.0	21.0	0.429	0.40476793332715205	5.287128085297862e-06	5.791438764203197e-05		transcript2	
10	Opn3	XM_040278717.2	XM_040278716.2	57609700	57646280	46.667	41.667	37.0	1.126	38.333	38.333	19.0	2.018	1.7574516152470414	5.734941340681469e-06	6.272316796567136e-05		transcript1	
13	Pias2	XM_078030085.1	XM_078030078.1;XM_078030079.1	26175034	26178628	48.0	42.667	41.667	1.024	96.333	65.0	96.0	0.677	0.6571602548306748	5.847335711898914e-06	6.375655477598816e-05			
13	Pias2	XM_078030083.1	XM_078030078.1;XM_078030079.1	26175038	26178628	48.0	42.667	41.667	1.024	96.333	65.0	96.0	0.677	0.6571602548306748	5.847335711898914e-06	6.375655477598816e-05			
1	Diaph1	XM_078046740.1	XM_078046730.1	121893156	121904099	63.667	63.667	45.333	1.404	80.0	80.0	36.0	2.222	1.554632080078528	6.003816595284217e-06	6.531003524697143e-05	transcript1	transcript1	
4	Tle4	XM_005335148.5;XM_005335147.5;XM_005335141.5;XM_005335140.5	XR_013438061.1	133059084	133078503	27.667	27.667	16.333	1.694	55.667	55.667	17.667	3.151	1.8838906297301568	6.183610570053394e-06	6.711479765057952e-05	transcript1	transcript1	
11	Clcn6	XM_078025292.1	XM_005317463.5	7630586	7633590	22.0	7.667	22.0	0.348	31.333	22.667	31.333	0.723	2.1719033935402425	6.28536604259715e-06	6.790865891243052e-05	transcript2	transcript2	
1	Rufy2	XM_040272262.2	XM_005325971.5	53141622	53151183	21.0	14.333	10.667	1.344	26.333	15.667	26.333	0.595	0.4466115435399014	6.300662985564896e-06	6.797078857154857e-05		transcript2	
7	Dis3l2	XM_078018228.1	XM_040268002.2;XM_040268006.2	191675031	191824753	34.667	34.667	16.0	2.167	44.0	44.0	35.667	1.234	0.5618978642184019	6.584415040268738e-06	7.092441011605661e-05	transcript1	transcript1	
13	Kiaa1328	XM_040273708.2	XM_078030104.1	34420171	34430103	15.667	3.333	7.333	0.455	27.0	14.667	9.333	1.572	3.3339068145397346	6.718047165215952e-06	7.225452540232262e-05			
8	Pnisr	XM_021733673.3	XM_005335878.4	62679426	62691220	70.667	69.0	40.0	1.725	77.333	74.333	64.667	1.149	0.667956130196206	6.8562668785272935e-06	7.362989468343036e-05			
8	Pde10a	XR_013424690.1	XM_013356933.4	3524783	3532989	5.667	5.333	4.333	1.231	15.333	4.667	15.333	0.304	0.2485848650391544	7.180179722132655e-06	7.698685445891309e-05		transcript2	
10	Rabgap1l	XR_013426383.1	XM_005319782.5	8398548	8416034	21.667	6.333	7.333	0.864	30.0	9.333	30.0	0.311	0.36502764290646655	7.2517911756092865e-06	7.75266564119191e-05		transcript2	
6	Arsa	XM_021733024.2;XM_005334981.4	XR_013440100.1	281004	283450	79.333	79.333	12.667	6.263	198.333	198.333	52.667	3.766	0.5975390738206401	7.277748029453494e-06	7.768750520196233e-05	transcript1	transcript1	
3	Pigl	XR_013436376.1	XM_078042954.1	60073332	60101644	41.0	24.667	24.333	1.014	60.667	37.0	19.667	1.881	1.8538333233243394	7.306918288421671e-06	7.788212307419507e-05			
2	Znf664	XM_078039332.1;XM_078039336.1	XR_013434874.1	93608469	93616078	55.0	35.667	14.0	2.548	48.0	37.0	5.667	6.529	2.404760536561168	7.381471369411314e-06	7.855915717519963e-05			
12	Ppm1b	XM_078029277.1	XM_021725861.3	86373948	86385513	157.333	108.333	157.333	0.689	222.0	191.0	222.0	0.86	1.2899000669402327	7.602006258720461e-06	8.078549934640252e-05	transcript2	transcript2	
11	Epb41	XR_013427637.1	XM_078025735.1;XM_078025741.1;XM_078025739.1;XM_078025745.1;XM_078025744.1;XM_078025736.1	19995781	20010625	82.667	59.667	82.667	0.722	111.667	53.667	111.667	0.481	0.6965801639978688	7.740109679657685e-06	8.213052297937812e-05	transcript2	transcript2	
6	Plekha5	XM_078015178.1	XM_078015181.1	88798796	88947550	41.667	26.0	41.667	0.624	61.333	35.333	33.667	1.049	1.72007864666963	8.182625683954858e-06	8.64396066316893e-05	transcript2		
5	Ppp4r4	XM_078050778.1	XR_013439242.1	114067109	114109982	23.667	15.0	23.667	0.634	25.667	25.333	19.667	1.288	2.04068987088173	8.284931851421212e-06	8.733557791585181e-05	transcript2		
4	Fbxw2	XM_040286215.2	XM_005320898.5	196688812	196707537	83.667	18.667	72.333	0.258	128.333	12.0	84.333	0.142	0.5411498822586621	8.291973408864583e-06	8.733557791585181e-05			
11	Chtop	XM_078027526.1;XM_078027525.1	XM_078027529.1	128526925	128531231	160.333	160.333	71.0	2.258	391.667	391.667	132.667	2.952	1.3019897639733955	8.338537429391893e-06	8.7696287292866e-05	transcript1	transcript1	
16	Zxdc	XM_078033365.1;XM_078033366.1;XM_078033367.1	XM_078033353.1;XM_078033356.1;XM_078033359.1	37502128	37506205	34.333	34.333	20.333	1.689	49.667	49.667	16.0	3.104	1.830099411705566	8.402711382664397e-06	8.824086289759662e-05	transcript1	transcript1	
14	Rbpms	XM_078031152.1	XR_013430399.1;XR_005726460.2;XM_040269235.2;XM_040269249.2;XM_040269246.2	55648945	55673060	24.0	23.0	14.667	1.568	24.667	19.333	24.667	0.784	0.5061047831486064	8.59592078346141e-06	9.000434702683124e-05		transcript2	
7	Hjurp	XM_021727057.3	XM_040268045.2	192997264	193001528	4.667	4.667	4.667	1.0	9.667	9.667	2.0	4.834	4.717268921948134	8.713354942032533e-06	9.10999811854209e-05	transcript1;transcript2	transcript1	
2	Pgpep1	XM_005332998.5	XM_040290266.2	14586661	14590430	96.333	62.0	96.333	0.644	106.0	49.667	106.0	0.469	0.6923602868793207	9.525676097287757e-06	9.930133793951512e-05	transcript2	transcript2	
8	Stxbp5	XM_078018945.1	XM_078018943.1	18381974	18391298	17.333	17.333	14.333	1.209	34.333	34.333	14.667	2.341	2.058350504605899	9.75900401708298e-06	0.00010158495409595149	transcript1	transcript1	
5	Btbd7	XM_021735839.3	XR_005728874.2	113158782	113186630	23.0	17.333	21.667	0.8	38.333	32.0	20.333	1.574	1.9400386340729	9.880486628903032e-06	0.00010269936466830597			
7	Insig2	XM_078017240.1	XM_078017233.1	96507520	96511692	113.0	113.0	111.0	1.018	242.0	242.0	194.333	1.245	1.2810971960576658	1.0338305160828527e-05	0.0001073013596867334	transcript1	transcript1	
7	Asap1	XR_013423781.1	XM_078016707.1	11133827	11258523	21.0	16.333	17.333	0.942	26.667	11.667	25.0	0.467	0.47489451287910883	1.0593059259690467e-05	0.0001094667371973819			
7	Dis3l2	XM_078018228.1	XM_078018226.1	191675031	191781640	34.667	34.667	24.0	1.444	44.0	44.0	15.667	2.808	1.8200215141867349	1.062092804540435e-05	0.00010959566330909994	transcript1	transcript1	
5	Dpf3	XM_005321197.4;XM_078050466.1	XR_002483520.3;XR_002483521.3	95353823	95403047	3.667	2.0	3.667	0.545	12.667	1.0	12.667	0.079	0.13844009024631823	1.0806486555120949e-05	0.00011134903657374985	transcript2	transcript2	
3	Senp7	XR_005726943.2	XM_013362776.4;XM_078044317.1;XM_021733079.3;XM_021733080.3;XM_021733081.3;XM_021733082.3;XM_021733077.3;XM_040270453.2;XM_040270454.2	165272991	165279089	15.667	12.0	15.667	0.766	53.0	18.667	53.0	0.352	0.4870842731414358	1.1005774823563785e-05	0.00011323860801123431	transcript2	transcript2	
3	Senp2	XR_013436699.1	XM_005331020.4	130859799	130866149	26.667	21.333	26.667	0.8	52.667	24.0	52.667	0.456	0.5656765429851995	1.1025032155391375e-05	0.00011327305764269349	transcript2	transcript2	
12	Eml6	XR_013428978.1	XM_078029171.1	77220014	77223630	9.667	9.667	6.0	1.611	13.667	7.667	13.333	0.575	0.3412465649638462	1.1729544706443312e-05	0.00012033769208915905	transcript1		
12	Yipf4	XM_040271558.2;XM_078029419.1	XM_005322465.5	96434388	96443306	39.333	39.333	37.333	1.054	83.667	83.667	51.0	1.641	1.55398120494048	1.1917434370831351e-05	0.00012208939959758162	transcript1	transcript1	
14	Ppp2r2a	XM_078030863.1	XM_078030864.1	9848296	9851282	109.0	109.0	63.0	1.73	156.0	156.0	67.333	2.317	1.3841928379946278	1.252200099161249e-05	0.000128098630833737	transcript1	transcript1	
3	Nphp3	XM_078043321.1	XR_013436524.1	80117178	80128307	19.0	19.0	12.333	1.541	40.0	40.0	12.333	3.243	2.149763508679035	1.2722002523846015e-05	0.00012995790239567234	transcript1	transcript1	
12	Asap2	XR_013429280.1	XM_078029689.1	114773194	114859915	31.333	11.333	30.0	0.378	65.0	16.667	20.0	0.833	2.0587566900499317	1.2758474480122803e-05	0.00013014375114394608			
2	Setd2	XM_078029157.1	XR_013428977.1;XM_078029154.1	16680847	16684899	56.667	44.333	56.667	0.782	81.0	41.667	81.0	0.514	0.6611419489724044	1.2804027490789716e-05	0.00013042156757428152	transcript2	transcript2	
3	Son	XM_078044565.1	XM_078044563.1	206345631	206360155	135.333	68.333	135.333	0.505	366.0	186.0	283.667	0.656	1.2986880962764753	1.2851148698349621e-05	0.00013071454104607042	transcript2		
14	Scara5	XM_078030840.1	XM_078030839.1	8451793	8456880	341.333	341.333	209.333	1.631	313.667	313.667	235.667	1.331	0.8294756929634847	1.2966364041539126e-05	0.00013169830524359285	transcript1	transcript1	
11	LOC106145175	XR_005734762.2	XR_013428070.1	107527072	107535471	21.667	21.667	8.0	2.708	28.667	28.667	3.333	8.601	2.924536854325602	1.312543899673506e-05	0.00013293474488869649	transcript1	transcript1	
x	LOC144371774	XR_013431882.1	XR_013431879.1	93504710	93698977	41.0	41.0	10.667	3.844	42.667	31.333	17.667	1.774	0.5050758332269067	1.3148745240813879e-05	0.00013298162800368582	transcript1		
