chr	Gene	Transcript1	Transcript2	TSS_transcript1	TSS_transcript2	Ctrl_max_count	Ctrl_count_transcript1	Ctrl_count_transcript2	Ratio_transcript1_vs_2_in_Ctrl	Case_max_count	Case_count_transcript1	Case_count_transcript2	Ratio_transcript1_vs_2_in_Case	odds_ratio	pvalue	FDR	main_isoform_ctrl	main_isoform_case	isoform_switched
14	Clcn3	XM_078030982.1;XM_005325498.5	XM_005325501.5	21635656	21665638	185.0	184.333	49.667	3.711	193.333	193.0	20.667	9.339	2.348904174956154	3.5166556128859214e-17	2.5539956965093284e-16			
9	Sh3d19	XM_078022037.1;XM_078022038.1	XM_078022042.1	123879743	123964674	33.333	21.667	33.0	0.657	18.667	18.333	5.0	3.667	4.910983484505266	3.6770665640331587e-17	2.646882447265271e-16			
14	Clcn3	XM_005325500.5	XM_005325499.5	21635657	21665633	185.0	185.0	49.667	3.725	193.333	193.333	20.667	9.355	2.344022174147241	4.13077809311293e-17	2.934432525162191e-16	transcript1	transcript1	
14	Clcn3	XM_005325500.5	XM_005325501.5	21635657	21665638	185.0	185.0	49.667	3.725	193.333	193.333	20.667	9.355	2.344022174147241	4.13077809311293e-17	2.934432525162191e-16	transcript1	transcript1	
9	Sh3d19	XM_078022039.1	XM_040293199.2	123879742	123964672	33.333	22.0	33.333	0.66	18.667	18.333	5.0	3.667	4.891896768064804	4.235683134290433e-17	2.9764259862581423e-16	transcript2		
9	Sh3d19	XM_078022043.1	XM_040293199.2	123879744	123964672	33.333	22.0	33.333	0.66	18.667	18.333	5.0	3.667	4.891896768064804	4.235683134290433e-17	2.9764259862581423e-16	transcript2		
9	Sh3d19	XM_078022040.1	XM_078022042.1	123880095	123964674	33.333	22.333	33.0	0.677	18.667	18.667	5.0	3.733	4.835316644625924	5.309984207247684e-17	3.711279284635478e-16		transcript1	
9	Sh3d19	XM_078022039.1	XM_078022042.1	123879742	123964674	33.333	22.0	33.0	0.667	18.667	18.333	5.0	3.667	4.860566403432824	6.083175927318339e-17	4.206451439103106e-16			
9	Sh3d19	XM_078022043.1	XM_078022042.1	123879744	123964674	33.333	22.0	33.0	0.667	18.667	18.333	5.0	3.667	4.860566403432824	6.083175927318339e-17	4.206451439103106e-16			
4	Rigi	XM_040285915.2	XM_078047738.1	172006914	172036046	101.333	84.667	101.333	0.836	94.0	41.0	94.0	0.436	0.5111802942192626	1.6469819433036063e-16	1.126882382260362e-15	transcript2	transcript2	
4	Rigi	XM_005326172.4	XM_078047738.1	172006919	172036046	101.333	84.667	101.333	0.836	94.0	41.0	94.0	0.436	0.5111802942192626	1.6469819433036063e-16	1.126882382260362e-15	transcript2	transcript2	
5	Hnrnpc	XM_078050399.1	XM_078050397.1	92954717	92961106	131.0	131.0	11.0	11.909	101.667	101.667	21.667	4.692	0.37332907007777333	7.727214188605197e-16	5.125193084278958e-15	transcript1	transcript1	
5	Hnrnpc	XM_078050400.1;XM_078050403.1;XM_078050398.1	XM_078050397.1	92954722	92961106	131.0	131.0	11.0	11.909	101.667	101.667	21.667	4.692	0.37332907007777333	7.727214188605197e-16	5.125193084278958e-15	transcript1	transcript1	
5	Hnrnpc	XM_078050394.1;XM_078050392.1;XM_078050402.1;XM_078050395.1	XM_078050397.1	92954723	92961106	131.0	131.0	11.0	11.909	101.667	101.667	21.667	4.692	0.37332907007777333	7.727214188605197e-16	5.125193084278958e-15	transcript1	transcript1	
5	Hnrnpc	XM_078050393.1	XM_078050397.1	92954724	92961106	131.0	131.0	11.0	11.909	101.667	101.667	21.667	4.692	0.37332907007777333	7.727214188605197e-16	5.125193084278958e-15	transcript1	transcript1	
5	Mia2	XM_078050191.1	XM_040275089.2;XM_040275087.2	76108828	76137328	60.333	29.0	59.667	0.486	34.0	34.0	25.0	1.36	2.6031160641760396	8.348487011304955e-16	5.509153865328143e-15		transcript1	
9	Slc26a1	XM_005319051.5	XM_078020798.1	519739	520742	37.333	31.333	37.333	0.839	48.333	10.333	48.333	0.214	0.30829328436177156	9.102959540425764e-16	5.976690607350249e-15	transcript2	transcript2	
5	Mia2	XM_078050189.1	XM_040275089.2;XM_040275087.2	76109294	76137328	60.333	29.333	59.667	0.492	34.0	34.0	25.0	1.36	2.593974488252908	1.169184991678063e-15	7.637891905434583e-15		transcript1	
4	Alad	XM_078047986.1	XM_078047985.1	190373591	190378557	97.0	43.667	97.0	0.45	96.667	87.333	96.667	0.903	1.9626437847976035	1.4411702095740016e-15	9.36760636223101e-15	transcript2	transcript2	
5	Mia2	XM_078050191.1	XM_040275088.2	76108828	76137329	60.333	29.0	60.0	0.483	34.0	34.0	25.667	1.325	2.570797953862451	1.5685535476432265e-15	1.0144873691224848e-14		transcript1	
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XM_078042846.1	52133067	52139647	53.333	19.667	53.333	0.369	34.0	33.667	34.0	0.99	2.766713180988746	1.6866992632953456e-15	1.0854995258831433e-14	transcript2	transcript2	
9	Elf2	XM_078022115.1;XM_078022118.1;XM_078022120.1;XM_078022122.1	XM_005327574.4;XM_005327575.4	133596506	133679397	46.667	38.0	46.667	0.814	57.0	19.667	57.0	0.345	0.38631060261853817	1.9610613609573554e-15	1.2375629947789136e-14	transcript2	transcript2	
9	Elf2	XM_078022117.1	XM_005327574.4;XM_005327575.4	133596508	133679397	46.667	38.0	46.667	0.814	57.0	19.667	57.0	0.345	0.38631060261853817	1.9610613609573554e-15	1.2375629947789136e-14	transcript2	transcript2	
9	Elf2	XM_078022119.1	XM_005327574.4;XM_005327575.4	133596509	133679397	46.667	38.0	46.667	0.814	57.0	19.667	57.0	0.345	0.38631060261853817	1.9610613609573554e-15	1.2375629947789136e-14	transcript2	transcript2	
9	Elf2	XM_078022121.1	XM_005327574.4;XM_005327575.4	133596518	133679397	46.667	38.0	46.667	0.814	57.0	19.667	57.0	0.345	0.38631060261853817	1.9610613609573554e-15	1.2375629947789136e-14	transcript2	transcript2	
5	Mia2	XM_078050189.1	XM_040275088.2	76109294	76137329	60.333	29.333	60.0	0.489	34.0	34.0	25.667	1.325	2.561467714169155	2.194753760619879e-15	1.3783477723699724e-14		transcript1	
5	Mia2	XM_078050190.1	XM_040275086.2;XM_021724721.3	76109070	76137326	60.333	29.667	60.333	0.492	34.0	33.667	25.0	1.347	2.562972908426374	2.7551040511084965e-15	1.7219400319428103e-14	transcript2		
5	Slc25a21	XM_078050204.1	XM_078050205.1	77776289	77927502	85.333	85.0	17.0	5.0	85.0	85.0	4.0	21.25	4.442331942394035	3.341522347527434e-15	2.078458876452471e-14		transcript1	
5	Slc25a21	XM_078050206.1;XM_078050211.1	XM_078050205.1	77776298	77927502	85.333	85.333	17.0	5.02	85.0	85.0	4.0	21.25	4.414410789621713	4.660657067608228e-15	2.8579500886276876e-14	transcript1	transcript1	
4	Alad	XM_078047986.1	XM_005329681.5	190373591	190378589	97.0	43.667	95.667	0.456	96.667	87.333	96.333	0.907	1.9383646378229118	5.6135408879304825e-15	3.4261047672815154e-14			
5	Slc25a21	XM_078050204.1	XM_078050200.1;XM_078050208.1	77776289	77927439	85.333	85.0	16.667	5.1	85.0	85.0	4.0	21.25	4.378734705084063	6.6300061339749555e-15	4.027573819704412e-14		transcript1	
5	Mia2	XM_078050190.1	XM_040275089.2;XM_040275087.2	76109070	76137328	60.333	29.667	59.667	0.497	34.0	33.667	25.0	1.347	2.5302236023285825	7.113455988930049e-15	4.3011594351670066e-14			
5	Slc25a21	XM_078050206.1;XM_078050211.1	XM_078050200.1;XM_078050208.1	77776298	77927439	85.333	85.333	16.667	5.12	85.0	85.0	4.0	21.25	4.351098567899506	9.230913317025857e-15	5.555642274135933e-14	transcript1	transcript1	
1	Cpeb3	XM_078038110.1	XM_078038104.1;XM_078038129.1;XM_078038134.1;XM_078038136.1	33777049	33811288	74.667	13.333	74.667	0.179	43.0	23.667	43.0	0.55	2.894655029181924	9.852080729203887e-15	5.875094012828006e-14	transcript2	transcript2	
15	Chd9	XM_013366079.4	XM_078032309.1	32133393	32159610	17.667	14.333	16.667	0.86	31.667	31.667	9.0	3.519	3.927154750718094	1.063553781862276e-14	6.284635983731631e-14		transcript1	
15	Chd9	XM_013366079.4	XM_078032308.1	32133393	32159854	17.667	14.333	16.667	0.86	31.667	31.667	9.0	3.519	3.927154750718094	1.063553781862276e-14	6.284635983731631e-14		transcript1	
5	Mia2	XM_078050190.1	XM_040275088.2	76109070	76137329	60.333	29.667	60.0	0.494	34.0	33.667	25.667	1.312	2.4985110344837347	1.3208193941221251e-14	7.699844001608802e-14			
2	Arhgef3	XM_078038366.1	XM_078038368.1	44256645	44499990	41.667	18.0	41.667	0.432	20.333	20.0	11.333	1.765	3.337891105106297	1.3803674574881395e-14	7.975456421042584e-14	transcript2		
2	Arhgef3	XM_078038366.1	XM_005317226.5	44256645	44499991	41.667	18.0	41.667	0.432	20.333	20.0	11.333	1.765	3.337891105106297	1.3803674574881395e-14	7.975456421042584e-14	transcript2		
3	Ndel1	XM_078042871.1	XM_013361743.4	52683698	52702522	52.667	22.333	52.667	0.424	57.333	7.667	57.333	0.134	0.3281269057997149	1.4349306286428433e-14	8.254025739980957e-14	transcript2	transcript2	
12	Ttc7a	XM_078029254.1	XM_005324494.5	84006685	84044584	51.333	51.333	25.333	2.026	57.667	57.667	8.667	6.654	3.0009313950828997	2.59459904313603e-14	1.4858937251439819e-13	transcript1	transcript1	
15	LOC144370876	XR_013430922.1;XR_013430920.1;XR_013430923.1;XR_013430921.1;XR_013430925.1	XR_013430924.1	36059103	36067389	45.0	12.667	45.0	0.281	40.333	31.333	40.333	0.777	2.8945681641429144	2.6625479140284137e-14	1.5181194246653237e-13	transcript2	transcript2	
5	Sin3a	XM_040275241.2	XM_040275244.2	9230180	9231984	55.333	55.0	24.0	2.292	41.0	33.667	41.0	0.821	0.40948990450708844	2.855496585197208e-14	1.6210242623390263e-13		transcript2	
5	Mia2	XM_013357462.4	XM_040275086.2;XM_021724721.3	76108694	76137326	60.333	28.667	60.333	0.475	34.0	32.0	25.0	1.28	2.5025437594068274	2.9425702923733866e-14	1.6631919043849577e-13	transcript2		
1	Acsl5	XM_013356585.4;XM_013356583.4	XM_040272553.2	16591875	16593463	134.0	24.667	133.0	0.185	170.667	13.333	169.667	0.079	0.39720183267187315	3.1220309372131355e-14	1.7569871075225437e-13			
1	Acsl5	XM_013356585.4;XM_013356583.4	XM_040272551.2	16591875	16593476	134.0	24.667	134.0	0.184	170.667	13.333	170.667	0.078	0.39743838952130595	3.156514875107568e-14	1.7687367834654477e-13	transcript2	transcript2	
5	Mia2	XM_013357459.4	XM_040275086.2;XM_021724721.3	76108692	76137326	60.333	28.333	60.333	0.47	34.0	31.667	25.0	1.267	2.503353172027216	3.377757117181109e-14	1.8845855160237946e-13	transcript2		
10	Prox1	XM_021732998.3	XM_078022798.1	41104454	41107000	97.333	21.0	67.333	0.312	30.333	19.667	21.0	0.937	3.065001776034306	3.404125969230157e-14	1.8911810940167541e-13			
7	Enpp2	XM_078016746.1;XM_078016748.1;XM_078016749.1;XM_078016751.1;XM_078016747.1;XM_078016750.1;XM_078016752.1	XM_013356833.4	19589132	19590409	33.667	33.667	14.333	2.349	36.0	10.667	18.667	0.571	0.28534979727335774	3.999921730685656e-14	2.212722659528235e-13	transcript1		
7	LOC106145343	XR_013424502.1	XR_013424501.1	198318298	198321644	26.667	26.667	16.667	1.6	18.667	6.333	18.333	0.345	0.2379773113230163	4.2482380803184625e-14	2.340131145938136e-13	transcript1		
11	Pafah2	XM_078025640.1	XM_078025639.1	17487702	17501907	71.667	34.0	71.667	0.474	37.667	33.667	32.667	1.031	2.372174087607182	5.185786950562924e-14	2.844524487650549e-13	transcript2		
5	Mia2	XM_013357462.4	XM_040275089.2;XM_040275087.2	76108694	76137328	60.333	28.667	59.667	0.48	34.0	32.0	25.0	1.28	2.4702742072689725	7.243039184089779e-14	3.95628190727593e-13			
5	Mia2	XM_013357459.4	XM_040275089.2;XM_040275087.2	76108692	76137328	60.333	28.333	59.667	0.475	34.0	31.667	25.0	1.267	2.4711064256345225	8.269225947597077e-14	4.497905327144853e-13			
3	Zbtb20	XM_078044200.1	XM_078044193.1	152172106	152551009	35.667	23.667	32.0	0.74	49.0	21.667	10.333	2.097	3.245629168422849	8.439332327011953e-14	4.571305010464807e-13			
5	Mia2	XM_040275093.2	XM_040275086.2;XM_021724721.3	76108695	76137326	60.333	29.333	60.333	0.486	34.0	32.0	25.0	1.28	2.451133017000517	9.796791850259561e-14	5.284576516737522e-13	transcript2		
3	Zbtb20	XM_078044182.1;XM_078044180.1;XM_078044181.1;XM_078044183.1;XM_078044187.1;XM_078044199.1;XM_040270325.2;XM_078044177.1;XM_013359701.4;XM_078044179.1;XM_013359702.4;XM_013359705.4	XM_078044193.1	152172108	152551009	35.667	24.0	32.0	0.75	49.0	21.667	10.333	2.097	3.215755651002494	1.2390543639573621e-13	6.656077161754425e-13			
6	Ppara	XM_078052525.1	XM_078052523.1	2946759	2952434	62.0	20.333	30.667	0.663	94.667	25.667	94.667	0.271	0.3904866971482708	1.2686153649266012e-13	6.786831170389225e-13		transcript2	
5	Mia2	XM_013357462.4	XM_040275088.2	76108694	76137329	60.333	28.667	60.0	0.478	34.0	32.0	25.667	1.247	2.439726883763528	1.3186349446610428e-13	7.025514049423589e-13			
12	Ttc7a	XM_078029254.1	XM_078029250.1;XM_078029248.1	84006685	84044585	51.333	51.333	25.333	2.026	57.667	57.667	9.0	6.407	2.874460789148146	1.3306695212038389e-13	7.031993404735733e-13	transcript1	transcript1	
12	Ttc7a	XM_078029254.1	XM_078029251.1	84006685	84044586	51.333	51.333	25.333	2.026	57.667	57.667	9.0	6.407	2.874460789148146	1.3306695212038389e-13	7.031993404735733e-13	transcript1	transcript1	
5	Mia2	XM_013357459.4	XM_040275088.2	76108692	76137329	60.333	28.333	60.0	0.472	34.0	31.667	25.667	1.234	2.4406022120232413	1.5034090093355116e-13	7.912678996502692e-13			
2	Atxn7l1	XR_013435223.1	XR_013435220.1	176130306	176290566	88.333	23.0	88.333	0.26	16.333	13.667	16.0	0.854	2.9322565226170054	1.5975051750994524e-13	8.208524615135527e-13	transcript2		
2	Atxn7l1	XR_013435223.1	XR_013435218.1;XR_013435217.1;XM_040291664.2;XM_021722434.3;XM_040291662.2;XM_040291660.2;XM_021722431.3	176130306	176290745	88.333	23.0	88.333	0.26	16.333	13.667	16.0	0.854	2.9322565226170054	1.5975051750994524e-13	8.208524615135527e-13	transcript2		
2	Atxn7l1	XR_013435223.1	XR_013435219.1	176130306	176290746	88.333	23.0	88.333	0.26	16.333	13.667	16.0	0.854	2.9322565226170054	1.5975051750994524e-13	8.208524615135527e-13	transcript2		
2	Atxn7l1	XR_013435226.1	XR_013435220.1	176130592	176290566	88.333	23.0	88.333	0.26	16.333	13.667	16.0	0.854	2.9322565226170054	1.5975051750994524e-13	8.208524615135527e-13	transcript2		
2	Atxn7l1	XR_013435226.1	XR_013435218.1;XR_013435217.1;XM_040291664.2;XM_021722434.3;XM_040291662.2;XM_040291660.2;XM_021722431.3	176130592	176290745	88.333	23.0	88.333	0.26	16.333	13.667	16.0	0.854	2.9322565226170054	1.5975051750994524e-13	8.208524615135527e-13	transcript2		
2	Atxn7l1	XR_013435226.1	XR_013435219.1	176130592	176290746	88.333	23.0	88.333	0.26	16.333	13.667	16.0	0.854	2.9322565226170054	1.5975051750994524e-13	8.208524615135527e-13	transcript2		
9	Klf3	XM_005319908.5	XM_078021187.1	29192389	29202192	33.667	33.0	21.333	1.547	32.667	19.0	32.667	0.582	0.3472566391508584	2.165012120787001e-13	1.1080770696941344e-12		transcript2	
5	Mia2	XM_040275093.2	XM_040275089.2;XM_040275087.2	76108695	76137328	60.333	29.333	59.667	0.492	34.0	32.0	25.0	1.28	2.4195599450824807	2.369727295342134e-13	1.208096268213637e-12			
2	LOC101972042	XM_005317365.3	XM_040290017.2	24241698	24242937	353.667	353.667	11.0	32.152	235.667	235.667	18.333	12.855	0.383523738322179	2.697757216975201e-13	1.3699548367452193e-12	transcript1	transcript1	
10	Fam107b	XM_013362378.4	XM_040277210.2	96851198	96916165	207.0	207.0	99.333	2.084	195.333	195.333	44.667	4.373	1.6747854279750887	2.989369297324931e-13	1.512132329386152e-12	transcript1	transcript1	
3	Zbtb20	XM_078044200.1	XM_078044188.1	152172106	152551007	35.667	23.667	32.0	0.74	49.0	21.667	10.667	2.031	3.138818098959836	3.3542339797765987e-13	1.6901178967866583e-12			
5	Mia2	XM_040275093.2	XM_040275088.2	76108695	76137329	60.333	29.333	60.0	0.489	34.0	32.0	25.667	1.247	2.3895038637979944	4.285762637072525e-13	2.151154991580804e-12			
3	Zbtb20	XM_078044182.1;XM_078044180.1;XM_078044181.1;XM_078044183.1;XM_078044187.1;XM_078044199.1;XM_040270325.2;XM_078044177.1;XM_013359701.4;XM_078044179.1;XM_013359702.4;XM_013359705.4	XM_078044188.1	152172108	152551007	35.667	24.0	32.0	0.75	49.0	21.667	10.667	2.031	3.109833464436587	4.906816348127097e-13	2.4534081740635486e-12			
3	Zbtb20	XM_078044200.1	XM_078044190.1	152172106	152551010	35.667	23.667	31.667	0.747	49.0	21.667	10.667	2.031	3.109697874487095	5.205654041659144e-13	2.592854503508386e-12			
2	Atxn7l1	XR_013435223.1	XR_013435221.1;XM_078040232.1;XM_040291666.2;XM_005319459.5	176130306	176290744	88.333	23.0	87.667	0.262	16.333	13.667	16.333	0.837	2.844590383771754	6.684134846736647e-13	3.2790095474557135e-12		transcript2	
2	Atxn7l1	XR_013435226.1	XR_013435221.1;XM_078040232.1;XM_040291666.2;XM_005319459.5	176130592	176290744	88.333	23.0	87.667	0.262	16.333	13.667	16.333	0.837	2.844590383771754	6.684134846736647e-13	3.2790095474557135e-12		transcript2	
5	Mia2	XM_013357458.4	XM_040275086.2;XM_021724721.3	76108691	76137326	60.333	29.333	60.333	0.486	34.0	31.0	25.0	1.24	2.3869307879149986	7.072051215365611e-13	3.4562656315696595e-12	transcript2		
12	Lpin1	XM_040271296.2;XM_021727784.3;XM_040271295.2	XM_078029649.1	112976526	112987189	143.333	31.667	143.333	0.221	98.333	45.0	98.333	0.458	1.8653209423438466	7.370061358150808e-13	3.588419387863689e-12	transcript2	transcript2	
3	Zbtb20	XM_078044182.1;XM_078044180.1;XM_078044181.1;XM_078044183.1;XM_078044187.1;XM_078044199.1;XM_040270325.2;XM_078044177.1;XM_013359701.4;XM_078044179.1;XM_013359702.4;XM_013359705.4	XM_078044190.1	152172108	152551010	35.667	24.0	31.667	0.758	49.0	21.667	10.667	2.031	3.0810393837183554	7.580897075544665e-13	3.67730082022689e-12			
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XM_078042834.1;XM_078042841.1;XM_078042837.1	52133067	52135070	53.333	19.667	19.0	1.035	34.0	33.667	10.0	3.367	3.283867345574743	1.0887393611629402e-12	5.261565685917554e-12			
4	Misfa	XR_013437727.1;XR_013437726.1	XR_013437717.1	44354750	44394766	72.333	41.333	22.0	1.879	71.333	33.667	5.333	6.313	3.628139783833911	1.1654212845821501e-12	5.611287666506648e-12			
5	Slc25a21	XM_078050204.1	XM_078050201.1	77776289	77797278	85.333	85.0	32.333	2.629	85.0	85.0	12.667	6.71	2.508572660216852	1.2629132084102797e-12	6.058255243296545e-12		transcript1	
5	Mia2	XM_013357458.4	XM_040275089.2;XM_040275087.2	76108691	76137328	60.333	29.333	59.667	0.492	34.0	31.0	25.0	1.24	2.356108381264294	1.6485911822965964e-12	7.879296091858734e-12			
5	Slc25a21	XM_078050206.1;XM_078050211.1	XM_078050201.1	77776298	77797278	85.333	85.333	32.333	2.639	85.0	85.0	12.667	6.71	2.492107128909883	1.784027580815501e-12	8.4643644345261e-12	transcript1	transcript1	
5	Slc25a21	XM_078050204.1	XM_078050209.1	77776289	77797277	85.333	85.0	32.333	2.629	85.0	85.0	12.667	6.71	2.485481431613566	2.5120673192007986e-12	1.1789485613577755e-11		transcript1	
6	Pphln1	XM_078014863.1	XM_078014862.1;XM_078014861.1	71362137	71418117	30.333	30.0	29.0	1.034	45.0	44.667	17.333	2.577	2.507918783722768	2.713244883953162e-12	1.2642359674333729e-11			
6	Pphln1	XM_078014868.1	XM_078014862.1;XM_078014861.1	71362192	71418117	30.333	30.0	29.0	1.034	45.0	44.667	17.333	2.577	2.507918783722768	2.713244883953162e-12	1.2642359674333729e-11			
6	Ing1	XM_078016341.1	XM_005316981.5	197887796	197889301	232.667	30.667	53.0	0.579	200.0	4.667	30.0	0.156	0.2817317338150706	2.767326686975225e-12	1.2848302475242116e-11			
5	Mia2	XM_013357458.4	XM_040275088.2	76108691	76137329	60.333	29.333	60.0	0.489	34.0	31.0	25.667	1.208	2.326813962367992	2.930522843859138e-12	1.3557578992942632e-11			
1	Myo10	XM_040271655.2	XM_078016810.1	228327751	228493531	48.667	48.667	44.333	1.098	57.0	57.0	26.0	2.192	2.1502495836913624	2.9528209681241816e-12	1.3612295243125661e-11	transcript1	transcript1	
6	Ppara	XM_078052525.1	XM_005335021.5	2946759	2952736	62.0	20.333	32.0	0.635	94.667	25.667	92.667	0.277	0.4133018893492578	3.0038836888517876e-12	1.3750171815166634e-11			
6	Ppara	XM_078052525.1	XM_078052524.1	2946759	2952956	62.0	20.333	32.0	0.635	94.667	25.667	92.667	0.277	0.4133018893492578	3.0038836888517876e-12	1.3750171815166634e-11			
3	Septin9	XM_078041581.1	XM_078041577.1	4372105	4395376	53.333	52.667	53.0	0.994	31.0	9.667	31.0	0.312	0.37433087242818314	3.0189192065819543e-12	1.3770508661601897e-11		transcript2	
6	Pphln1	XM_005324843.4	XM_078014862.1;XM_078014861.1	71362214	71418117	30.333	30.333	29.0	1.046	45.0	45.0	17.333	2.596	2.498796564929761	3.057787781613648e-12	1.3899035370971126e-11	transcript1	transcript1	
6	Pphln1	XM_078014863.1	XM_078014867.1	71362137	71418118	30.333	30.0	28.667	1.046	45.0	44.667	17.0	2.627	2.5120140958729498	3.1962447837146814e-12	1.442749381537877e-11			
6	Pphln1	XM_078014868.1	XM_078014867.1	71362192	71418118	30.333	30.0	28.667	1.046	45.0	44.667	17.0	2.627	2.5120140958729498	3.1962447837146814e-12	1.442749381537877e-11			
6	Nr1h4	XM_005322372.4;XM_005322371.4	XM_040279472.2	19220063	19244250	37.667	37.667	25.333	1.487	28.667	28.667	5.667	5.059	3.598199077179309	3.342188540223846e-12	1.4930739183130583e-11	transcript1	transcript1	
6	Nr1h4	XM_005322372.4;XM_005322371.4	XM_040279458.2	19220063	19244251	37.667	37.667	25.333	1.487	28.667	28.667	5.667	5.059	3.598199077179309	3.342188540223846e-12	1.4930739183130583e-11	transcript1	transcript1	
6	Nr1h4	XM_005322372.4;XM_005322371.4	XM_040279464.2	19220063	19244573	37.667	37.667	25.333	1.487	28.667	28.667	5.667	5.059	3.598199077179309	3.342188540223846e-12	1.4930739183130583e-11	transcript1	transcript1	
5	Slc25a21	XM_078050206.1;XM_078050211.1	XM_078050209.1	77776298	77797277	85.333	85.333	32.333	2.639	85.0	85.0	12.667	6.71	2.469316183850765	3.50772614150163e-12	1.5616588986137395e-11	transcript1	transcript1	
6	Pphln1	XM_005324843.4	XM_078014867.1	71362214	71418118	30.333	30.333	28.667	1.058	45.0	45.0	17.0	2.647	2.5028508413388613	3.6025321084425147e-12	1.5983930856570886e-11	transcript1	transcript1	
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XM_078042848.1	52133067	52135067	53.333	19.667	18.667	1.054	34.0	33.667	10.0	3.367	3.2096512993475623	3.772872141311703e-12	1.6626216215949876e-11			
3	Kdm6b	XM_078042835.1;XM_078042840.1;XM_078042836.1;XM_078042838.1	XM_078042847.1	52133067	52135072	53.333	19.667	18.667	1.054	34.0	33.667	10.0	3.367	3.2096512993475623	3.772872141311703e-12	1.6626216215949876e-11			
13	Wdr7	XM_078029968.1	XM_040272677.2	18018180	18029103	74.667	23.0	74.667	0.308	132.0	20.333	132.0	0.154	0.4523532303078283	4.244236227718182e-12	1.864022667578931e-11	transcript2	transcript2	
3	Septin9	XM_078041581.1	XM_078041583.1	4372105	4395267	53.333	52.667	53.333	0.988	31.0	9.667	31.0	0.312	0.37756034142383893	4.5126295419739296e-12	1.9752250520424608e-11	transcript2	transcript2	
6	Pphln1	XM_040280789.2	XM_078014862.1;XM_078014861.1	71362166	71418117	30.333	30.333	29.0	1.046	45.0	44.667	17.333	2.577	2.480090248335565	4.660158564085557e-12	2.0060285209639817e-11	transcript1		
6	Pphln1	XM_040280791.2	XM_078014862.1;XM_078014861.1	71362173	71418117	30.333	30.333	29.0	1.046	45.0	44.667	17.333	2.577	2.480090248335565	4.660158564085557e-12	2.0060285209639817e-11	transcript1		
6	Pphln1	XM_078014865.1	XM_078014862.1;XM_078014861.1	71362188	71418117	30.333	30.333	29.0	1.046	45.0	44.667	17.333	2.577	2.480090248335565	4.660158564085557e-12	2.0060285209639817e-11	transcript1		
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_078014862.1;XM_078014861.1	71362206	71418117	30.333	30.333	29.0	1.046	45.0	44.667	17.333	2.577	2.480090248335565	4.660158564085557e-12	2.0060285209639817e-11	transcript1		
6	Pphln1	XM_005324841.4	XM_078014862.1;XM_078014861.1	71362216	71418117	30.333	30.333	29.0	1.046	45.0	44.667	17.333	2.577	2.480090248335565	4.660158564085557e-12	2.0060285209639817e-11	transcript1		
6	Pphln1	XM_040280789.2	XM_078014867.1	71362166	71418118	30.333	30.333	28.667	1.058	45.0	44.667	17.0	2.627	2.4841513590147493	5.471989484590661e-12	2.3171290977094007e-11	transcript1		
6	Pphln1	XM_040280791.2	XM_078014867.1	71362173	71418118	30.333	30.333	28.667	1.058	45.0	44.667	17.0	2.627	2.4841513590147493	5.471989484590661e-12	2.3171290977094007e-11	transcript1		
6	Pphln1	XM_078014865.1	XM_078014867.1	71362188	71418118	30.333	30.333	28.667	1.058	45.0	44.667	17.0	2.627	2.4841513590147493	5.471989484590661e-12	2.3171290977094007e-11	transcript1		
6	Pphln1	XM_040280792.2;XM_013358483.4;XM_013358487.4;XM_013358486.4;XM_013358482.4;XM_005324840.5	XM_078014867.1	71362206	71418118	30.333	30.333	28.667	1.058	45.0	44.667	17.0	2.627	2.4841513590147493	5.471989484590661e-12	2.3171290977094007e-11	transcript1		
6	Pphln1	XM_005324841.4	XM_078014867.1	71362216	71418118	30.333	30.333	28.667	1.058	45.0	44.667	17.0	2.627	2.4841513590147493	5.471989484590661e-12	2.3171290977094007e-11	transcript1		
6	Pphln1	XM_078014863.1	XM_040280796.2	71362137	71418034	30.333	30.0	28.667	1.046	45.0	44.667	17.333	2.577	2.460405262291794	8.184902966895572e-12	3.421342076194291e-11			
6	Pphln1	XM_078014863.1	XM_013358489.4	71362137	71418151	30.333	30.0	28.667	1.046	45.0	44.667	17.333	2.577	2.460405262291794	8.184902966895572e-12	3.421342076194291e-11			
6	Pphln1	XM_078014868.1	XM_040280796.2	71362192	71418034	30.333	30.0	28.667	1.046	45.0	44.667	17.333	2.577	2.460405262291794	8.184902966895572e-12	3.421342076194291e-11			
6	Pphln1	XM_078014868.1	XM_013358489.4	71362192	71418151	30.333	30.0	28.667	1.046	45.0	44.667	17.333	2.577	2.460405262291794	8.184902966895572e-12	3.421342076194291e-11			
6	Pphln1	XM_005324843.4	XM_040280796.2	71362214	71418034	30.333	30.333	28.667	1.058	45.0	45.0	17.333	2.596	2.451310125231952	9.232883355863322e-12	3.834743885821827e-11	transcript1	transcript1	
