Enhancer_ID	chr	start	end	center	FANTOM5	associated_gene-FANTOM5	associated_gene-50kb	associated_gene-4DGenome	Cell_Tissue	Detection_method	PMID	closest_gene	distance
565	8	145512538	145513700	145513043	N	NA	Gfod1	NA	NA	NA	NA	Gfod1	8742
566	8	145535085	145537229	145536486	N	NA	Gfod1,Sirt5	NA	NA	NA	NA	Gfod1	31289
567	8	145541953	145544130	145542888	N	NA	Gfod1,LOC144366366,Nol7,Sirt5	NA	NA	NA	NA	Sirt5	25086
568	8	146665099	146667871	146667084	N	NA	NA	NA	NA	NA	NA	Jarid2	258953
569	8	147312598	147315580	147313567,147314155	N,N	NA;NA	Dtnbp1	NA	NA	NA	NA	Dtnbp1	20476
570	8	148293047	148295892	148294650	N	NA	LOC144366378	NA	NA	NA	NA	LOC144366378	49230
571	8	153529732	153531196	153530444,153530549	N,N	NA;NA	NA	NA	NA	NA	NA	Mrs2	620387
572	8	153875402	153876511	153875967	N	NA	NA	NA	NA	NA	NA	Mrs2	275072
573	8	17255347	17256604	17255785	N	NA	Ust	NA	NA	NA	NA	Ust	2216
574	8	22786901	22787828	22787299	N	NA	NA	NA	NA	NA	NA	Vta1	324507
575	8	391077	393114	391512	N	NA	Pdcd2,Psmb1,Tbp	NA	NA	NA	NA	Pdcd2	17511
576	8	39900034	39901688	39900790	N	NA	Fabp7,Smpdl3a	NA	NA	NA	NA	Fabp7	4427
577	8	42051182	42053516	42052639	N	NA	NA	NA	NA	NA	NA	LOC120889124	1264322
578	8	43079361	43081954	43080347	N	NA	NA	NA	NA	NA	NA	LOC120889124	235884
579	8	46203825	46206417	46205106	N	NA	LOC144366078	NA	NA	NA	NA	LOC144366078	28639
580	8	46208502	46217527	46209390	N	NA	LOC144366078	NA	NA	NA	NA	LOC144366078	17529
581	8	48667507	48668955	48668376	N	NA	Marcks	NA	NA	NA	NA	Marcks	45013
582	8	48888547	48889598	48889283	N	NA	NA	NA	NA	NA	NA	Marcks	266053
583	8	5075787	5077146	5076126	N	NA	Qki	NA	NA	NA	NA	Qki	15887
584	8	50982819	50983638	50983071	N	NA	LOC101963759,LOC101964056,LOC101967412,LOC144366096	NA	NA	NA	NA	LOC101963759	4616
585	8	52725866	52727862	52727487	N	NA	Slc16a10	NA	NA	NA	NA	Slc16a10	16647
586	8	54563775	54564694	54564271	N	NA	LOC101958405	NA	NA	NA	NA	LOC101958405	30789
587	8	71629140	71630487	71630198	N	NA	NA	NA	NA	NA	NA	Pm20d2	84168
588	8	7254108	7257837	7255234	N	NA	NA	NA	NA	NA	NA	LOC144365962	126541
589	8	7542870	7543967	7543473	N	NA	Igf2r,LOC144365837,LOC144365966	NA	NA	NA	NA	LOC144365837	8809
590	8	77310100	77313447	77310906	N	NA	NA	NA	NA	NA	NA	LOC120888918	178844
591	8	77385081	77386150	77385609	N	NA	NA	NA	NA	NA	NA	LOC120888918	106141
592	8	77391590	77392921	77391842	N	NA	NA	NA	NA	NA	NA	LOC120888918	99370
593	8	8437457	8440400	8439847	N	NA	Ezr	NA	NA	NA	NA	Ezr	45191
594	8	84463075	84464304	84463803	N	NA	Eef1a1	NA	NA	NA	NA	Eef1a1	4358
595	8	96296484	96297834	96297116	N	NA	NA	NA	NA	NA	NA	LOC144365933	109431
596	8	99500320	99501490	99500850,99500857	N,N	NA;NA	LOC101958905,LOC101959480,LOC120883630	NA	NA	NA	NA	LOC101958905	3322
597	8	99504462	99505837	99505012	N	NA	LOC101958905,LOC101959480,LOC120883630	NA	NA	NA	NA	LOC120883630	5418
598	9	103419126	103421100	103419906	N	NA	NA	NA	NA	NA	NA	LOC101976546	85736
599	9	104388986	104393136	104389590	N	NA	Rap1gds1	NA	NA	NA	NA	Rap1gds1	8511
600	9	10513082	10514632	10513736	N	NA	Fbxl5	NA	NA	NA	NA	Fbxl5	37199
601	9	10681898	10685321	10684403	N	NA	NA	NA	NA	NA	NA	Fbxl5	206015
602	9	107643751	107644220	107644001	N	NA	Hpgds,Pdlim5	NA	NA	NA	NA	Pdlim5	14042
603	9	117033139	117034917	117033989	N	NA	Etfdh,Fnip2,Ppid	NA	NA	NA	NA	Ppid	5771
604	9	126021609	126023054	126022509	N	NA	NA	NA	NA	NA	NA	Nr3c2	350987
605	9	131836482	131837262	131836971	N	NA	NA	NA	NA	NA	NA	Znf330	127048
606	9	131891651	131893623	131892104	N	NA	NA	NA	NA	NA	NA	Znf330	70687
607	9	133758940	133761282	133760147	N	NA	Noct	NA	NA	NA	NA	Noct	25616
608	9	133771199	133778909	133772995,133774132,133775742	N,N,N	NA;NA;NA	Noct	NA	NA	NA	NA	Noct	37875
609	9	133788073	133790113	133788914	N	NA	NA	NA	NA	NA	NA	Noct	54749
610	9	142043520	142046022	142044178	N	NA	LOC120892605	NA	NA	NA	NA	LOC120892605	41668
611	9	142064961	142067810	142067094	N	NA	LOC120892605	NA	NA	NA	NA	LOC120892605	19880
612	9	17128156	17129584	17128961	N	NA	NA	NA	NA	NA	NA	LOC120892394	112025
613	9	18416551	18448845	18445142,18448103	N,N	NA;NA	Pi4k2b,Sepsecs	NA	NA	NA	NA	Pi4k2b	13258
614	9	22923534	22924270	22923991	N	NA	NA	NA	NA	NA	NA	Stim2	3189185
615	9	23373660	23375268	23374070	N	NA	NA	NA	NA	NA	NA	Stim2	3639311
616	9	28046444	28048045	28047315	N	NA	NA	NA	NA	NA	NA	Pgcka1	188480
617	9	28870454	28872251	28870979	N	NA	NA	NA	NA	NA	NA	LOC144366648	73322
618	9	30701376	30703095	30702146	N	NA	NA	NA	NA	NA	NA	Rbm47	96667
619	9	30766607	30767755	30767299	N	NA	NA	NA	NA	NA	NA	Rbm47	161898
620	9	30783230	30784384	30783961	N	NA	NA	NA	NA	NA	NA	Rbm47	178521
621	9	30785711	30787298	30786321	N	NA	NA	NA	NA	NA	NA	Rbm47	181002
622	9	39153249	39154651	39154198	N	NA	NA	NA	NA	NA	NA	Chic2	203232
623	9	39190416	39209208	39208308	N	NA	NA	NA	NA	NA	NA	Chic2	148675
624	9	51532117	51555402	51533824,51535537,51543674	N,N,N	NA;NA;NA	LOC101970443,LOC101976366	NA	NA	NA	NA	LOC101970443	23045
625	9	51691067	51697513	51692404,51694464	N,N	NA;NA	LOC101976079	NA	NA	NA	NA	LOC101976079	15864
626	9	51846439	51850520	51847735,51849763	N,N	NA;NA	LOC144366700	NA	NA	NA	NA	LOC144366700	15855
627	9	5402017	5402967	5402647	N	NA	NA	NA	NA	NA	NA	Stx18	184031
628	9	55198988	55200945	55199748	N	NA	LOC101970734	NA	NA	NA	NA	LOC101970734	6737
629	9	55261432	55265391	55263730	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC144366714	2999
630	9	55272897	55275753	55274065	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC144366714	14464
631	9	55279133	55282248	55280558	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC144366714	20700
632	9	55284622	55287171	55285473,55287082	N,N	NA;NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC101965856	17767
633	9	55294448	55297523	55296094	N	NA	LOC101965856,LOC144366714	NA	NA	NA	NA	LOC101965856	7415
634	9	58282548	58283716	58283145	N	NA	NA	NA	NA	NA	NA	Sowahb	51020
635	9	90013135	90014879	90014048	N	NA	NA	NA	NA	NA	NA	Ugt8	79037
636	9	93781173	93782866	93781890	N	NA	NA	NA	NA	NA	NA	Elovl6	72934
637	9	93815020	93816466	93815653	N	NA	Elovl6,LOC120892545	NA	NA	NA	NA	Elovl6	39334
638	x	12848271	12850405	12849550	N	NA	NA	NA	NA	NA	NA	Atp11c	59644
639	x	12860704	12864401	12861395,12863466	N,N	NA;NA	Atp11c	NA	NA	NA	NA	Atp11c	45648
640	x	16680824	16682212	16681676	N	NA	NA	NA	NA	NA	NA	Znf449	74632
641	x	30381278	30383804	30382232	N	NA	Slc25a5	NA	NA	NA	NA	Slc25a5	29326
642	x	40355022	40356538	40355461	N	NA	Tsc22d3	NA	NA	NA	NA	Tsc22d3	30499
643	x	40363949	40366124	40364890	N	NA	Tsc22d3	NA	NA	NA	NA	Tsc22d3	39426
644	x	76975796	76981377	76976849	N	NA	NA	NA	NA	NA	NA	LOC101960618	87888
645	x	79782597	79784327	79783426	N	NA	Hsd17b10,Smc1a	NA	NA	NA	NA	Hsd17b10	20307
646	x	81149415	81151151	81150056	N	NA	NA	NA	NA	NA	NA	Gnl3l	95129
647	x	87803172	87804462	87803698	N	NA	Araf	NA	NA	NA	NA	Araf	34263
648	x	93469975	93471818	93471116	N	NA	Usp9x	NA	NA	NA	NA	Usp9x	34636
649	x	94543407	94544936	94544083	N	NA	NA	NA	NA	NA	NA	LOC144371779	163307
650	x	94699283	94701127	94700227	N	NA	LOC144371779	NA	NA	NA	NA	LOC144371779	7116
651	x	95820467	95821358	95820972	N	NA	Otc	NA	NA	NA	NA	Otc	11883
652	y	24603311	24609437	24607058	N	NA	NA	NA	NA	NA	NA	LOC144372111	1385407
653	y	3429692	3429954	3429846	N	NA	NA	NA	NA	NA	NA	LOC144371991	485852
